file,null_x,alt_x,lrt_x,pval_x,null_y,alt_y,lrt_y,pval_y,signal
OG0011114,bsA1,bsA,61.52007799999956,4.329869796038111e-15,M1,M2,0.5362999999997555,0.7647930535405743,PS_fg
OG0009850,bsA1,bsA,50.50191799999993,1.1904921493055554e-12,M1,M2,2.27466000000004,0.3206740795987182,PS_fg
OG0012533,bsA1,bsA,9.999999747378752e-06,0.997476871715064,M1,M2,0.0,1.0,no_PS
OG0011712,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0011311,bsA1,bsA,0.0001040000001921,0.9918632831388962,M1,M2,1.484269999999924,0.4760963639342531,no_PS
OG0013476,bsA1,bsA,177.61695800000007,0.0,M1,M2,0.0013420000000223,0.9993292250701452,PS_fg
OG0012406,bsA1,bsA,5.003263999999945,0.0252995642291095,M1,M2,1.2511599999997998,0.5349510669040716,PS_fg
OG0008053,bsA1,bsA,65.3465240000005,6.661338147750939e-16,M1,M2,119.47577000000092,0.0,PS_fg_bg
OG0006595,bsA1,bsA,15.863499999999476,6.807913354411887e-05,M1,M2,38.91870999999992,3.539235793326156e-09,PS_fg_bg
OG0012034,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0007210,bsA1,bsA,6.262294000000111,0.0123334400396115,M1,M2,1.0360419999997248,0.5956982691053996,PS_fg
OG0012279,bsA1,bsA,62.89872200000082,2.220446049250313e-15,M1,M2,25.54604599999948,2.8362636164125377e-06,PS_fg_bg
OG0010053,bsA1,bsA,,,M1,M2,5.085562000000209,0.0786473770251636,poor_fit
OG0012736,bsA1,bsA,62.36001000000033,2.886579864025407e-15,M1,M2,114.75420799999938,0.0,PS_fg_bg
OG0007728,bsA1,bsA,1.205641999999898,0.272196933302491,M1,M2,2.1850259999996524,0.3353726424013603,no_PS
OG0012696,bsA1,bsA,39.99660599999879,2.5440449746838567e-10,M1,M2,0.0,1.0,PS_fg
OG0014193,bsA1,bsA,54.360279999998966,1.6686652060116105e-13,M1,M2,0.0212599999995291,0.9894262987882751,PS_fg
OG0007078,bsA1,bsA,3.0527839999995194,0.0805988725710086,M1,M2,2.0285579999999754,0.3626638162028672,no_PS
OG0007282,bsA1,bsA,0.0,1.0,M1,M2,0.2577780000001439,0.879071537070815,no_PS
OG0006216,bsA1,bsA,18.170317999999497,2.020026980531497e-05,M1,M2,1.305438000000322,0.5206282622781608,PS_fg
OG0009480,bsA1,bsA,0.0,1.0,M1,M2,5.439286000000266,0.0658982759120598,no_PS
OG0007776,bsA1,bsA,0.0,1.0,M1,M2,0.0542359999999462,0.9732463916741376,no_PS
OG0006052,bsA1,bsA,,,M1,M2,6.0084939999997005,0.0495760710584461,poor_fit
OG0011308,bsA1,bsA,32.22978599999988,1.3697471934470684e-08,M1,M2,5.529214000000138,0.0630008538189894,PS_fg
OG0005771,bsA1,bsA,9.80957600000056,0.0017360552619206,M1,M2,12.136108000000604,0.0023156751326186,PS_fg_bg
OG0011514,bsA1,bsA,0.0,1.0,M1,M2,1.0479360000008455,0.5921661646213132,no_PS
OG0007624,bsA1,bsA,4.600000102072954e-05,0.9945885250481612,M1,M2,0.0,1.0,no_PS
OG0008894,bsA1,bsA,124.75661599999968,0.0,M1,M2,0.0,1.0,PS_fg
OG0013278,bsA1,bsA,320.9221840000009,0.0,M1,M2,8.026105999999345,0.0180781184041695,PS_fg_bg
OG0008765,bsA1,bsA,11.276937999999973,0.0007847588729342,M1,M2,4.629141999999774,0.098808563784893,PS_fg
OG0013895,bsA1,bsA,15.294616000000133,9.197829312856952e-05,M1,M2,0.0,1.0,PS_fg
OG0011736,bsA1,bsA,6.461543999997957,0.0110233820304379,M1,M2,2.558554000002914,0.2782383941076128,PS_fg
OG0007689,bsA1,bsA,14.847143999999387,0.0001165844702952,M1,M2,0.3655159999998432,0.832969710017929,PS_fg
OG0007439,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0012623,bsA1,bsA,0.2057199999999284,0.6501429092142246,M1,M2,54.1812560000003,1.716626840675417e-12,PS_bg
OG0009660,bsA1,bsA,,,M1,M2,1.049605999999585,0.5916719122533081,poor_fit
OG0011879,bsA1,bsA,0.0,1.0,M1,M2,0.1366979999997966,0.9339344735623416,no_PS
OG0006395,bsA1,bsA,1.8922240000028976,0.1689512896499454,M1,M2,6.964568000003055,0.0307371272005954,PS_bg
OG0007857,bsA1,bsA,0.0,1.0,M1,M2,1.2208559999999125,0.5431183646620533,no_PS
OG0006810,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0007488,bsA1,bsA,0.0142839999998614,0.904866810825228,M1,M2,0.2148720000004687,0.8981340011873289,no_PS
OG0007772,bsA1,bsA,216.83415199999945,0.0,M1,M2,1.3749339999994843,0.5028481716869385,PS_fg
OG0013580,bsA1,bsA,13.716201999999612,0.0002126123782962,M1,M2,34.29340400000001,3.5750485016805555e-08,PS_fg_bg
OG0007733,bsA1,bsA,29.967452000000776,4.393596042540082e-08,M1,M2,3.0216620000001058,0.2207264780224658,PS_fg
OG0011903,bsA1,bsA,36.7631360000014,1.3338880000546283e-09,M1,M2,0.080842000001212,0.960385031931551,PS_fg
OG0009567,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0011525,bsA1,bsA,11.617959999999584,0.0006531800346512,M1,M2,0.0,1.0,PS_fg
OG0007924,bsA1,bsA,7.636349999999766,0.0057203554948731,M1,M2,0.2787259999995513,0.8699121930117182,PS_fg
OG0013145,bsA1,bsA,26.60333799999989,2.498117740445949e-07,M1,M2,0.0,1.0,PS_fg
OG0014033,bsA1,bsA,3.672489999999925,0.0553174848388683,M1,M2,0.0,1.0,no_PS
OG0007134,bsA1,bsA,0.0847879999996621,0.7709107588213675,M1,M2,0.0361579999998866,0.9820834447015528,no_PS
OG0008361,bsA1,bsA,64.90938400000005,7.771561172376097e-16,M1,M2,0.0,1.0,PS_fg
OG0005994,bsA1,bsA,279.85459600000104,0.0,M1,M2,0.0310299999982817,0.9846047375707468,PS_fg
OG0007713,bsA1,bsA,123.1626240000005,0.0,M1,M2,0.0,1.0,PS_fg
OG0012548,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0010481,bsA1,bsA,2.379014000000097,0.1229751430687914,M1,M2,1.168013999999857,0.5576593426907697,no_PS
OG0013882,bsA1,bsA,324.08393799999976,0.0,M1,M2,0.0,1.0,PS_fg
OG0011253,bsA1,bsA,771.177787999999,0.0,M1,M2,1.2892480000009527,0.5248598523141697,PS_fg
OG0010439,bsA1,bsA,44.2711760000002,2.858946412942487e-11,M1,M2,0.81259399999999,0.6661123026895323,PS_fg
OG0013527,bsA1,bsA,69.74411800000007,1.1102230246251563e-16,M1,M2,16.43440399999963,0.0002699693834568,PS_fg_bg
OG0012702,bsA1,bsA,0.0,1.0,M1,M2,0.0018160000001898,0.9990924121071646,no_PS
OG0005669,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0008663,bsA1,bsA,3.667701999999736,0.0554766230450214,M1,M2,2.2486140000000887,0.3248775294932371,no_PS
OG0009996,bsA1,bsA,18.047598000000107,2.154502952378401e-05,M1,M2,1.125782000000072,0.5695600831952408,PS_fg
OG0010995,bsA1,bsA,0.0,1.0,M1,M2,1.5843379999996614,0.452861472720292,no_PS
OG0007254,bsA1,bsA,27.77048599999944,1.365940921482789e-07,M1,M2,0.0,1.0,PS_fg
OG0006763,bsA1,bsA,0.0193039999994653,0.8894984823100373,M1,M2,0.9825840000003154,0.6118353919804895,no_PS
OG0006000,bsA1,bsA,0.0,1.0,M1,M2,0.7250619999999799,0.6959127400493179,no_PS
OG0014215,bsA1,bsA,106.87562799999978,0.0,M1,M2,0.0,1.0,PS_fg
OG0008523,bsA1,bsA,9.864251999999397,0.0016852117756775,M1,M2,5.262561999999889,0.0719861888423707,PS_fg
OG0008544,bsA1,bsA,57.34817199999998,3.652633751016765e-14,M1,M2,0.0,1.0,PS_fg
OG0006452,bsA1,bsA,206.86629600000012,0.0,M1,M2,2.319839999998294,0.3135112607805259,PS_fg
OG0012872,bsA1,bsA,13.0067939999999,0.0003103628558277,M1,M2,0.0,1.0,PS_fg
OG0006680,bsA1,bsA,1.6761500000011438,0.1954368134062798,M1,M2,0.6542399999998452,0.7209972181690949,no_PS
OG0013614,bsA1,bsA,106.8047179999994,0.0,M1,M2,137.09864000000016,0.0,PS_fg_bg
OG0005904,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0007724,bsA1,bsA,0.8302960000000894,0.3621869514899357,M1,M2,0.0,1.0,no_PS
OG0010883,bsA1,bsA,0.0,1.0,M1,M2,0.3019580000000132,0.8598657556504694,no_PS
OG0012633,bsA1,bsA,60.1964780000003,8.548717289613705e-15,M1,M2,49.80687999999964,1.529587567716817e-11,PS_fg_bg
OG0010338,bsA1,bsA,0.0,1.0,M1,M2,0.0889779999997699,0.9564861213831988,no_PS
OG0012221,bsA1,bsA,35.178875999999946,3.0076838797299384e-09,M1,M2,11.737107999999353,0.0028269581614757,PS_fg_bg
OG0009532,bsA1,bsA,103.44272999999976,0.0,M1,M2,57.26272399999971,3.6770586575585195e-13,PS_fg_bg
OG0009241,bsA1,bsA,19.12684999999965,1.2231203608936704e-05,M1,M2,0.3464219999996203,0.8409601535308777,PS_fg
OG0010385,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0007558,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0009482,bsA1,bsA,78.9694899999995,0.0,M1,M2,25.236393999999564,3.311209590961539e-06,PS_fg_bg
OG0012267,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0011677,bsA1,bsA,0.0,1.0,M1,M2,0.8526499999998123,0.6529041137985179,no_PS
OG0006202,bsA1,bsA,0.0,1.0,M1,M2,3.1597979999996824,0.2059959027404461,no_PS
OG0008308,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0013638,bsA1,bsA,6.017672000000857,0.0141633175332896,M1,M2,2.218716000000313,0.3297706058588538,PS_fg
OG0011182,bsA1,bsA,0.0433600000001206,0.8350488845813199,M1,M2,9.1091899999999,0.0105187594671444,PS_bg
OG0013524,bsA1,bsA,4.791653999999653,0.0285979523620008,M1,M2,0.0,1.0,PS_fg
OG0005300,bsA1,bsA,40.27544200000011,2.2056412252169366e-10,M1,M2,141.66811599999983,0.0,PS_fg_bg
OG0013661,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0009795,bsA1,bsA,49.85162000000014,1.6582291095801338e-12,M1,M2,2.209037999999964,0.3313702329971296,PS_fg
OG0008672,bsA1,bsA,2.174852000000101,0.1402830109586395,M1,M2,4.6673679999985325,0.0969379689892295,no_PS
OG0011424,bsA1,bsA,0.089669999999387,0.7645971021478273,M1,M2,0.0,1.0,no_PS
OG0006228,bsA1,bsA,56.81043000000045,4.796163466380676e-14,M1,M2,0.0,1.0,PS_fg
OG0013620,bsA1,bsA,154.62348999999995,0.0,M1,M2,17.306776000000127,0.0001745345223626,PS_fg_bg
OG0006405,bsA1,bsA,38.01267400000052,7.028656545671196e-10,M1,M2,2.093315999999504,0.3511091974686552,PS_fg
OG0010624,bsA1,bsA,30.57828599999993,3.206625309726263e-08,M1,M2,0.0049119999994218,0.9975470135007312,PS_fg
OG0007596,bsA1,bsA,,,M1,M2,0.346038000000135,0.8411216333817086,poor_fit
OG0010857,bsA1,bsA,0.0,1.0,M1,M2,0.0008259999999609,0.99958708527278,no_PS
OG0013802,bsA1,bsA,127.36038999999982,0.0,M1,M2,0.3041160000002492,0.8589384608655238,PS_fg
OG0007634,bsA1,bsA,13.541310000000522,0.000233369447935,M1,M2,0.0,1.0,PS_fg
OG0010262,bsA1,bsA,65.1641660000023,6.661338147750939e-16,M1,M2,0.0,1.0,PS_fg
OG0007848,bsA1,bsA,162.14679999999998,0.0,M1,M2,0.5028720000000249,0.7776832277436722,PS_fg
OG0005569,bsA1,bsA,0.0,1.0,M1,M2,0.0018019999997704,0.9990994057787368,no_PS
OG0010020,bsA1,bsA,173.93775000000096,0.0,M1,M2,32.00971400000071,1.119899165624716e-07,PS_fg_bg
OG0006344,bsA1,bsA,0.0,1.0,M1,M2,0.4027059999998528,0.8176237594192105,no_PS
OG0012337,bsA1,bsA,338.5855940000001,0.0,M1,M2,6.654631999999765,0.0358893028012701,PS_fg_bg
OG0011664,bsA1,bsA,4.007328000000598,0.045302893263583,M1,M2,40.90432400000009,1.3114112018541846e-09,PS_fg_bg
OG0011210,bsA1,bsA,111.35599800000271,0.0,M1,M2,51.099826000001485,8.013367747139455e-12,PS_fg_bg
OG0008718,bsA1,bsA,25.919636000000537,3.5593010161427685e-07,M1,M2,0.0,1.0,PS_fg
OG0007609,bsA1,bsA,274.2912180000021,0.0,M1,M2,0.1443939999990107,0.9303475992804922,PS_fg
OG0011641,bsA1,bsA,0.0,1.0,M1,M2,11.42776799999956,0.0032998310790062,PS_bg
OG0013762,bsA1,bsA,40.336567999998806,2.137701127225e-10,M1,M2,0.8821199999983946,0.6433541041691619,PS_fg
OG0012863,bsA1,bsA,,,M1,M2,0.0487100000000282,0.9759391898418558,poor_fit
OG0008516,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0013771,bsA1,bsA,0.1176759999998466,0.7315688524529593,M1,M2,0.7712760000003982,0.6800166471557814,no_PS
OG0007002,bsA1,bsA,3.6997819999996864,0.0544195776866472,M1,M2,19.75692999999956,5.126691221213342e-05,PS_bg
OG0007431,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0009016,bsA1,bsA,,,M1,M2,33.0227419999992,6.748429048908379e-08,poor_fit
OG0010715,bsA1,bsA,,,M1,M2,0.8630100000009406,0.64953081487569,poor_fit
OG0011645,bsA1,bsA,26.627578000000085,2.4669715237291e-07,M1,M2,0.1950580000002446,0.9070760359692184,PS_fg
OG0014309,bsA1,bsA,373.28403400000025,0.0,M1,M2,6.28872599999886,0.0430943664169402,PS_fg_bg
OG0013032,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0012530,bsA1,bsA,86.67038599999978,0.0,M1,M2,12.029168000000936,0.0024428643847871,PS_fg_bg
OG0011064,bsA1,bsA,0.0,1.0,M1,M2,1.0000000202126104e-05,0.9999950000123988,no_PS
OG0014240,bsA1,bsA,0.0,1.0,M1,M2,23.09519999999975,9.65919738138421e-06,PS_bg
OG0007168,bsA1,bsA,254.08825999999956,0.0,M1,M2,0.0,1.0,PS_fg
OG0010166,bsA1,bsA,7.999999979801942e-06,0.9977432446776654,M1,M2,0.0001540000000659,0.999923002964391,no_PS
OG0007535,bsA1,bsA,0.0081379999996897,0.928119651234932,M1,M2,0.4220180000002074,0.8097667789473861,no_PS
OG0008016,bsA1,bsA,0.0,1.0,M1,M2,3.8241840000000593,0.1477709262350991,no_PS
OG0011932,bsA1,bsA,1.192710000000261,0.2747835979922816,M1,M2,5.07128399999965,0.079210849571896,no_PS
OG0008320,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0011626,bsA1,bsA,125.17517199999928,0.0,M1,M2,74.18961399999898,1.1102230246251563e-16,PS_fg_bg
OG0012342,bsA1,bsA,0.0,1.0,M1,M2,0.0039559999986522,0.9980239549534944,no_PS
OG0010537,bsA1,bsA,16.120821999997133,5.942705919537161e-05,M1,M2,0.0,1.0,PS_fg
OG0009231,bsA1,bsA,0.3977240000000392,0.52826702497924,M1,M2,0.000850000000014,0.9995750902997,no_PS
OG0010310,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0012024,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0009018,bsA1,bsA,74.70593800000006,0.0,M1,M2,97.5038800000002,0.0,PS_fg_bg
OG0010095,bsA1,bsA,0.0334660000007716,0.8548473350708943,M1,M2,1.3330800000003364,0.513482155986503,no_PS
OG0010894,bsA1,bsA,10.258046000000832,0.00136089746523,M1,M2,0.2355680000000575,0.8888880316949508,PS_fg
OG0010422,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0007220,bsA1,bsA,1.632288000000699,0.2013868778711749,M1,M2,1.488760000000184,0.4750287264686238,no_PS
OG0005856,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0009253,bsA1,bsA,28.0075080000006,1.2084567724279793e-07,M1,M2,0.8296959999997853,0.6604406600563584,PS_fg
OG0013570,bsA1,bsA,89.14375199999995,0.0,M1,M2,0.0,1.0,PS_fg
OG0011723,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0008437,bsA1,bsA,,,M1,M2,5.033636000000115,0.0807160369823396,poor_fit
OG0010830,bsA1,bsA,0.8930220000002009,0.3446596863936977,M1,M2,,,poor_fit
OG0013453,bsA1,bsA,0.0,1.0,M1,M2,25.85583399999996,2.4292766981348635e-06,PS_bg
OG0012152,bsA1,bsA,0.0,1.0,M1,M2,0.0407459999996717,0.979833127380326,no_PS
OG0012477,bsA1,bsA,0.6440539999994144,0.4222465863214444,M1,M2,0.0,1.0,no_PS
OG0013466,bsA1,bsA,62.250779999998485,2.997602166487923e-15,M1,M2,25.291167999999743,3.221756017524058e-06,PS_fg_bg
OG0013674,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0007148,bsA1,bsA,0.0,1.0,M1,M2,1.5712500000004184,0.4558347160392504,no_PS
OG0008602,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0005926,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0011786,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0011461,bsA1,bsA,0.0,1.0,M1,M2,34.44884000000002,3.307725338075329e-08,PS_bg
OG0012015,bsA1,bsA,3.900193999999829,0.0482805322412793,M1,M2,0.0,1.0,PS_fg
OG0010271,bsA1,bsA,0.4520040000006702,0.5013848198865201,M1,M2,,,poor_fit
OG0007003,bsA1,bsA,63.47507600000063,1.6653345369377348e-15,M1,M2,0.0,1.0,PS_fg
OG0011537,bsA1,bsA,0.0,1.0,M1,M2,0.8541420000001381,0.6524172289601426,no_PS
OG0012622,bsA1,bsA,67.71082999999999,2.220446049250313e-16,M1,M2,0.0004440000000158,0.9997780246401686,PS_fg
OG0014031,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0010289,bsA1,bsA,295.3849439999999,0.0,M1,M2,0.0523459999999431,0.9741665442178714,PS_fg
OG0013918,bsA1,bsA,21.25167000000056,4.027593133559826e-06,M1,M2,4.653422000000319,0.0976162796285078,PS_fg
OG0011003,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0009463,bsA1,bsA,0.0,1.0,M1,M2,201.9710240000004,0.0,PS_bg
OG0005493,bsA1,bsA,0.3563460000000304,0.550542610318884,M1,M2,0.0002140000001418,0.9998930057242248,no_PS
OG0007074,bsA1,bsA,11.442565999997896,0.0007178059684758,M1,M2,1.85641399999804,0.3952617797692047,PS_fg
OG0013857,bsA1,bsA,0.3156319999998231,0.5742445539529357,M1,M2,1.2829679999995278,0.5265105024152402,no_PS
OG0006369,bsA1,bsA,4.783980000000156,0.0287256557002838,M1,M2,75.71107399999892,0.0,PS_fg_bg
OG0011391,bsA1,bsA,76.21974399999999,0.0,M1,M2,0.0,1.0,PS_fg
OG0007800,bsA1,bsA,1.06468600000062,0.3021488450309399,M1,M2,3.629844000000048,0.1628506102424132,no_PS
OG0009285,bsA1,bsA,,,M1,M2,0.0002559999998084,0.9998720081917464,poor_fit
OG0010550,bsA1,bsA,33.412272000001394,7.455205119910602e-09,M1,M2,57.20201799999995,3.79141162909491e-13,PS_fg_bg
OG0009988,bsA1,bsA,31.19990400000006,2.3277758831596884e-08,M1,M2,0.0,1.0,PS_fg
OG0010538,bsA1,bsA,0.0,1.0,M1,M2,0.7828279999998813,0.6761001926111574,no_PS
OG0012330,bsA1,bsA,21.109981999999945,4.336632468571189e-06,M1,M2,11.432088000000022,0.0032927111361813,PS_fg_bg
OG0006701,bsA1,bsA,69.40017199999966,1.1102230246251563e-16,M1,M2,12.444053999999596,0.0019852171010851,PS_fg_bg
OG0006826,bsA1,bsA,1314.590854000002,0.0,M1,M2,0.0,1.0,PS_fg
OG0012706,bsA1,bsA,68.69402599999921,1.1102230246251563e-16,M1,M2,0.0,1.0,PS_fg
OG0005527,bsA1,bsA,217.04305600000043,0.0,M1,M2,17.28935999999976,0.0001760610056456,PS_fg_bg
OG0013280,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0008261,bsA1,bsA,327.46223199999986,0.0,M1,M2,0.0,1.0,PS_fg
OG0007142,bsA1,bsA,0.0,1.0,M1,M2,0.685935999999856,0.7096609203463682,no_PS
OG0010940,bsA1,bsA,49.96167799999967,1.5677459330731838e-12,M1,M2,0.0,1.0,PS_fg
OG0005722,bsA1,bsA,,,M1,M2,1.240326000001005,0.5378567597970108,poor_fit
OG0013756,bsA1,bsA,6.074499999998807,0.0137147115877451,M1,M2,0.0,1.0,PS_fg
OG0010678,bsA1,bsA,0.0,1.0,M1,M2,7.651724000000286,0.021799636143312,PS_bg
OG0009768,bsA1,bsA,106.54412799999956,0.0,M1,M2,0.0,1.0,PS_fg
OG0014060,bsA1,bsA,1.99999976757681e-06,0.998871621274596,M1,M2,0.0001179999999294,0.999941001740501,no_PS
OG0005370,bsA1,bsA,1.198142000000189,0.2736933490906803,M1,M2,0.0,1.0,no_PS
OG0006968,bsA1,bsA,131.95542399999977,0.0,M1,M2,24.26317999999992,5.386633234683025e-06,PS_fg_bg
OG0009027,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0008756,bsA1,bsA,15.106340000000271,0.0001016214243623,M1,M2,0.0,1.0,PS_fg
OG0010885,bsA1,bsA,0.0,1.0,M1,M2,39.5051739999999,2.6397357633101133e-09,PS_bg
OG0011848,bsA1,bsA,1.999998858082108e-06,0.9988716215311596,M1,M2,38.1485219999995,5.201800656884359e-09,PS_bg
OG0009102,bsA1,bsA,0.0721799999992072,0.7881887513168891,M1,M2,3.9174379999994926,0.1410389761792331,no_PS
OG0010891,bsA1,bsA,0.0,1.0,M1,M2,0.0,1.0,no_PS
OG0005822,bsA1,bsA,0.0014400000000023,0.9697296747880758,M1,M2,1.0495639999999185,0.5916843374938312,no_PS
OG0007697,bsA1,bsA,,,M1,M2,0.0,1.0,poor_fit
OG0007585,bsA1,bsA,0.0003259999994043,0.9855946018916372,M1,M2,23.01933800000006,1.0032617730137972e-05,PS_bg
OG0011389,bsA1,bsA,0.0,1.0,M1,M2,21.173164000000043,2.5252585789004023e-05,PS_bg
OG0005295,bsA1,bsA,509.5170100000014,0.0,M1,M2,0.0,1.0,PS_fg
OG0006372,bsA1,bsA,0.0,1.0,M1,M2,6.96255599999995,0.0307680643093636,PS_bg
OG0006953,bsA1,bsA,206.02290599999924,0.0,M1,M2,58.52665999999954,1.955102746364901e-13,PS_fg_bg
OG0010571,bsA1,bsA,30.081035999999585,4.14363525713668e-08,M1,M2,0.0378720000007888,0.9812421597311008,PS_fg
OG0014014,bsA1,bsA,222.828168,0.0,M1,M2,0.0,1.0,PS_fg
OG0010471,bsA1,bsA,9.999999747378752e-06,0.997476871715064,M1,M2,0.0,1.0,no_PS
OG0013628,bsA1,bsA,121.30921599999964,0.0,M1,M2,1.61458599999969,0.4460639284063764,PS_fg
OG0010675,bsA1,bsA,101.65659600000026,0.0,M1,M2,16.659396000000015,0.0002412448898351,PS_fg_bg
