chrom	length	bases	mean	min	max
scaffold_70	782272	18436148	23.57	0	47
scaffold_71	766061	12376419	16.16	0	42
scaffold_72	730958	8118219	11.11	0	49
scaffold_73	720968	12064332	16.73	0	45
scaffold_74	694750	13426149	19.33	0	54
scaffold_75	682876	8198503	12.01	0	47
scaffold_76	675224	5698375	8.44	0	23
scaffold_77	648781	5670845	8.74	0	54
scaffold_78	647957	9416162	14.53	1	28
scaffold_79	644743	20785529	32.24	0	72
scaffold_80	643888	4764436	7.40	0	88
scaffold_81	641836	10001408	15.58	0	58
scaffold_82	641623	7854052	12.24	0	43
scaffold_83	632156	7186365	11.37	1	22
scaffold_84	618935	6153861	9.94	1	20
scaffold_85	608512	15245434	25.05	0	66
scaffold_86	599561	12383746	20.65	0	78
scaffold_87	597950	4395686	7.35	0	16
scaffold_88	593645	13823707	23.29	3	43
scaffold_89	589793	8410236	14.26	0	40
scaffold_90	587799	8104477	13.79	0	30
scaffold_91	579954	7618700	13.14	1	31
scaffold_92	575435	1294702	2.25	0	28
scaffold_93	574812	7107353	12.36	0	31
scaffold_94	573203	8996386	15.69	0	59
scaffold_95	571820	9202852	16.09	0	44
scaffold_96	569116	6066847	10.66	0	37
scaffold_97	566767	5459268	9.63	0	26
scaffold_98	562264	3509876	6.24	0	64
scaffold_99	552607	5576388	10.09	1	23
scaffold_100	552600	7428050	13.44	0	58
scaffold_101	551962	5462412	9.90	0	26
scaffold_102	538660	8296634	15.40	0	58
scaffold_103	529121	6806598	12.86	0	50
scaffold_104	524994	8347479	15.90	1	30
scaffold_105	510983	4032416	7.89	0	24
scaffold_106	487615	5666335	11.62	1	29
scaffold_107	486710	7617765	15.65	0	40
scaffold_108	477535	6385348	13.37	2	26
scaffold_109	476316	3134933	6.58	0	70
scaffold_110	473572	2787493	5.89	0	33
scaffold_111	472568	6106533	12.92	0	26
scaffold_112	464128	4513626	9.72	0	33
scaffold_113	434512	2520978	5.80	0	21
scaffold_114	428327	2309708	5.39	0	29
scaffold_115	426002	1367741	3.21	0	37
scaffold_116	425001	17179222	40.42	1	85
scaffold_117	421247	3660945	8.69	0	25
scaffold_118	417582	6156278	14.74	0	32
scaffold_119	414965	8274509	19.94	0	39
scaffold_120	412321	4294448	10.42	0	33
scaffold_121	411527	5898991	14.33	1	28
scaffold_122	410311	2146685	5.23	0	16
scaffold_123	408673	5494477	13.44	1	26
scaffold_124	403770	1531209	3.79	0	55
scaffold_125	386874	3929632	10.16	0	53
scaffold_126	386683	5573570	14.41	1	29
scaffold_127	384542	3647574	9.49	0	63
scaffold_128	384535	9848023	25.61	0	41
scaffold_129	384120	2909032	7.57	1	17
scaffold_130	377893	5612855	14.85	2	39
scaffold_131	371774	8677559	23.34	0	45
scaffold_132	370701	4244300	11.45	0	43
scaffold_133	369452	7453012	20.17	0	47
scaffold_134	369357	10669535	28.89	0	99
scaffold_135	363025	3164264	8.72	1	20
scaffold_136	362827	5931312	16.35	0	45
scaffold_137	361309	3702518	10.25	0	93
scaffold_138	361307	325695	0.90	0	11
scaffold_139	361075	4135504	11.45	1	25
scaffold_140	360845	2231735	6.18	0	35
scaffold_141	355646	6893243	19.38	2	68
scaffold_142	354330	1776958	5.01	0	13
scaffold_143	351123	1601320	4.56	0	11
scaffold_144	349397	6659841	19.06	0	49
scaffold_145	345615	3976045	11.50	0	43
scaffold_146	341776	1735943	5.08	0	61
scaffold_147	340558	3333268	9.79	1	22
scaffold_148	340397	3037545	8.92	0	35
scaffold_149	338565	4572955	13.51	1	31
scaffold_150	331634	5812970	17.53	0	42
scaffold_151	322426	2188313	6.79	0	25
scaffold_152	321929	1583234	4.92	0	53
scaffold_153	319818	709492	2.22	0	50
scaffold_154	318873	351057	1.10	0	17
scaffold_155	317673	5099782	16.05	0	44
scaffold_156	317429	3498061	11.02	0	47
scaffold_157	314480	1564947	4.98	0	60
scaffold_158	313413	5583476	17.82	1	36
scaffold_159	312155	4324904	13.85	3	34
scaffold_160	308401	3898457	12.64	1	26
scaffold_161	308107	3478723	11.29	1	23
scaffold_162	307127	3061439	9.97	1	23
scaffold_163	306710	4560784	14.87	1	26
scaffold_164	303353	4681688	15.43	0	54
scaffold_165	301187	542702	1.80	0	26
scaffold_166	300284	3317909	11.05	0	37
scaffold_167	299327	2760362	9.22	1	19
scaffold_168	298213	1443236	4.84	0	13
scaffold_169	297747	37576	0.13	0	3
scaffold_170	296823	3640414	12.26	0	27
scaffold_171	294268	2202272	7.48	1	19
scaffold_172	292543	2742684	9.38	0	26
scaffold_173	292198	2657537	9.09	0	173
scaffold_174	291683	7210673	24.72	0	44
scaffold_175	289071	2508454	8.68	0	23
scaffold_176	284263	3973568	13.98	0	32
scaffold_177	283131	2373784	8.38	0	27
scaffold_178	278292	83829	0.30	0	3
scaffold_179	273677	311944	1.14	0	15
scaffold_180	272495	532865	1.96	0	10
scaffold_181	272201	5145668	18.90	0	55
scaffold_182	269380	3461730	12.85	0	41
scaffold_183	268932	1471092	5.47	0	14
scaffold_184	265838	1211051	4.56	0	27
scaffold_185	260123	227254	0.87	0	14
scaffold_186	259862	109575	0.42	0	8
scaffold_187	259766	1851608	7.13	0	23
scaffold_188	259019	1454587	5.62	1	16
scaffold_189	255803	3320879	12.98	1	27
scaffold_190	255030	3092507	12.13	0	43
scaffold_191	254807	3093763	12.14	3	24
scaffold_192	250226	4438020	17.74	0	48
scaffold_193	250204	4258195	17.02	0	44
scaffold_194	239700	403583	1.68	0	22
scaffold_195	234697	4504043	19.19	2	34
scaffold_196	226946	1477390	6.51	1	13
scaffold_197	226579	6663054	29.41	5	48
scaffold_198	226175	1361448	6.02	0	38
scaffold_199	225761	2854797	12.65	1	28
scaffold_200	225032	3148446	13.99	0	41
scaffold_201	224975	3627410	16.12	0	35
scaffold_202	223132	9640037	43.20	0	72
scaffold_203	220366	2581128	11.71	1	39
scaffold_204	219104	1136269	5.19	1	10
scaffold_205	217326	2074339	9.54	0	21
scaffold_206	215673	2090532	9.69	0	34
scaffold_207	213671	127066	0.59	0	6
scaffold_208	211760	1146195	5.41	1	12
scaffold_209	209908	3390707	16.15	1	30
scaffold_210	209350	1176050	5.62	1	12
scaffold_211	209284	1273960	6.09	1	17
scaffold_212	207844	7575773	36.45	1	138
scaffold_213	203137	4136646	20.36	3	41
scaffold_214	202981	11327	0.06	0	1
scaffold_215	202568	1946986	9.61	1	24
scaffold_216	201849	1637498	8.11	0	17
scaffold_217	199481	6236990	31.27	0	78
scaffold_218	198762	3534859	17.78	1	54
scaffold_219	196943	3707824	18.83	0	40
scaffold_220	195249	3784105	19.38	0	41
scaffold_221	194561	91499	0.47	0	8
scaffold_222	189271	754939	3.99	0	16
scaffold_223	188911	870813	4.61	1	12
scaffold_224	187788	2683609	14.29	1	28
scaffold_225	186308	2064129	11.08	0	20
scaffold_226	184860	1984012	10.73	1	36
scaffold_227	184516	1119974	6.07	0	56
scaffold_228	183496	2389635	13.02	2	21
scaffold_229	179276	1073636	5.99	1	14
scaffold_230	178405	650611	3.65	0	11
scaffold_231	175432	1452132	8.28	0	38
scaffold_232	173008	1401513	8.10	1	16
scaffold_233	171644	1961087	11.43	0	29
scaffold_234	170489	813695	4.77	0	19
scaffold_235	170478	42552	0.25	0	3
scaffold_236	168239	926527	5.51	1	15
scaffold_237	164449	1206411	7.34	0	42
scaffold_238	162219	912826	5.63	1	12
scaffold_239	158967	2314623	14.56	0	37
scaffold_240	158773	856794	5.40	0	18
scaffold_241	158756	766717	4.83	1	9
scaffold_242	158599	837225	5.28	1	9
scaffold_243	158192	429696	2.72	0	21
scaffold_244	158152	1091867	6.90	1	13
scaffold_245	156228	769927	4.93	1	11
scaffold_246	156028	2862845	18.35	0	42
scaffold_247	155884	1877255	12.04	1	20
scaffold_248	155633	1390503	8.93	0	18
scaffold_249	154259	1518149	9.84	0	31
scaffold_250	149453	1454304	9.73	0	24
scaffold_251	147965	2348878	15.87	0	48
scaffold_252	147800	806621	5.46	1	11
scaffold_253	147505	1542949	10.46	0	31
scaffold_254	146879	68049	0.46	0	6
scaffold_255	145848	23813	0.16	0	1
scaffold_256	145616	2747523	18.87	0	47
scaffold_257	145012	911556	6.29	0	15
scaffold_258	144662	775343	5.36	1	10
scaffold_259	144121	1059864	7.35	1	14
scaffold_260	143032	13226	0.09	0	2
scaffold_261	141217	778858	5.52	1	11
scaffold_262	140610	813021	5.78	0	23
scaffold_263	140099	805400	5.75	2	12
scaffold_264	138648	1315090	9.49	1	21
scaffold_265	137912	258151	1.87	0	19
scaffold_266	137645	667806	4.85	1	13
scaffold_267	137167	696354	5.08	0	10
scaffold_268	137109	685806	5.00	0	14
scaffold_269	137098	760478	5.55	1	12
scaffold_270	136931	969162	7.08	0	22
scaffold_271	136174	1289337	9.47	0	21
scaffold_272	135704	839756	6.19	0	28
scaffold_273	135063	734181	5.44	1	16
scaffold_274	133653	518310	3.88	1	10
scaffold_275	133593	581805	4.36	1	8
scaffold_276	133207	496019	3.72	0	13
scaffold_277	132175	1753565	13.27	0	30
scaffold_278	131122	1115180	8.50	0	25
scaffold_279	130948	1217120	9.29	1	23
scaffold_280	130103	0	0.00	0	0
scaffold_281	129669	1187530	9.16	0	35
scaffold_282	129343	556863	4.31	1	8
scaffold_283	127948	962781	7.52	1	19
scaffold_284	127938	1339798	10.47	1	20
scaffold_285	126062	893751	7.09	0	28
scaffold_286	124316	593586	4.77	1	9
scaffold_287	124276	85592	0.69	0	6
scaffold_288	123547	0	0.00	0	0
scaffold_289	122028	721437	5.91	1	10
scaffold_290	121544	1294410	10.65	1	21
scaffold_291	120716	1176143	9.74	1	16
scaffold_292	119073	1139747	9.57	1	19
scaffold_293	119068	1515170	12.73	1	25
scaffold_294	117257	541912	4.62	1	9
scaffold_295	117175	1975636	16.86	1	41
scaffold_296	116113	616536	5.31	0	12
scaffold_297	115199	1468727	12.75	1	29
scaffold_298	115136	675494	5.87	1	11
scaffold_299	114589	622870	5.44	1	11
scaffold_300	114207	680791	5.96	2	17
scaffold_301	112761	908147	8.05	1	16
scaffold_302	112339	7853	0.07	0	1
scaffold_303	111281	513445	4.61	1	9
scaffold_304	108685	789488	7.26	1	18
scaffold_305	108249	823897	7.61	1	15
scaffold_306	107642	532388	4.95	0	32
scaffold_307	106530	451109	4.23	1	7
scaffold_308	105245	396707	3.77	1	7
scaffold_309	104899	426063	4.06	1	13
scaffold_310	104625	444176	4.25	1	10
scaffold_311	104511	575539	5.51	1	11
scaffold_312	102750	1014709	9.88	1	16
scaffold_313	102258	913639	8.93	1	23
scaffold_314	101876	493422	4.84	1	10
scaffold_315	101466	668741	6.59	0	12
scaffold_316	101110	310764	3.07	0	8
scaffold_317	100528	1080214	10.75	1	32
scaffold_318	100428	620435	6.18	1	14
scaffold_319	99952	623189	6.23	1	12
scaffold_320	99843	718655	7.20	1	15
scaffold_321	99592	449807	4.52	1	10
scaffold_322	98500	399073	4.05	0	9
scaffold_323	98039	631115	6.44	2	11
scaffold_324	97239	841884	8.66	1	21
scaffold_325	96252	513554	5.34	1	10
scaffold_326	95790	3581347	37.39	1	76
scaffold_327	95558	566529	5.93	1	13
scaffold_328	95082	1072654	11.28	0	43
scaffold_329	94913	779689	8.21	1	26
scaffold_330	94790	819426	8.64	1	14
scaffold_331	94754	15638	0.17	0	1
scaffold_332	94453	0	0.00	0	0
scaffold_333	93463	886051	9.48	0	28
scaffold_334	93444	339525	3.63	0	7
scaffold_335	93366	0	0.00	0	0
scaffold_336	93330	433665	4.65	2	11
scaffold_337	93133	2038401	21.89	1	42
scaffold_338	92717	354041	3.82	1	8
scaffold_339	92259	4285631	46.45	2	82
scaffold_340	92177	818575	8.88	0	17
scaffold_341	91879	409243	4.45	1	12
scaffold_342	91765	898215	9.79	1	18
scaffold_343	91618	708115	7.73	1	14
scaffold_344	90904	646991	7.12	1	21
scaffold_345	90701	10134	0.11	0	1
scaffold_346	90652	349366	3.85	1	8
scaffold_347	90639	705388	7.78	2	24
scaffold_348	90541	1499946	16.57	1	30
scaffold_349	90450	450897	4.99	1	12
scaffold_350	89979	257369	2.86	0	11
scaffold_351	89495	306774	3.43	1	8
scaffold_352	88711	395590	4.46	2	8
scaffold_353	88086	301376	3.42	0	9
scaffold_354	88009	729973	8.29	0	30
scaffold_355	87275	291829	3.34	1	6
scaffold_356	87251	340487	3.90	1	8
scaffold_357	87024	63526	0.73	0	5
scaffold_358	86004	395955	4.60	1	11
scaffold_359	85880	739850	8.61	0	50
scaffold_360	85501	0	0.00	0	0
scaffold_361	84917	2128027	25.06	1	42
scaffold_362	84600	497669	5.88	1	11
scaffold_363	83957	402582	4.80	2	8
scaffold_364	83286	132182	1.59	0	8
scaffold_365	81933	299148	3.65	0	11
scaffold_366	81745	461156	5.64	1	11
scaffold_367	81736	375603	4.60	1	8
scaffold_368	81648	439015	5.38	1	10
scaffold_369	81564	451511	5.54	1	10
scaffold_370	81535	47991	0.59	0	5
scaffold_371	81411	275083	3.38	1	7
scaffold_372	81406	378309	4.65	2	8
scaffold_373	81107	410924	5.07	1	9
scaffold_374	81025	336530	4.15	1	9
scaffold_375	80950	718777	8.88	2	20
scaffold_376	80617	475487	5.90	1	14
scaffold_377	80191	678914	8.47	1	13
scaffold_378	80027	472507	5.90	1	15
scaffold_379	79556	641157	8.06	3	17
scaffold_380	79260	406385	5.13	1	9
scaffold_381	79258	417813	5.27	1	12
scaffold_382	78593	697303	8.87	1	19
scaffold_383	78512	1134011	14.44	1	48
scaffold_384	78255	113333	1.45	0	8
scaffold_385	78183	539504	6.90	1	14
scaffold_386	77742	998350	12.84	0	36
scaffold_387	77665	375262	4.83	1	9
scaffold_388	77429	360068	4.65	1	15
scaffold_389	77152	301598	3.91	1	7
scaffold_390	77018	496432	6.45	1	19
scaffold_391	76412	472409	6.18	1	11
scaffold_392	76373	0	0.00	0	0
scaffold_393	76286	369575	4.84	1	10
scaffold_394	76173	279059	3.66	0	9
scaffold_395	76064	330879	4.35	1	9
scaffold_396	75916	600855	7.91	1	16
scaffold_397	75566	493286	6.53	1	12
scaffold_398	75348	223058	2.96	1	5
scaffold_399	75132	363874	4.84	1	9
scaffold_400	75097	1639764	21.84	1	39
scaffold_401	73974	1231756	16.65	3	39
scaffold_402	73810	361432	4.90	1	9
scaffold_403	73769	0	0.00	0	0
scaffold_404	73396	374582	5.10	1	8
scaffold_405	73204	332613	4.54	1	9
scaffold_406	73115	200254	2.74	1	6
scaffold_407	72890	475207	6.52	1	11
scaffold_408	72445	461806	6.37	1	12
scaffold_409	72103	469465	6.51	0	20
scaffold_410	71939	342740	4.76	1	10
scaffold_411	71474	98459	1.38	0	7
scaffold_412	71378	497197	6.97	2	13
scaffold_413	71173	390320	5.48	1	11
scaffold_414	70416	659681	9.37	0	21
scaffold_415	70283	393389	5.60	1	10
scaffold_416	69640	294943	4.24	1	7
scaffold_417	69637	451615	6.49	0	19
scaffold_418	69457	294938	4.25	1	10
scaffold_419	69319	884854	12.76	1	28
scaffold_420	68952	845753	12.27	0	30
scaffold_421	68916	421387	6.11	2	11
scaffold_422	68755	410236	5.97	1	10
scaffold_423	68700	660168	9.61	1	16
scaffold_424	68681	449831	6.55	1	13
scaffold_425	68182	294924	4.33	1	9
scaffold_426	68088	232040	3.41	1	7
scaffold_427	67806	444199	6.55	1	24
scaffold_428	67661	420763	6.22	1	13
scaffold_429	66865	271023	4.05	1	10
scaffold_430	66562	189707	2.85	0	5
scaffold_431	66451	219952	3.31	0	7
scaffold_432	66297	146520	2.21	0	7
scaffold_433	66061	0	0.00	0	0
scaffold_434	65713	356602	5.43	1	10
scaffold_435	65422	322200	4.92	1	8
scaffold_436	65406	245080	3.75	1	7
scaffold_437	65259	306547	4.70	1	7
scaffold_438	65176	553517	8.49	0	21
scaffold_439	65128	427062	6.56	1	13
scaffold_440	65067	349767	5.38	1	10
scaffold_441	64981	226230	3.48	1	7
scaffold_442	64944	389472	6.00	1	12
scaffold_443	64917	1108	0.02	0	1
scaffold_444	64676	403272	6.24	1	10
scaffold_445	64668	1472474	22.77	3	41
scaffold_446	64615	218115	3.38	1	7
scaffold_447	64519	2224430	34.48	2	62
scaffold_448	64500	0	0.00	0	0
scaffold_449	64455	286239	4.44	0	10
scaffold_450	64216	235774	3.67	0	9
scaffold_451	64079	347314	5.42	1	12
scaffold_452	63854	2390313	37.43	3	63
scaffold_453	63792	240672	3.77	0	9
scaffold_454	63512	317070	4.99	1	9
scaffold_455	63113	288869	4.58	1	8
scaffold_456	62777	95774	1.53	0	5
scaffold_457	62705	535969	8.55	1	18
scaffold_458	62580	228199	3.65	1	9
scaffold_459	62511	266107	4.26	2	8
scaffold_460	62451	288973	4.63	1	9
scaffold_461	62428	240438	3.85	1	8
scaffold_462	62378	181281	2.91	0	5
scaffold_463	62327	298064	4.78	1	9
scaffold_464	62258	322302	5.18	1	9
scaffold_465	62213	316271	5.08	1	10
scaffold_466	62190	473643	7.62	1	13
scaffold_467	61931	276938	4.47	1	9
scaffold_468	61747	209288	3.39	1	7
scaffold_469	61741	287521	4.66	1	7
scaffold_470	61664	369728	6.00	1	11
scaffold_471	61620	693657	11.26	2	20
scaffold_472	61615	308118	5.00	1	9
scaffold_473	61257	122719	2.00	0	8
scaffold_474	61083	184486	3.02	0	5
scaffold_475	61034	248228	4.07	1	9
scaffold_476	60974	380836	6.25	2	12
scaffold_477	60940	197995	3.25	1	7
scaffold_478	60445	131407	2.17	0	10
scaffold_479	60285	286876	4.76	1	9
scaffold_480	60110	221813	3.69	1	8
scaffold_481	59996	456547	7.61	1	18
scaffold_482	59966	350780	5.85	1	11
scaffold_483	59781	193922	3.24	1	8
scaffold_484	59648	206509	3.46	0	8
scaffold_485	59648	335395	5.62	1	14
scaffold_486	59557	257708	4.33	1	7
scaffold_487	59395	241185	4.06	1	6
scaffold_488	59140	176100	2.98	0	11
scaffold_489	58986	411135	6.97	1	13
scaffold_490	58835	351050	5.97	1	12
scaffold_491	58808	242732	4.13	0	9
scaffold_492	58638	286247	4.88	1	9
scaffold_493	58543	337575	5.77	1	12
scaffold_494	58517	308385	5.27	2	12
scaffold_495	58279	232765	3.99	1	8
scaffold_496	58275	300829	5.16	2	11
scaffold_497	58225	360844	6.20	1	17
scaffold_498	58017	236730	4.08	1	9
scaffold_499	57894	301943	5.22	1	11
scaffold_500	57615	594373	10.32	1	25
scaffold_501	57607	263097	4.57	1	9
scaffold_502	57561	44949	0.78	0	4
scaffold_503	57550	216021	3.75	1	8
scaffold_504	56943	0	0.00	0	0
scaffold_505	56754	270092	4.76	1	10
scaffold_506	56612	262356	4.63	1	10
scaffold_507	56443	299785	5.31	1	10
scaffold_508	56314	463111	8.22	1	21
scaffold_509	55915	190906	3.41	0	7
scaffold_510	55719	645839	11.59	1	19
scaffold_511	55716	332943	5.98	1	16
scaffold_512	55486	347444	6.26	1	10
scaffold_513	55473	172167	3.10	0	6
scaffold_514	55279	718528	13.00	1	24
scaffold_515	55015	283329	5.15	1	9
scaffold_516	55004	291280	5.30	1	8
scaffold_517	54843	119689	2.18	1	6
scaffold_518	54790	118741	2.17	0	5
scaffold_519	54571	266861	4.89	1	7
scaffold_520	54525	369671	6.78	0	12
scaffold_521	54504	216225	3.97	1	9
scaffold_522	54484	584304	10.72	1	22
scaffold_523	54462	257897	4.74	1	9
scaffold_524	54297	371427	6.84	3	13
scaffold_525	53919	278593	5.17	1	7
scaffold_526	53895	302340	5.61	1	11
scaffold_527	53668	467618	8.71	2	16
scaffold_528	53638	454552	8.47	1	15
scaffold_529	53605	278925	5.20	1	10
scaffold_530	53429	52698	0.99	0	4
scaffold_531	53302	138626	2.60	1	4
scaffold_532	53007	307612	5.80	1	11
scaffold_533	52972	195286	3.69	1	8
scaffold_534	52866	401314	7.59	2	15
scaffold_535	52757	211730	4.01	2	7
scaffold_536	52691	567718	10.77	1	18
scaffold_537	52594	642419	12.21	1	25
scaffold_538	52350	202209	3.86	1	7
scaffold_539	52237	218476	4.18	1	7
scaffold_540	52086	288097	5.53	1	11
scaffold_541	52078	504120	9.68	1	18
scaffold_542	51910	282312	5.44	1	9
scaffold_543	51704	62683	1.21	0	5
scaffold_544	51586	178027	3.45	1	6
scaffold_545	51377	135696	2.64	1	5
scaffold_546	51290	195809	3.82	0	16
scaffold_547	51278	328340	6.40	2	10
scaffold_548	51140	898455	17.57	1	33
scaffold_549	50969	243773	4.78	1	8
scaffold_550	50962	161479	3.17	1	6
scaffold_551	50959	387242	7.60	1	16
scaffold_552	50783	198300	3.90	0	10
scaffold_553	50517	588559	11.65	1	88
scaffold_554	50426	245976	4.88	1	8
scaffold_555	50416	366179	7.26	1	15
scaffold_556	50315	229002	4.55	1	7
scaffold_557	50207	188999	3.76	1	8
scaffold_558	50192	251111	5.00	0	11
scaffold_559	50137	113509	2.26	0	6
scaffold_560	50008	185274	3.70	1	6
scaffold_561	49973	424598	8.50	1	13
scaffold_562	49804	329907	6.62	0	12
scaffold_563	49780	149187	3.00	0	6
scaffold_564	49683	74941	1.51	0	6
scaffold_565	49658	238289	4.80	1	9
scaffold_566	49599	442321	8.92	2	17
scaffold_567	49557	292730	5.91	0	13
scaffold_568	49514	191991	3.88	0	11
scaffold_569	49311	741316	15.03	1	32
scaffold_570	49254	390051	7.92	0	19
scaffold_571	49037	263551	5.37	1	9
scaffold_572	49031	230621	4.70	1	13
scaffold_573	48995	542299	11.07	1	26
scaffold_574	48957	445404	9.10	1	19
scaffold_575	48919	381197	7.79	1	14
scaffold_576	48856	22382	0.46	0	1
scaffold_577	48849	208133	4.26	1	8
scaffold_578	48740	163686	3.36	1	6
scaffold_579	48690	0	0.00	0	0
scaffold_580	48669	169463	3.48	1	9
scaffold_581	48584	393372	8.10	1	15
scaffold_582	48539	175699	3.62	1	6
scaffold_583	48528	223186	4.60	1	8
scaffold_584	48505	192908	3.98	0	7
scaffold_585	48463	234164	4.83	1	8
scaffold_586	48430	560830	11.58	1	20
scaffold_587	48418	431584	8.91	1	25
scaffold_588	48172	283481	5.88	1	9
scaffold_589	48171	264572	5.49	0	13
scaffold_590	48036	190866	3.97	1	8
scaffold_591	48020	145965	3.04	1	7
scaffold_592	47999	86282	1.80	0	4
scaffold_593	47962	263217	5.49	1	11
scaffold_594	47911	233620	4.88	2	9
scaffold_595	47900	174124	3.64	2	6
scaffold_596	47863	265630	5.55	1	11
scaffold_597	47835	268199	5.61	1	8
scaffold_598	47803	210174	4.40	1	8
scaffold_599	47774	220081	4.61	1	8
scaffold_600	47742	187531	3.93	1	7
scaffold_601	47495	0	0.00	0	0
scaffold_602	47489	187582	3.95	1	7
scaffold_603	47396	153875	3.25	1	6
scaffold_604	47227	440826	9.33	1	17
scaffold_605	46984	143977	3.06	0	10
scaffold_606	46961	1566967	33.37	1	53
scaffold_607	46873	161314	3.44	1	5
scaffold_608	46800	335949	7.18	2	11
scaffold_609	46787	287118	6.14	2	9
scaffold_610	46738	500404	10.71	2	21
scaffold_611	46681	168287	3.61	1	5
scaffold_612	46489	195832	4.21	1	9
scaffold_613	46422	105639	2.28	0	6
scaffold_614	46360	175532	3.79	1	6
scaffold_615	46316	295532	6.38	1	10
scaffold_616	45958	127022	2.76	0	5
scaffold_617	45955	366017	7.96	0	20
scaffold_618	45759	235965	5.16	1	8
scaffold_619	45717	178586	3.91	0	8
scaffold_620	45652	286919	6.28	1	13
scaffold_621	45449	177144	3.90	1	7
scaffold_622	45411	345525	7.61	0	22
scaffold_623	45362	142504	3.14	1	5
scaffold_624	45242	271269	6.00	1	11
scaffold_625	45235	162264	3.59	1	7
scaffold_626	45186	84564	1.87	1	5
scaffold_627	45101	221504	4.91	1	10
scaffold_628	45053	300886	6.68	1	12
scaffold_629	45023	293194	6.51	1	13
scaffold_630	44992	132129	2.94	0	6
scaffold_631	44973	206979	4.60	1	8
scaffold_632	44879	172946	3.85	1	8
scaffold_633	44836	182856	4.08	1	8
scaffold_634	44685	282255	6.32	1	11
scaffold_635	44660	270146	6.05	1	11
scaffold_636	44631	98301	2.20	1	5
scaffold_637	44627	193505	4.34	1	9
scaffold_638	44244	154639	3.50	1	6
scaffold_639	44166	177302	4.01	2	6
scaffold_640	44029	127228	2.89	1	5
scaffold_641	43860	0	0.00	0	0
scaffold_642	43836	150680	3.44	1	7
scaffold_643	43804	178387	4.07	0	9
scaffold_644	43718	144455	3.30	1	6
scaffold_645	43718	188171	4.30	1	8
scaffold_646	43682	200264	4.58	1	9
scaffold_647	43616	237009	5.43	1	9
scaffold_649	43423	274917	6.33	1	12
scaffold_650	43423	301137	6.93	1	15
scaffold_651	43361	404143	9.32	1	16
