chrom	length	bases	mean	min	max
scaffold_263	115441	613132	5.31	0	46
scaffold_264	115142	1505794	13.08	1	24
scaffold_265	114856	1177381	10.25	1	21
scaffold_266	114291	2710898	23.72	1	39
scaffold_267	113794	2643297	23.23	2	45
scaffold_268	112435	1212724	10.79	0	63
scaffold_269	112029	2214110	19.76	2	36
scaffold_270	111947	11475	0.10	0	1
scaffold_271	111333	1239537	11.13	0	25
scaffold_272	111280	4475757	40.22	2	101
scaffold_273	109794	930038	8.47	0	28
scaffold_274	109620	2224005	20.29	2	39
scaffold_275	108685	1452276	13.36	1	34
scaffold_276	108462	639706	5.90	1	13
scaffold_277	108004	10196	0.09	0	1
scaffold_278	107284	2332243	21.74	4	44
scaffold_279	106543	1065170	10.00	2	18
scaffold_280	105848	979637	9.26	0	57
scaffold_281	105640	11995	0.11	0	2
scaffold_282	105087	0	0.00	0	0
scaffold_283	104954	1087861	10.37	0	57
scaffold_284	104040	30633	0.29	0	1
scaffold_285	103246	2048223	19.84	1	45
scaffold_286	102931	2741915	26.64	4	52
scaffold_287	102807	752381	7.32	2	14
scaffold_288	102741	239225	2.33	0	14
scaffold_289	102681	411675	4.01	0	24
scaffold_290	102243	2504446	24.50	9	38
scaffold_291	100801	2859399	28.37	1	48
scaffold_292	100528	1184945	11.79	1	30
scaffold_293	100309	245321	2.45	0	17
scaffold_294	100055	4423287	44.21	7	81
scaffold_295	100005	608787	6.09	0	21
scaffold_296	99630	2620360	26.30	1	49
scaffold_297	99502	1595091	16.03	1	38
scaffold_298	99277	2505071	25.23	7	38
scaffold_299	98599	2066009	20.95	4	35
scaffold_300	98307	2271331	23.10	0	42
scaffold_301	97016	20068	0.21	0	6
scaffold_302	96953	315016	3.25	0	25
scaffold_303	96708	97358	1.01	0	7
scaffold_304	96617	184048	1.90	0	13
scaffold_305	96543	388364	4.02	0	25
scaffold_306	94555	0	0.00	0	0
scaffold_307	94519	1310064	13.86	5	24
scaffold_308	93847	1810556	19.29	1	49
scaffold_309	93781	14755	0.16	0	1
scaffold_310	92770	0	0.00	0	0
scaffold_311	92043	224137	2.44	0	12
scaffold_312	92011	40376	0.44	0	4
scaffold_313	91879	665919	7.25	1	19
scaffold_314	91674	0	0.00	0	0
scaffold_315	91198	2045357	22.43	1	42
scaffold_316	90772	240819	2.65	0	14
scaffold_317	90449	19315	0.21	0	4
scaffold_318	90322	152921	1.69	0	11
scaffold_319	89516	2115256	23.63	1	60
scaffold_320	89305	11447	0.13	0	1
scaffold_321	89219	1330156	14.91	0	28
scaffold_322	89123	17834	0.20	0	1
scaffold_323	89080	46488	0.52	0	2
scaffold_324	88707	812807	9.16	3	15
scaffold_325	88548	1580969	17.85	4	37
scaffold_326	88448	3241479	36.65	9	57
scaffold_327	87773	0	0.00	0	0
scaffold_328	87600	2199100	25.10	2	44
scaffold_329	87177	1075826	12.34	0	73
scaffold_330	87078	42566	0.49	0	3
scaffold_331	86936	1079403	12.42	2	22
scaffold_332	86025	0	0.00	0	0
scaffold_333	86012	0	0.00	0	0
scaffold_334	85942	810465	9.43	1	18
scaffold_335	85666	114503	1.34	0	6
scaffold_336	84562	524793	6.21	0	18
scaffold_337	83943	1027027	12.23	2	30
scaffold_338	83808	1775345	21.18	6	56
scaffold_339	83444	3778	0.05	0	5
scaffold_340	83226	145208	1.74	0	5
scaffold_341	82568	696469	8.44	0	18
scaffold_342	82393	0	0.00	0	0
scaffold_343	82266	689130	8.38	0	28
scaffold_344	82041	655371	7.99	2	14
scaffold_345	82002	536381	6.54	0	12
scaffold_346	81933	878367	10.72	0	29
scaffold_347	81266	1575888	19.39	3	38
scaffold_348	80199	788261	9.83	0	38
scaffold_349	79568	10951	0.14	0	1
scaffold_350	79363	4092	0.05	0	2
scaffold_351	79313	2839127	35.80	1	77
scaffold_352	79084	1090512	13.79	0	26
scaffold_353	77938	1164130	14.94	1	22
scaffold_354	77750	0	0.00	0	0
scaffold_355	77722	29800	0.38	0	2
scaffold_356	77649	12702	0.16	0	1
scaffold_357	77608	13867	0.18	0	4
scaffold_358	76890	0	0.00	0	0
scaffold_359	76436	1722699	22.54	5	34
scaffold_360	76350	1503304	19.69	1	30
scaffold_361	76301	754050	9.88	0	26
scaffold_362	76025	29711	0.39	0	2
scaffold_363	75728	1339366	17.69	2	31
scaffold_364	75704	49685	0.66	0	4
scaffold_365	75380	973787	12.92	0	28
scaffold_366	75348	268617	3.57	1	6
scaffold_367	75289	995824	13.23	3	32
scaffold_368	75108	1473812	19.62	1	35
scaffold_369	74913	140392	1.87	0	9
scaffold_370	74847	1656878	22.14	1	39
scaffold_371	74649	1149021	15.39	2	33
scaffold_372	74567	2170415	29.11	5	68
scaffold_373	74042	1267328	17.12	2	37
scaffold_374	73901	1331097	18.01	1	27
scaffold_375	73489	347302	4.73	0	10
scaffold_376	73365	661332	9.01	2	18
scaffold_377	73124	1297093	17.74	4	31
scaffold_378	72880	48355	0.66	0	4
scaffold_379	72519	0	0.00	0	0
scaffold_380	72103	935932	12.98	0	36
scaffold_381	71845	0	0.00	0	0
scaffold_382	71545	730509	10.21	1	27
scaffold_383	71419	3300	0.05	0	1
scaffold_384	71261	1099506	15.43	0	35
scaffold_385	71025	1969	0.03	0	1
scaffold_386	70752	713922	10.09	1	23
scaffold_387	70306	1646773	23.42	5	35
scaffold_388	69698	16408	0.24	0	2
scaffold_389	69319	895830	12.92	1	34
scaffold_390	69129	275226	3.98	0	16
scaffold_391	69086	949668	13.75	1	26
scaffold_392	69051	2161519	31.30	3	54
scaffold_393	68985	352940	5.12	0	26
scaffold_394	68952	877968	12.73	0	29
scaffold_395	68864	0	0.00	0	0
scaffold_396	68817	1146232	16.66	1	29
scaffold_397	68557	1693690	24.70	7	40
scaffold_398	68543	0	0.00	0	0
scaffold_399	67661	420763	6.22	1	13
scaffold_400	66810	1840156	27.54	1	39
scaffold_401	66562	2233492	33.56	0	70
scaffold_402	66307	564728	8.52	1	25
scaffold_403	66303	1836938	27.71	1	44
scaffold_404	65920	1567156	23.77	1	36
scaffold_405	65592	198178	3.02	0	18
scaffold_406	65513	8162	0.12	0	1
scaffold_407	65488	1346411	20.56	0	51
scaffold_408	65306	1582538	24.23	7	39
scaffold_409	64661	1629070	25.19	10	53
scaffold_410	64659	1750813	27.08	2	59
scaffold_411	64645	942454	14.58	2	26
scaffold_412	64519	2532794	39.26	3	66
scaffold_413	64421	0	0.00	0	0
scaffold_414	64294	25551	0.40	0	1
scaffold_415	64139	0	0.00	0	0
scaffold_416	64023	1176052	18.37	1	27
scaffold_417	63819	677036	10.61	1	19
scaffold_418	63573	1349447	21.23	0	113
scaffold_419	63557	953773	15.01	0	48
scaffold_420	63361	1809220	28.55	2	37
scaffold_421	63010	1206132	19.14	4	29
scaffold_422	62719	0	0.00	0	0
scaffold_423	62705	1212848	19.34	1	115
scaffold_424	62510	305886	4.89	2	9
scaffold_425	62419	1251731	20.05	1	38
scaffold_426	62327	1164829	18.69	1	50
scaffold_427	61853	407759	6.59	2	14
scaffold_428	61761	506633	8.20	1	19
scaffold_429	61738	970664	15.72	2	31
scaffold_430	61691	675810	10.95	0	45
scaffold_431	61517	720345	11.71	1	69
scaffold_432	61373	20472	0.33	0	2
scaffold_433	61270	522479	8.53	1	18
scaffold_434	60940	1266155	20.78	1	38
scaffold_435	60581	1192480	19.68	1	42
scaffold_436	60529	215697	3.56	1	6
scaffold_437	60444	314102	5.20	1	10
scaffold_438	60339	0	0.00	0	0
scaffold_439	60337	1035714	17.17	5	28
scaffold_440	59822	1274291	21.30	4	51
scaffold_441	59510	2424245	40.74	1	70
scaffold_442	59140	298245	5.04	1	11
scaffold_443	59053	577787	9.78	2	15
scaffold_444	58940	552913	9.38	3	18
scaffold_445	58899	361	0.01	0	1
scaffold_446	58787	596527	10.15	1	18
scaffold_447	58638	1125906	19.20	3	32
scaffold_448	58543	1916157	32.73	2	129
scaffold_449	58401	1452593	24.87	4	41
scaffold_450	58024	698677	12.04	0	47
scaffold_451	57872	177300	3.06	0	11
scaffold_452	57828	226976	3.93	0	13
scaffold_453	57561	97931	1.70	0	9
scaffold_454	57341	157123	2.74	0	11
scaffold_455	57193	1378382	24.10	10	33
scaffold_456	56775	621726	10.95	1	21
scaffold_457	56632	2616	0.05	0	1
scaffold_458	56605	0	0.00	0	0
scaffold_459	56582	5537	0.10	0	1
scaffold_460	56580	170087	3.01	1	7
scaffold_461	56467	1079503	19.12	1	36
scaffold_462	56402	1006683	17.85	1	42
scaffold_463	56314	553766	9.83	1	26
scaffold_464	56298	1630971	28.97	5	125
scaffold_465	56270	995539	17.69	1	29
scaffold_466	55813	2619	0.05	0	1
scaffold_467	55786	567805	10.18	2	18
scaffold_468	55678	290693	5.22	0	20
scaffold_469	55658	1063581	19.11	2	28
scaffold_470	55380	1544430	27.89	1	66
scaffold_471	54987	2370640	43.11	1	62
scaffold_472	54919	514216	9.36	1	23
scaffold_473	54876	165379	3.01	0	11
scaffold_474	54832	1262290	23.02	0	38
scaffold_475	54824	991593	18.09	6	35
scaffold_476	54543	848529	15.56	1	29
scaffold_477	54343	1125257	20.71	1	35
scaffold_478	54310	642883	11.84	1	22
scaffold_479	54307	0	0.00	0	0
scaffold_480	54199	0	0.00	0	0
scaffold_481	54030	896587	16.59	2	28
scaffold_482	53860	500385	9.29	0	19
scaffold_483	53785	17584	0.33	0	3
scaffold_484	53560	1379923	25.76	1	37
scaffold_485	53450	21618	0.40	0	6
scaffold_486	53203	197967	3.72	0	9
scaffold_487	53016	1138425	21.47	5	35
scaffold_488	52897	16684	0.32	0	4
scaffold_489	52690	3634979	68.99	1	659
scaffold_490	52628	861227	16.36	1	24
scaffold_491	52441	1248215	23.80	7	31
scaffold_492	52350	522480	9.98	0	21
scaffold_493	52050	0	0.00	0	0
scaffold_494	51992	0	0.00	0	0
scaffold_495	51953	1309652	25.21	3	41
scaffold_496	51852	0	0.00	0	0
scaffold_497	51849	38982	0.75	0	3
scaffold_498	51799	0	0.00	0	0
scaffold_499	51744	546255	10.56	2	19
scaffold_500	51676	0	0.00	0	0
scaffold_501	51586	872007	16.90	4	57
scaffold_502	51442	756110	14.70	1	30
scaffold_503	51377	146461	2.85	1	5
scaffold_504	51371	10403	0.20	0	1
scaffold_505	51073	149297	2.92	0	12
scaffold_506	51040	398141	7.80	0	22
scaffold_507	51027	727175	14.25	1	23
scaffold_508	50985	361786	7.10	1	13
scaffold_509	50962	521903	10.24	1	21
scaffold_510	50804	853771	16.81	1	30
scaffold_511	50783	522175	10.28	1	21
scaffold_512	50590	1955	0.04	0	1
scaffold_513	50207	811687	16.17	2	40
scaffold_514	49934	1282312	25.68	1	42
scaffold_515	49780	736130	14.79	1	25
scaffold_516	49683	97228	1.96	0	7
scaffold_517	49639	961295	19.37	1	32
scaffold_518	49464	1040788	21.04	1	46
scaffold_519	49316	328	0.01	0	1
scaffold_520	49263	0	0.00	0	0
scaffold_521	48948	11813	0.24	0	1
scaffold_522	48740	1261270	25.88	1	90
scaffold_523	48629	0	0.00	0	0
scaffold_524	48539	944001	19.45	1	29
scaffold_525	48505	461315	9.51	1	17
scaffold_526	48339	886070	18.33	2	28
scaffold_527	48294	122341	2.53	0	11
scaffold_528	48187	11324	0.24	0	1
scaffold_529	48095	724990	15.07	1	26
scaffold_530	48020	187233	3.90	1	9
scaffold_531	47999	254960	5.31	1	12
scaffold_532	47969	775984	16.18	2	25
scaffold_533	47964	0	0.00	0	0
scaffold_534	47922	788057	16.44	0	34
scaffold_535	47900	436000	9.10	2	17
scaffold_536	47791	708481	14.82	1	41
scaffold_537	47677	2778906	58.29	1	511
scaffold_538	47459	61612	1.30	0	5
scaffold_539	47371	0	0.00	0	0
scaffold_540	47109	35596	0.76	0	5
scaffold_541	46800	454219	9.71	1	17
scaffold_542	46795	529434	11.31	1	25
scaffold_543	46794	648595	13.86	1	21
scaffold_544	46618	444185	9.53	0	30
scaffold_545	46524	0	0.00	0	0
scaffold_546	46489	334515	7.20	3	13
scaffold_547	46360	264717	5.71	2	11
scaffold_548	46294	87400	1.89	0	7
scaffold_549	46126	559389	12.13	1	22
scaffold_550	45921	229677	5.00	0	15
scaffold_551	45918	299374	6.52	0	18
scaffold_552	45874	0	0.00	0	0
scaffold_553	45661	655280	14.35	2	48
scaffold_554	45636	0	0.00	0	0
scaffold_555	45594	578887	12.70	2	20
scaffold_556	45428	189385	4.17	0	11
scaffold_557	45410	0	0.00	0	0
scaffold_558	45362	385752	8.50	1	12
scaffold_559	45214	987769	21.85	6	36
scaffold_560	44963	0	0.00	0	0
scaffold_561	44905	687880	15.32	5	22
scaffold_562	44836	521098	11.62	1	33
scaffold_563	44692	0	0.00	0	0
scaffold_564	44629	375028	8.40	1	18
scaffold_565	44487	503176	11.31	1	26
scaffold_566	44450	695543	15.65	2	25
scaffold_567	44448	1655155	37.24	0	80
scaffold_568	44437	850911	19.15	6	37
scaffold_569	44303	115377	2.60	0	8
scaffold_570	44237	683978	15.46	0	35
scaffold_571	44166	560781	12.70	5	20
scaffold_572	44029	292110	6.63	1	13
scaffold_573	44027	265923	6.04	0	19
scaffold_574	43804	418791	9.56	1	20
scaffold_575	43713	138283	3.16	1	5
scaffold_576	43579	111084	2.55	0	8
scaffold_577	43572	0	0.00	0	0
scaffold_578	43561	251107	5.76	0	17
scaffold_579	43397	1111245	25.61	6	55
scaffold_580	43308	657943	15.19	1	32
scaffold_581	43154	0	0.00	0	0
scaffold_582	43098	675311	15.67	2	23
scaffold_583	43096	172461	4.00	1	8
scaffold_584	43073	377098	8.75	2	18
scaffold_585	42956	52511	1.22	0	7
scaffold_586	42942	9062	0.21	0	1
scaffold_587	42940	969862	22.59	1	41
scaffold_588	42932	182771	4.26	1	8
scaffold_589	42880	289405	6.75	0	17
scaffold_590	42871	826379	19.28	1	35
scaffold_591	42828	467870	10.92	3	23
scaffold_592	42719	286842	6.71	1	10
scaffold_593	42719	4782	0.11	0	4
scaffold_594	42714	335107	7.85	2	13
scaffold_595	42704	35761	0.84	0	3
scaffold_596	42698	334282	7.83	1	13
scaffold_597	42595	366464	8.60	1	13
scaffold_598	42556	715677	16.82	2	25
scaffold_599	42555	1681977	39.52	7	72
scaffold_600	42373	765211	18.06	1	28
scaffold_601	42256	719284	17.02	0	55
scaffold_602	42229	0	0.00	0	0
scaffold_603	42186	375853	8.91	1	20
scaffold_604	42180	492024	11.66	1	25
scaffold_605	42167	218946	5.19	1	10
scaffold_606	42154	651	0.02	0	1
scaffold_607	42040	404071	9.61	1	17
scaffold_608	42022	641333	15.26	3	53
scaffold_609	41974	104327	2.49	1	4
scaffold_610	41914	408979	9.76	1	21
scaffold_611	41840	527229	12.60	1	24
scaffold_612	41798	576900	13.80	1	31
scaffold_613	41606	628672	15.11	1	24
scaffold_614	41603	1036692	24.92	1	54
scaffold_615	41569	278367	6.70	0	17
scaffold_616	41414	256268	6.19	0	15
scaffold_617	41329	341674	8.27	1	12
scaffold_618	41270	703034	17.03	1	25
scaffold_619	41134	2817	0.07	0	1
scaffold_620	41054	509953	12.42	4	17
scaffold_621	40854	1486979	36.40	1	70
scaffold_622	40783	380676	9.33	2	18
scaffold_623	40739	438864	10.77	0	28
scaffold_624	40600	68049	1.68	0	6
scaffold_625	40549	0	0.00	0	0
scaffold_626	40315	824668	20.46	0	55
scaffold_627	40251	390813	9.71	1	15
scaffold_628	40114	889145	22.17	3	37
scaffold_629	40057	792687	19.79	1	35
scaffold_630	40003	2481	0.06	0	1
scaffold_631	39925	912379	22.85	6	33
scaffold_632	39830	373410	9.38	2	22
scaffold_633	39761	9996	0.25	0	1
scaffold_634	39552	606444	15.33	1	28
scaffold_635	39488	714569	18.10	1	40
scaffold_636	39353	1172171	29.79	1	210
scaffold_637	39307	376919	9.59	1	20
scaffold_638	39285	662151	16.86	1	35
scaffold_639	39139	0	0.00	0	0
scaffold_640	38944	186164	4.78	0	12
scaffold_641	38940	709171	18.21	6	32
scaffold_642	38676	544437	14.08	1	19
scaffold_643	38577	597919	15.50	1	37
scaffold_644	38576	320483	8.31	1	14
scaffold_645	38506	602863	15.66	1	26
scaffold_646	38496	2713	0.07	0	1
scaffold_647	38471	408538	10.62	1	20
scaffold_648	38378	193161	5.03	1	8
scaffold_649	38257	226087	5.91	1	13
scaffold_650	37684	640280	16.99	1	30
