# WARNING - This exported Revigo data is only useful for the specific purpose of constructing a TreeMap visualization.
# Do not use this table as a general list of non-redundant GO categories, as it sets an extremely permissive 
# threshold to detect redundancies (c=0.10) and fill the 'representative' column, while normally c>=0.4 is recommended.
# To export a reduced-redundancy set of GO terms, go to the Scatterplot or Table tab, and export from there.
TermID	Name	Frequency	Value	Uniqueness	Dispensability	Representative
"GO:0071944"	"cell periphery"	15.414586830586483	5	0.9998760374261954	0.00017741	null
"GO:0098590"	"plasma membrane region"	0.6102401870684061	3	0.9508259239641957	5.655E-05	null
"GO:0005886"	"plasma membrane"	14.240532611702042	3	0.9361063002722468	0.48400319	"plasma membrane region"
"GO:0005938"	"cell cortex"	0.242703941415471	2	0.8324976164281053	0.284461	"plasma membrane region"
"GO:0030312"	"external encapsulating structure"	1.0188240648303581	2	0.9580943721944883	0.32659337	"plasma membrane region"
"GO:0031012"	"extracellular matrix"	0.2118846973354858	2	0.9497203148637376	0.28102906	"plasma membrane region"
"GO:0032154"	"cleavage furrow"	0.02311539077422385	2	0.9475515754506072	0.24815631	"plasma membrane region"
"GO:0042383"	"sarcolemma"	0.04298604572051141	1	0.9595685811634	0.26013584	"plasma membrane region"
"GO:0098857"	"membrane microdomain"	0.09559903493051974	1	0.9909311682064869	0.03059051	null
"GO:0099080"	"supramolecular complex"	1.254670772323744	4	0.9999098260897783	6.165E-05	null
"GO:0099512"	"supramolecular fiber"	0.9761406568080839	2	0.9202806068876914	5.977E-05	null
"GO:0110165"	"cellular anatomical entity"	98.43624036635251	27	1	-0	null
"GO:0120025"	"plasma membrane bounded cell projection"	0.8076135983162617	5	0.903471276866965	5.843E-05	null
"GO:1990904"	"ribonucleoprotein complex"	4.374160563473086	4	0.8636893503704691	-0	null
"GO:0005681"	"spliceosomal complex"	0.3788487661959054	2	0.6691424917328791	0.37337264	"ribonucleoprotein complex"
"GO:0005732"	"sno(s)RNA-containing ribonucleoprotein complex"	0.0742918086318401	1	0.8816282519762407	0.46829439	"ribonucleoprotein complex"
"GO:0031428"	"box C/D RNP complex"	0.022950663925816222	1	0.8904379594470067	0.42887703	"ribonucleoprotein complex"
"GO:0032040"	"small-subunit processome"	0.09726162684235487	1	0.8794050191986365	0.47837809	"ribonucleoprotein complex"
"GO:0032993"	"protein-DNA complex"	0.45433580219293573	2	0.888579942404419	0.38133196	"ribonucleoprotein complex"
"GO:0044530"	"supraspliceosomal complex"	0.00038691655091093943	1	0.782599150459375	0.41316669	"ribonucleoprotein complex"
"GO:0044815"	"DNA packaging complex"	0.34535175311506133	2	0.8909998516066064	0.36944389	"ribonucleoprotein complex"
"GO:0070761"	"pre-snoRNP complex"	0.001574482202221744	1	0.9063332117668518	0.22908062	"ribonucleoprotein complex"
"GO:0098796"	"membrane protein complex"	3.370437736699073	1	0.8573242605893153	0.49854414	"ribonucleoprotein complex"
"GO:0098798"	"mitochondrial protein-containing complex"	0.4665217581181605	2	0.6541530174071373	0.3825198	"ribonucleoprotein complex"
"GO:0140513"	"nuclear protein-containing complex"	2.213174163781393	4	0.6451423917386298	0.46832957	"ribonucleoprotein complex"
"GO:0140535"	"intracellular protein-containing complex"	2.6624264188153304	1	0.870013071484827	0.48114187	"ribonucleoprotein complex"
"GO:1990229"	"iron-sulfur cluster assembly complex"	0.0011032867986371343	1	0.8536535993996203	0.22347913	"ribonucleoprotein complex"
"GO:1990234"	"transferase complex"	1.8524300274825676	2	0.8523265584402414	0.45662289	"ribonucleoprotein complex"
