TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0018009"	"N-terminal peptidyl-L-cysteine N-palmitoylation"	1	1.9395192526186185	0.0002858740047554143	0.9252652759029869	0.62751245	6497
"GO:0018345"	"protein palmitoylation"	1	3.5630061870617937	0.01214964520210511	0.9124022645918838	0.78163607	6497
"GO:0018393"	"internal peptidyl-lysine acetylation"	1	4.439016728387513	0.09134339275202362	0.9164079774671818	0.99616038	6497
"GO:0018394"	"peptidyl-lysine acetylation"	1	4.444029173533431	0.09240378586268613	0.9168164396593329	0.94457871	6497
"GO:0042158"	"lipoprotein biosynthetic process"	1	4.880659276038633	0.25253976615439927	0.9147417828664519	0.96144686	6497
"GO:0043967"	"histone H4 acetylation"	1	3.7148325124333326	0.01723554319368399	0.9234460785730962	0.84052697	6497
"GO:0006508"	"proteolysis"	2	6.205807733083953	5.339292055631215	0.9246104125127238	0.40030254	null
"GO:0006509"	"membrane protein ectodomain proteolysis"	1	3.072249897613515	0.0039224572745510345	0.9600272192384501	0.28216031	null
"GO:0006629"	"lipid metabolic process"	1	6.136110859082849	4.547647102369454	0.9713790980839755	0.08134046	null
"GO:0006725"	"cellular aromatic compound metabolic process"	5	6.906343986239533	26.79292613417935	0.957141669853138	0.23504502	null
"GO:0006790"	"sulfur compound metabolic process"	2	5.7648505962037	1.934309943199827	0.9721026120971652	0.03768959	null
"GO:0006793"	"phosphorus metabolic process"	1	6.6069091850270905	13.445758050270145	0.9626354575063995	0.18628936	null
"GO:0006807"	"nitrogen compound metabolic process"	13	7.173368255044886	49.550089164434496	0.9708468714350671	0.23653729	null
"GO:0006996"	"organelle organization"	10	6.025583151597613	3.5258104170692315	0.9152356343145642	-0	null
"GO:0000226"	"microtubule cytoskeleton organization"	3	4.992845011398707	0.32697670322984107	0.9179566595905386	0.59810801	6996
"GO:0000245"	"spliceosomal complex assembly"	1	4.149865453026262	0.04693652264123779	0.8727812975319605	0.84227389	6996
"GO:0000387"	"spliceosomal snRNP assembly"	1	4.33978920494825	0.07268512776723128	0.8685114745463822	0.87085448	6996
"GO:0001578"	"microtubule bundle formation"	2	4.187859000340963	0.05122795682890338	0.9277206926729475	0.71364371	6996
"GO:0003341"	"cilium movement"	2	4.240848658485361	0.05787618949763395	0.9849716043581203	0.72025181	6996
"GO:0006325"	"chromatin organization"	2	5.41513367325975	0.8645860379867383	0.9261823505310287	0.58872048	6996
"GO:0006338"	"chromatin remodeling"	1	5.22266965844102	0.5550642696286493	0.9279672007862025	0.55816603	6996
"GO:0006364"	"rRNA processing"	2	5.546410627757015	1.1697299451324683	0.8495178347682796	0.91310013	6996
"GO:0007005"	"mitochondrion organization"	1	5.041743926801344	0.3659453190176053	0.9249853188401336	0.60441452	6996
"GO:0007010"	"cytoskeleton organization"	5	5.412329483285485	0.8590214672430109	0.919196463162538	0.65690745	6996
"GO:0007018"	"microtubule-based movement"	2	5.100687533313213	0.4191411527164529	0.9828846734418932	0.84760125	6996
"GO:0010256"	"endomembrane system organization"	1	4.8483246203693025	0.23442000801577415	0.9340882437475729	0.50698757	6996
"GO:0016043"	"cellular component organization"	14	6.358402985008666	7.587155920302716	0.9145770866615329	0.76902006	6996
"GO:0016226"	"iron-sulfur cluster assembly"	1	4.968352173538501	0.30904641972227476	0.8985562637485996	0.65758948	6996
"GO:0022607"	"cellular component assembly"	8	5.888490074750314	2.5713768386809335	0.9095257942626137	0.68031239	6996
"GO:0022613"	"ribonucleoprotein complex biogenesis"	4	5.749900883539281	1.8688580925761744	0.9158033943975148	0.75694925	6996
"GO:0022618"	"ribonucleoprotein complex assembly"	2	5.019481858214368	0.34765935506226187	0.9099214137376266	0.80852744	6996
"GO:0030030"	"cell projection organization"	4	5.299062534786937	0.6618149415904561	0.9279527398878059	0.56990615	6996
"GO:0030031"	"cell projection assembly"	4	5.003016532094298	0.33472521840524655	0.9134389426461371	0.8835129	6996
"GO:0030036"	"actin cytoskeleton organization"	1	4.980921013846726	0.31812125731509194	0.9226503312863469	0.82211264	6996
"GO:0031163"	"metallo-sulfur cluster assembly"	1	4.968352173538501	0.30904641972227476	0.91963107457671	0.65758948	6996
"GO:0034728"	"nucleosome organization"	1	4.4499255770562405	0.09366695006974494	0.9300940589658103	0.7741584	6996
"GO:0035082"	"axoneme assembly"	2	4.149280710341023	0.046873364430884856	0.9120014163730936	0.8949161	6996
"GO:0036158"	"outer dynein arm assembly"	2	3.298197867109815	0.006601695040049452	0.9193701694658784	0.65545987	6996
"GO:0042254"	"ribosome biogenesis"	2	5.695154957170554	1.647518482336128	0.911957686873294	0.74466347	6996
"GO:0042255"	"ribosome assembly"	1	4.705324784486743	0.168652366340357	0.9131521481455891	0.62281559	6996
"GO:0042274"	"ribosomal small subunit biogenesis"	1	4.834102655712794	0.22686761570409622	0.9257781511116411	0.76619369	6996
"GO:0043933"	"protein-containing complex organization"	5	5.7147387094346245	1.7235111058560526	0.9211834496632081	0.64356072	6996
"GO:0044085"	"cellular component biogenesis"	9	6.1591844605225825	4.795792386729822	0.918846509646877	0.67668373	6996
"GO:0044571"	"[2Fe-2S] cluster assembly"	1	3.906335041805091	0.026789053538649816	0.9157441351965706	0.82282523	6996
"GO:0044782"	"cilium organization"	4	4.778324933442109	0.1995234347376074	0.9207948762501227	0.88531122	6996
"GO:0045229"	"external encapsulating structure organization"	1	5.485411916881552	1.0164516168385507	0.9250674330915455	0.60072819	6996
"GO:0051259"	"protein complex oligomerization"	1	4.814160994640041	0.21668584737193536	0.9177313212198764	0.77157565	6996
"GO:0060271"	"cilium assembly"	4	4.720126213041972	0.17449948697250553	0.91075744415053	0.83529367	6996
"GO:0061024"	"membrane organization"	1	5.196350310232735	0.5224247713415165	0.9294498157827836	0.5542325	6996
"GO:0065003"	"protein-containing complex assembly"	4	5.64989440689944	1.484463927902842	0.9033425221924231	0.76881469	6996
"GO:0070286"	"axonemal dynein complex assembly"	2	3.9235548580675492	0.0278727154636529	0.9115984264822968	0.95550775	6996
"GO:0070925"	"organelle assembly"	5	5.277297418767562	0.6294646414244132	0.9101625869592243	0.56651126	6996
"GO:0071826"	"ribonucleoprotein complex subunit organization"	2	5.03230843966431	0.358080459770497	0.9235123603979078	0.81095365	6996
"GO:0120031"	"plasma membrane bounded cell projection assembly"	4	4.7494348322167514	0.1866823733379543	0.9160042675860345	0.89920903	6996
"GO:0120036"	"plasma membrane bounded cell projection organization"	4	5.053109188907092	0.37564841459761755	0.9230941169808105	0.53376052	6996
"GO:0140694"	"non-membrane-bounded organelle assembly"	1	5.079253622430078	0.39895711833418696	0.910385522995035	0.84818901	6996
"GO:0007006"	"mitochondrial membrane organization"	1	4.244524511570083	0.05836815871512	0.9332891847669087	0.44166712	null
"GO:0007007"	"inner mitochondrial membrane organization"	1	3.936915680945254	0.0287436339432566	0.9358755925026152	0.71662467	7006
"GO:0042407"	"cristae formation"	1	3.5765716840652906	0.012535242696891482	0.9392667553911291	0.86841196	7006
"GO:0007017"	"microtubule-based process"	3	5.3999781399795115	0.8349349202841999	0.9954551715323765	0.00994807	null
"GO:0007030"	"Golgi organization"	1	4.203658299456246	0.05312602725582596	0.9345213104864072	0.43784891	null
"GO:0090161"	"Golgi ribbon formation"	1	3.0557604646877348	0.0037761961558389614	0.9448530530945235	0.68172601	7030
"GO:0007049"	"cell cycle"	3	5.731402599084623	1.7909275092333148	0.9950559719674504	0.01097851	null
"GO:0007154"	"cell communication"	2	6.417111818769014	8.685360854268644	0.9939263962069378	0.01676947	null
"GO:0007268"	"chemical synaptic transmission"	1	4.712472917897075	0.1714512722938926	0.9813411454205457	0.00832682	null
"GO:0007274"	"neuromuscular synaptic transmission"	1	3.088844562727004	0.004075366625931837	0.9853155290520503	0.77172605	7268
"GO:0098916"	"anterograde trans-synaptic signaling"	1	4.712472917897075	0.1714512722938926	0.9813458559346194	0.99623411	7268
"GO:0099536"	"synaptic signaling"	1	4.728710811995444	0.17798316089092037	0.982434971848197	0.85945026	7268
"GO:0099537"	"trans-synaptic signaling"	1	4.718094606559666	0.17368507847058604	0.9813491652554306	0.99336922	7268
"GO:0007276"	"gamete generation"	2	4.688241795977712	0.16214707067400413	0.9214092000522012	-0	null
"GO:0001503"	"ossification"	2	4.132259689531044	0.04507169337765887	0.9381114630738587	0.5162228	7276
"GO:0001775"	"cell activation"	1	4.460190975748579	0.09590740447910714	0.9314993593257069	0.54537008	7276
"GO:0003006"	"developmental process involved in reproduction"	2	4.940561306591319	0.2898895372873276	0.9024175832012452	0.90931341	7276
"GO:0003008"	"system process"	1	5.406979362125883	0.8485039631610791	0.9239626326739813	0.65158504	7276
"GO:0007283"	"spermatogenesis"	2	4.461723569269393	0.0962464643452124	0.8908733279383914	0.94518422	7276
"GO:0019953"	"sexual reproduction"	2	4.808278509582768	0.21377059734669698	0.9832226634069027	0.88460648	7276
"GO:0022414"	"reproductive process"	2	5.279778696631399	0.6330713076471994	0.981890811227793	0.87818408	7276
"GO:0032504"	"multicellular organism reproduction"	2	4.772673694705367	0.1969439204621399	0.9221350768235732	0.78365936	7276
"GO:0048232"	"male gamete generation"	2	4.520824022355962	0.11027755939256825	0.9234122660212922	0.95490351	7276
"GO:0048609"	"multicellular organismal reproductive process"	2	4.729229604927858	0.1781959043363197	0.9209806190504468	0.97498993	7276
"GO:0007586"	"digestion"	1	3.8572721735640414	0.023926989374761308	0.9405098096506027	0.49407884	null
"GO:0007623"	"circadian rhythm"	2	4.138302698166282	0.04570327548118828	0.9975139117190894	-0	null
"GO:0032922"	"circadian regulation of gene expression"	1	3.7319914490189294	0.017930283507566338	0.8420028597042665	0.82962639	7623
"GO:0008152"	"metabolic process"	14	7.2951515397673985	65.58850504615819	1	-0	null
"GO:0008213"	"protein alkylation"	1	5.126472342369304	0.4447800620034123	0.9268900398183856	0.47935165	null
"GO:0008283"	"cell population proliferation"	1	4.528415301936139	0.11222216744817197	0.9962404920930732	0.0079787	null
"GO:0008380"	"RNA splicing"	3	5.329546348112229	0.7099381737630622	0.9252845879295307	0.42495535	null
"GO:0000375"	"RNA splicing, via transesterification reactions"	3	5.19032889626137	0.5152313835939502	0.9232457350227458	0.9305458	8380
"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	3	5.189790594542224	0.514593153257752	0.9226392612784993	0.99266183	8380
"GO:0000398"	"mRNA splicing, via spliceosome"	3	5.180790863280736	0.5040390838961423	0.9220956366161942	0.86642734	8380
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	1	4.06284511327705	0.03841348835992521	0.8872928965804567	0.8105573	8380
"GO:0006376"	"mRNA splice site selection"	1	3.8421722293856155	0.02310925675650745	0.8791296541987079	0.66009251	8380
"GO:0006397"	"mRNA processing"	3	5.4932516597994265	1.0349669448209653	0.9198448169373049	0.64632364	8380
"GO:0016072"	"rRNA metabolic process"	2	5.550448502899969	1.1806563155235268	0.9277708783932913	0.78321807	8380
"GO:0030490"	"maturation of SSU-rRNA"	1	4.38419206967064	0.08051009761832716	0.880779099513918	0.50960195	8380
"GO:0034470"	"ncRNA processing"	2	5.905703077097989	2.675338577038208	0.9120337472690163	0.75099386	8380
"GO:0009058"	"biosynthetic process"	5	6.928765459811587	28.21250331123538	0.9749446445448836	0.16212816	null
"GO:0009100"	"glycoprotein metabolic process"	2	5.314777020213956	0.6862006590193598	0.9222282171858601	0.30631225	null
"GO:0006022"	"aminoglycan metabolic process"	1	5.481359488267671	1.0070111264489532	0.9406708289450869	0.65342313	9100
"GO:0006029"	"proteoglycan metabolic process"	1	4.089233731365399	0.040820148586005675	0.9325661736455849	0.76840236	9100
"GO:0006486"	"protein glycosylation"	1	5.274801882986829	0.6258579752016268	0.8865847038047977	0.70101332	9100
"GO:0006487"	"protein N-linked glycosylation"	1	4.503926804193511	0.10606922811326183	0.9028325227830286	0.8457694	9100
"GO:0009101"	"glycoprotein biosynthetic process"	1	5.296713442523333	0.6582448406473478	0.9000645100608914	0.97999342	9100
"GO:0018279"	"protein N-linked glycosylation via asparagine"	1	3.5583485087616196	0.012020004665064863	0.9172106868465206	0.71515527	9100
"GO:0019800"	"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan"	1	2.4409090820652177	0.0009141319919504529	0.9261382479288063	0.86517629	9100
"GO:0030203"	"glycosaminoglycan metabolic process"	1	5.448851575615618	0.9343858327757405	0.9385901824014402	0.64711242	9100
"GO:0030204"	"chondroitin sulfate metabolic process"	1	3.551693915127225	0.011837178266674773	0.9309839036873329	0.6637949	9100
"GO:0043413"	"macromolecule glycosylation"	1	5.2748641581758635	0.6259477263426546	0.9329020378891402	0.9767941	9100
"GO:0050654"	"chondroitin sulfate proteoglycan metabolic process"	1	3.5994463757252757	0.013213362429102	0.9359990926280235	0.86801319	9100
"GO:1901137"	"carbohydrate derivative biosynthetic process"	1	6.141854403745454	4.6081892331672485	0.9383060540013592	0.6223235	9100
"GO:1903510"	"mucopolysaccharide metabolic process"	1	4.045322978786658	0.03689436719512028	0.9534379432099878	0.72378988	9100
"GO:0009605"	"response to external stimulus"	1	5.778142564407146	1.994426587106823	0.9772026948582573	0.45325254	null
"GO:0009719"	"response to endogenous stimulus"	1	5.290848984678599	0.6494159876632736	0.9796012612939002	0.39254253	null
"GO:0009966"	"regulation of signal transduction"	3	5.440813086081952	0.9172500130720875	0.7614981842724837	0.28812002	null
"GO:0006282"	"regulation of DNA repair"	1	4.352510527820731	0.07484580338456871	0.765242886125491	0.91704341	9966
"GO:0008277"	"regulation of G protein-coupled receptor signaling pathway"	1	4.08188713942355	0.040135380621126426	0.8097246401287624	0.7310129	9966
"GO:0009967"	"positive regulation of signal transduction"	1	4.911120305771441	0.2708888883200956	0.7050225213542021	0.86266094	9966
"GO:0010647"	"positive regulation of cell communication"	1	4.943469783169862	0.29183746945926564	0.727124146121801	0.86876433	9966
"GO:0023056"	"positive regulation of signaling"	1	4.942895587935931	0.2914518719644793	0.735364607538238	0.86754721	9966
"GO:0031347"	"regulation of defense response"	1	4.749295615434781	0.18662253924393574	0.7921499629122017	0.87692362	9966
"GO:0031348"	"negative regulation of defense response"	1	4.066921972093997	0.03877581704037103	0.7717694619988713	0.80489619	9966
"GO:0032006"	"regulation of TOR signaling"	1	4.307175012040345	0.06742637572626539	0.8015860488398299	0.76263298	9966
"GO:0032101"	"regulation of response to external stimulus"	1	4.967304553345533	0.3083018176633769	0.792245513788855	0.81350149	9966
"GO:0032102"	"negative regulation of response to external stimulus"	1	4.263115076181341	0.06092108005991254	0.7706326813682318	0.70443953	9966
"GO:0035023"	"regulation of Rho protein signal transduction"	1	3.7867514221455614	0.020340267849981167	0.8158567008632512	0.85431101	9966
"GO:0043408"	"regulation of MAPK cascade"	1	4.5296228181334435	0.1125346343836023	0.7945396485540206	0.79665723	9966
"GO:0045739"	"positive regulation of DNA repair"	1	3.8790958795000727	0.02516023653481083	0.716153375923713	0.86827775	9966
"GO:0045745"	"positive regulation of G protein-coupled receptor signaling pathway"	1	2.989894563718773	0.003244337542340516	0.7742133808607571	0.66014462	9966
"GO:0046578"	"regulation of Ras protein signal transduction"	1	4.469851458673805	0.09806475598011022	0.7960535327843825	0.78722029	9966
"GO:0048584"	"positive regulation of response to stimulus"	2	5.128318477259681	0.4466748083140006	0.7072987693306274	0.84335577	9966
"GO:0048585"	"negative regulation of response to stimulus"	1	5.068779363009561	0.3894501456179022	0.7411055337427253	0.83206448	9966
"GO:0050727"	"regulation of inflammatory response"	1	4.121362840563391	0.04395479028931214	0.810588629219494	0.78715043	9966
"GO:0050728"	"negative regulation of inflammatory response"	1	3.7015679850559273	0.016716981045523008	0.7827289500122983	0.827081	9966
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	1	4.612434161874806	0.1361757497536082	0.7917838238333189	0.81011194	9966
"GO:0060159"	"regulation of dopamine receptor signaling pathway"	1	2.5403294747908736	0.001150144251690388	0.8451664904913369	0.56936358	9966
"GO:0060161"	"positive regulation of dopamine receptor signaling pathway"	1	2.305351369446624	0.0006681473832074219	0.7903201827067852	0.90030919	9966
"GO:0061041"	"regulation of wound healing"	1	3.7834032811225633	0.020184034382266	0.8190067061853364	0.94964675	9966
"GO:0061045"	"negative regulation of wound healing"	1	3.485153349903652	0.010155175401485939	0.7877955024945495	0.61355471	9966
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	1	4.008003671840159	0.03385612486551041	0.8103199135100978	0.72120609	9966
"GO:0080134"	"regulation of response to stress"	2	5.054984382228131	0.3772739074851222	0.7890308498067561	0.82949134	9966
"GO:0080135"	"regulation of cellular response to stress"	1	4.701300245904392	0.16709667989587407	0.7877500738191768	0.76855475	9966
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	1	3.5877109650189114	0.012861006097659281	0.821345566580995	0.67006646	9966
"GO:1902531"	"regulation of intracellular signal transduction"	3	5.143027297757208	0.4620621428257775	0.7738213454278287	0.9084116	9966
"GO:1903034"	"regulation of response to wounding"	1	3.86457040685343	0.024332531567553873	0.8186200678643828	0.65475636	9966
"GO:1903035"	"negative regulation of response to wounding"	1	3.5644293269979834	0.012189534598117493	0.7862097962124257	0.91381932	9966
"GO:1904990"	"regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway"	1	1.6901960800285136	0.0001595575840495336	0.8560163682692803	0.50702214	9966
"GO:1904992"	"positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway"	1	1.6901960800285136	0.0001595575840495336	0.8036100305920314	0.90030919	9966
"GO:1905168"	"positive regulation of double-strand break repair via homologous recombination"	1	3.1936810295412816	0.005188945597944207	0.7402713593484215	0.89142179	9966
"GO:2000779"	"regulation of double-strand break repair"	1	3.882979654037299	0.025386276445547667	0.7808152825307748	0.85648346	9966
"GO:2000781"	"positive regulation of double-strand break repair"	1	3.534026106056135	0.011365153747194903	0.7287062014052562	0.9316574	9966
"GO:2001020"	"regulation of response to DNA damage stimulus"	1	4.430574884046865	0.08958493521114438	0.7947609908633472	0.82893893	9966
"GO:2001022"	"positive regulation of response to DNA damage stimulus"	1	3.9632209865229884	0.030538656763813857	0.7383049173368492	0.84486598	9966
"GO:0009987"	"cellular process"	22	7.386322179745776	80.90928742480475	1	-0	null
"GO:0010467"	"gene expression"	6	6.7008770542903315	16.693722203531454	0.94222550788242	0.33829603	null
"GO:0010564"	"regulation of cell cycle process"	1	4.979202257987041	0.31686474134070186	0.826505586272052	0.25705726	null
"GO:0007088"	"regulation of mitotic nuclear division"	1	4.175192788386603	0.049755373292779556	0.8034516505409047	0.78504815	10564
"GO:0007346"	"regulation of mitotic cell cycle"	1	4.686063981935992	0.161335986288419	0.8351254476931423	0.8608456	10564
"GO:0010646"	"regulation of cell communication"	3	5.47238194652053	0.9864082534085572	0.81314392905744	0.29052089	null
"GO:0010941"	"regulation of cell death"	2	5.037087695812877	0.3620428064410604	0.8281083485837104	0.26058018	null
"GO:0015931"	"nucleobase-containing compound transport"	1	5.041459798210463	0.365705982641531	0.978220321234745	0.305862	null
"GO:0016032"	"viral process"	1	4.675310811236484	0.15739026019952743	1	-0	null
"GO:0016071"	"mRNA metabolic process"	3	5.598259621146707	1.318058664204516	0.9302193822291963	0.45985084	null
"GO:0016477"	"cell migration"	1	4.751232899985011	0.1874568924438614	0.9816706733320498	0.00840404	null
"GO:0002042"	"cell migration involved in sprouting angiogenesis"	1	2.9585638832219674	0.003018297631603677	0.8890606907043676	0.90488318	16477
"GO:0010631"	"epithelial cell migration"	1	3.7204074008031087	0.017458258988086468	0.9243022588136621	0.71626995	16477
"GO:0035767"	"endothelial cell chemotaxis"	1	2.575187844927661	0.001246543625386981	0.9153047612739297	0.86476395	16477
"GO:0043534"	"blood vessel endothelial cell migration"	1	3.2092468487533736	0.0053784202290030276	0.9288303292356032	0.93316508	16477
"GO:0043542"	"endothelial cell migration"	1	3.460747541844197	0.009600047973646938	0.9268404154537284	0.96336185	16477
"GO:0090132"	"epithelium migration"	1	3.7323133274712426	0.0179435799729038	0.9338188761954268	0.99054937	16477
"GO:0016570"	"histone modification"	2	5.177931657935193	0.5007315881434488	0.9260817217903455	0.48562555	null
"GO:0018149"	"peptide cross-linking"	1	3.85076872692888	0.02357130892698422	0.9423392073025446	0.36306649	null
"GO:0018193"	"peptidyl-amino acid modification"	5	5.846985594846298	2.3370133406428435	0.9135340400515549	-0	null
"GO:0006468"	"protein phosphorylation"	1	6.1174406706235205	4.356287697349047	0.8992421463636799	0.63810447	18193
"GO:0006796"	"phosphate-containing compound metabolic process"	1	6.596776163947953	13.135671182135214	0.9593395131355422	0.67270416	18193
"GO:0016310"	"phosphorylation"	1	6.3676076642916435	7.7496786161225035	0.9626639108924562	0.75717513	18193
"GO:0016567"	"protein ubiquitination"	1	5.504177155664985	1.0613338355851507	0.919225588687923	0.52956799	18193
"GO:0032446"	"protein modification by small protein conjugation"	1	5.540285667662619	1.153348699836716	0.918550454600659	0.92502293	18193
"GO:0036211"	"protein modification process"	7	6.429871734917024	8.944329461413709	0.9037494526080831	0.69575798	18193
"GO:0070647"	"protein modification by small protein conjugation or removal"	1	5.6421191237640835	1.4581236300693314	0.9178338968099833	0.55063472	18193
"GO:0018209"	"peptidyl-serine modification"	1	4.1253836604677065	0.044363656598439064	0.932264867968209	0.43699279	null
"GO:0018195"	"peptidyl-arginine modification"	1	4.13586381379987	0.04544731852344215	0.9321457216726083	0.55365013	18209
"GO:0018198"	"peptidyl-cysteine modification"	1	4.291435454927122	0.06502636373285367	0.9303246490654561	0.56903258	18209
"GO:0018205"	"peptidyl-lysine modification"	1	5.065508757984995	0.38652824735999514	0.9195068516253655	0.55264372	18209
"GO:0019080"	"viral gene expression"	1	3.400365273349939	0.008353504348259957	0.9981485857418193	-0	null
"GO:0019082"	"viral protein processing"	1	2.496929648073215	0.0010404484126563336	0.9981485857418193	0.61773271	19080
"GO:0019538"	"protein metabolic process"	10	6.759742687950117	19.1169597977714	0.9264759079624568	0.30054823	null
"GO:0022402"	"cell cycle process"	2	5.4699677378116585	0.9809400820385262	0.9890034009209938	0.01014924	null
"GO:0000278"	"mitotic cell cycle"	1	5.055431850284524	0.37766282909624294	0.9897445473182913	0.77433438	22402
"GO:0000910"	"cytokinesis"	2	4.836355768669989	0.2280476770027959	0.9898371729621989	0.73785525	22402
"GO:0061640"	"cytoskeleton-dependent cytokinesis"	2	4.156367400133521	0.0476445594204576	0.9908488403056329	0.64372424	22402
"GO:0022600"	"digestive system process"	1	3.6580113966571126	0.015121405205027673	0.9407074553926021	0.47918315	null
"GO:0050892"	"intestinal absorption"	1	3.002166061756508	0.0033374127997027442	0.9333438196530508	0.87266396	22600
