# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3264at32523	Complete	contig_1	13061238	13107012	+	4355.6	2474	https://www.orthodb.org/v10?query=3264at32523	desmoplakin isoform X1
3280at32523	Complete	contig_55	10811515	10871588	-	4075.9	2314	https://www.orthodb.org/v10?query=3280at32523	translational activator GCN1
3318at32523	Complete	contig_4	2520563	2612277	+	4332.9	2431	https://www.orthodb.org/v10?query=3318at32523	nipped-B-like protein
3344at32523	Complete	contig_166	1190372	1206604	+	4839.9	2179	https://www.orthodb.org/v10?query=3344at32523	pre-mRNA-processing-splicing factor 8
3357at32523	Complete	contig_115	2237243	2300506	-	4172.2	2154	https://www.orthodb.org/v10?query=3357at32523	serine/threonine-protein kinase mTOR
3491at32523	Complete	contig_9	32713481	32862807	-	4691.2	2469	https://www.orthodb.org/v10?query=3491at32523	chromodomain-helicase-DNA-binding protein 7
3576at32523	Complete	contig_44	5814825	5889507	+	3420.8	2349	https://www.orthodb.org/v10?query=3576at32523	SPEG complex locus
3627at32523	Complete	contig_45	3251653	3295478	+	2733.5	1911	https://www.orthodb.org/v10?query=3627at32523	spatacsin
3704at32523	Complete	contig_193	444054	540358	+	3490.5	2049	https://www.orthodb.org/v10?query=3704at32523	ectopic P granules protein 5 homolog
3725at32523	Complete	contig_26	6933025	6982295	-	2731.8	1997	https://www.orthodb.org/v10?query=3725at32523	Zinc finger FYVE-type containing 26
3766at32523	Complete	contig_63	6882131	6907223	-	3189.4	1789	https://www.orthodb.org/v10?query=3766at32523	ATP-binding cassette sub-family A member 2
3768at32523	Complete	contig_1	40023081	40101831	+	4391.9	2184	https://www.orthodb.org/v10?query=3768at32523	ubiquitin carboxyl-terminal hydrolase 24
3982at32523	Complete	contig_83	4903398	4941454	-	4327.8	2309	https://www.orthodb.org/v10?query=3982at32523	chromodomain-helicase-DNA-binding protein 9
4025at32523	Complete	contig_69	4245418	4311496	+	3171.7	1771	https://www.orthodb.org/v10?query=4025at32523	sortilin-related receptor
4058at32523	Complete	contig_93	1896851	1955923	-	4241.3	2674	https://www.orthodb.org/v10?query=4058at32523	serine-protein kinase ATM
4126at32523	Complete	contig_13	16220609	16329799	+	3388.2	2111	https://www.orthodb.org/v10?query=4126at32523	leucine-rich repeat serine/threonine-protein kinase 2
4177at32523	Complete	contig_115	1775299	1822974	+	3806.2	2655	https://www.orthodb.org/v10?query=4177at32523	Spen family transcriptional repressor
4188at32523	Complete	contig_9	14975765	15046283	+	5612.8	2523	https://www.orthodb.org/v10?query=4188at32523	Ubiquitin protein ligase E3 component n-recognin 5
4202at32523	Complete	contig_46	12297170	12360313	+	4928.2	2262	https://www.orthodb.org/v10?query=4202at32523	HECT domain E3 ubiquitin protein ligase 1
4307at32523	Complete	contig_119	2364134	2405275	+	3418.2	1770	https://www.orthodb.org/v10?query=4307at32523	DNA polymerase epsilon catalytic subunit A
4408at32523	Complete	contig_37	2163789	2281471	+	4119.9	2031	https://www.orthodb.org/v10?query=4408at32523	dnaJ homolog subfamily C member 13
4413at32523	Complete	contig_4	23335080	23432573	+	2021.1	2807	https://www.orthodb.org/v10?query=4413at32523	Versican
4513at32523	Complete	contig_3	41600311	41649898	+	4136.4	2055	https://www.orthodb.org/v10?query=4513at32523	Dopey family member 1
4841at32523	Complete	contig_62	7578	253986	-	2634.8	1706	https://www.orthodb.org/v10?query=4841at32523	lipoxygenase homology domain-containing protein 1
4862at32523	Complete	contig_13	6120533	6205380	+	3171.4	1863	https://www.orthodb.org/v10?query=4862at32523	Protein tyrosine phosphatase, receptor type B
4898at32523	Complete	contig_40	13304635	13373320	-	4038.5	2295	https://www.orthodb.org/v10?query=4898at32523	zinc finger ZZ-type and EF-hand domain containing 1 
4917at32523	Complete	contig_16	2683387	2740248	-	3910.8	2181	https://www.orthodb.org/v10?query=4917at32523	serine/threonine-protein kinase ATR
5204at32523	Missing
5220at32523	Complete	contig_20	13027073	13083943	+	2370.3	1779	https://www.orthodb.org/v10?query=5220at32523	nucleolar pre-ribosomal-associated protein 1
5343at32523	Complete	contig_13	19979635	20203638	-	3510.2	2423	https://www.orthodb.org/v10?query=5343at32523	von Willebrand factor
5527at32523	Fragmented	contig_591	70038	80319	+	1558.8	973	https://www.orthodb.org/v10?query=5527at32523	ASH1 like histone lysine methyltransferase
5875at32523	Complete	contig_11	1760914	1835125	+	3582.4	1870	https://www.orthodb.org/v10?query=5875at32523	ARFGEF family member 3
6055at32523	Complete	contig_63	1714613	1779808	-	2305.0	1694	https://www.orthodb.org/v10?query=6055at32523	protein transport protein Sec16A isoform X1
6290at32523	Complete	contig_10	290789	333892	-	3297.4	1765	https://www.orthodb.org/v10?query=6290at32523	Nucleoporin 205
6412at32523	Complete	contig_72	5026960	5093446	+	3091.5	2127	https://www.orthodb.org/v10?query=6412at32523	centrosomal protein 290 
6438at32523	Complete	contig_19	18984137	19092754	-	3846.0	2516	https://www.orthodb.org/v10?query=6438at32523	nucleosome-remodeling factor subunit BPTF
6451at32523	Complete	contig_24	20175143	20318118	+	4585.8	2832	https://www.orthodb.org/v10?query=6451at32523	protein piccolo
6566at32523	Complete	contig_14	4114193	4183277	+	3951.1	2094	https://www.orthodb.org/v10?query=6566at32523	chromodomain-helicase-DNA-binding protein 6
6641at32523	Complete	contig_43	11667810	11759327	-	2021.5	1522	https://www.orthodb.org/v10?query=6641at32523	structural maintenance of chromosomes flexible hinge domain-containing protein 1
6711at32523	Complete	contig_11	25752717	25794170	-	2551.9	1817	https://www.orthodb.org/v10?query=6711at32523	HEAT repeat-containing protein 1
6878at32523	Complete	contig_2	50032264	50074252	+	2746.8	1548	https://www.orthodb.org/v10?query=6878at32523	lactase-phlorizin hydrolase
6879at32523	Complete	contig_12	26664009	26785298	-	3590.6	1728	https://www.orthodb.org/v10?query=6879at32523	Phosphoinositide kinase, FYVE-type zinc finger containing
6895at32523	Complete	contig_10	203799	278810	+	4043.2	2422	https://www.orthodb.org/v10?query=6895at32523	small subunit processome component 20 homolog
6923at32523	Complete	contig_12	16998422	17006737	+	2000.3	1639	https://www.orthodb.org/v10?query=6923at32523	tudor domain-containing protein 6
7001at32523	Complete	contig_20	10335674	10426467	-	1792.0	1500	https://www.orthodb.org/v10?query=7001at32523	Tetratricopeptide repeat domain 3
7033at32523	Complete	contig_42	10595157	10625827	+	485.0	895	https://www.orthodb.org/v10?query=7033at32523	centrosomal protein 295 
7066at32523	Complete	contig_16	2082978	2173928	-	3585.3	3724	https://www.orthodb.org/v10?query=7066at32523	Thyroid hormone receptor interactor 12
7335at32523	Complete	contig_29	1968987	2003469	-	3278.9	1818	https://www.orthodb.org/v10?query=7335at32523	integrator complex subunit 1
7416at32523	Complete	contig_3	9266707	9411540	+	3316.4	1919	https://www.orthodb.org/v10?query=7416at32523	neuroblastoma-amplified sequence
7454at32523	Complete	contig_63	8519910	8545210	+	2351.5	1618	https://www.orthodb.org/v10?query=7454at32523	protein PRRC2B isoform X1
7640at32523	Complete	contig_45	4015771	4053382	+	2456.7	2021	https://www.orthodb.org/v10?query=7640at32523	microtubule-associated protein 1A
7650at32523	Complete	contig_43	2171057	2280857	+	2731.6	1842	https://www.orthodb.org/v10?query=7650at32523	rotatin
7668at32523	Complete	contig_5	7982194	8023264	-	2961.7	1420	https://www.orthodb.org/v10?query=7668at32523	Dicer 1, ribonuclease III
7708at32523	Complete	contig_29	3623509	3686814	-	2663.7	2127	https://www.orthodb.org/v10?query=7708at32523	trinucleotide repeat-containing gene 18 protein
7794at32523	Complete	contig_24	9387470	9507173	-	2715.1	1872	https://www.orthodb.org/v10?query=7794at32523	Protein tyrosine phosphatase, receptor type Z1
7966at32523	Complete	contig_26	9513459	9561157	+	2993.3	1510	https://www.orthodb.org/v10?query=7966at32523	low-density lipoprotein receptor-related protein 4
8095at32523	Complete	contig_119	1361304	1394156	-	2212.8	1861	https://www.orthodb.org/v10?query=8095at32523	kinetochore-associated protein 1
8118at32523	Complete	contig_17	15208163	15269388	-	3350.4	2051	https://www.orthodb.org/v10?query=8118at32523	nucleoprotein TPR
8142at32523	Complete	contig_51	8463448	8537953	-	3037.3	1517	https://www.orthodb.org/v10?query=8142at32523	NACHT and WD repeat domain-containing protein 2
8240at32523	Complete	contig_19	19443399	19558981	+	2800.0	1581	https://www.orthodb.org/v10?query=8240at32523	Helicase with zinc finger
8316at32523	Complete	contig_8	30385985	30413107	+	3518.8	2320	https://www.orthodb.org/v10?query=8316at32523	protein bassoon
8402at32523	Complete	contig_26	9597458	9646333	+	3330.6	1703	https://www.orthodb.org/v10?query=8402at32523	cytoskeleton-associated protein 5
8417at32523	Complete	contig_17	5686120	5762206	+	3296.8	2161	https://www.orthodb.org/v10?query=8417at32523	protein PRRC2C isoform X1
8558at32523	Complete	contig_6	28456869	28522476	+	2721.9	1571	https://www.orthodb.org/v10?query=8558at32523	nebulin-related-anchoring protein
8575at32523	Complete	contig_90	1729944	1759662	-	2836.4	1549	https://www.orthodb.org/v10?query=8575at32523	Intraflagellar transport 172
8792at32523	Complete	contig_2	25215854	25318164	-	2757.5	1455	https://www.orthodb.org/v10?query=8792at32523	E3 ubiquitin-protein ligase UBR3
9015at32523	Complete	contig_114	119253	176047	+	1687.2	1293	https://www.orthodb.org/v10?query=9015at32523	deleted in lung and esophageal cancer protein 1
9028at32523	Complete	contig_55	11000199	11098676	+	3029.9	1740	https://www.orthodb.org/v10?query=9028at32523	citron Rho-interacting kinase isoform X1
9072at32523	Complete	contig_36	9935304	9993713	-	3134.9	1652	https://www.orthodb.org/v10?query=9072at32523	anaphase-promoting complex subunit 1
9283at32523	Complete	contig_6	8349236	8398545	-	3063.8	1573	https://www.orthodb.org/v10?query=9283at32523	B-TFIID TATA-box binding protein associated factor 1
9339at32523	Complete	contig_36	2447174	2540256	+	3175.6	1565	https://www.orthodb.org/v10?query=9339at32523	proteasome activator complex subunit 4
9406at32523	Complete	contig_99	4513571	4731104	+	2601.0	1299	https://www.orthodb.org/v10?query=9406at32523	ubiquitin carboxyl-terminal hydrolase 32
9751at32523	Complete	contig_20	14244254	14274952	+	2187.4	1440	https://www.orthodb.org/v10?query=9751at32523	E3 ubiquitin-protein ligase listerin
10041at32523	Complete	contig_53	4440584	4661897	-	3395.0	1572	https://www.orthodb.org/v10?query=10041at32523	sodium leak channel non-selective protein
10130at32523	Complete	contig_54	1874917	2042868	+	2965.5	2269	https://www.orthodb.org/v10?query=10130at32523	thyroglobulin
10244at32523	Complete	contig_5	31963770	32018935	-	1732.2	1461	https://www.orthodb.org/v10?query=10244at32523	Fanconi anemia group M protein
10325at32523	Complete	contig_77	2663266	2792573	-	2726.7	1822	https://www.orthodb.org/v10?query=10325at32523	putative Polycomb group protein ASXL3
10341at32523	Complete	contig_27	5570373	5711550	-	2513.3	1604	https://www.orthodb.org/v10?query=10341at32523	Laminin subunit alpha 4
10430at32523	Complete	contig_80	3414149	3452244	-	2408.2	1385	https://www.orthodb.org/v10?query=10430at32523	DNA-directed RNA polymerase I subunit RPA1
10459at32523	Complete	contig_82	4578469	4716685	+	3020.9	1943	https://www.orthodb.org/v10?query=10459at32523	tyrosine-protein phosphatase non-receptor type 13
10578at32523	Complete	contig_12	19427702	19487725	+	2109.6	1567	https://www.orthodb.org/v10?query=10578at32523	Minichromosome maintenance complex component 3 associated protein
10583at32523	Complete	contig_63	4658628	4722222	+	965.2	1084	https://www.orthodb.org/v10?query=10583at32523	CDK5 regulatory subunit-associated protein 2
10722at32523	Complete	contig_30	8738927	8821155	-	2271.6	1458	https://www.orthodb.org/v10?query=10722at32523	Integrin beta
10881at32523	Complete	contig_12	20119128	20221959	+	3190.9	2205	https://www.orthodb.org/v10?query=10881at32523	collagen alpha-3(VI) chain
10949at32523	Complete	contig_13	1035993	1144159	-	3247.7	2259	https://www.orthodb.org/v10?query=10949at32523	phosphatidylinositol phosphatase PTPRQ
11031at32523	Complete	contig_55	2102352	2160773	+	2483.6	1311	https://www.orthodb.org/v10?query=11031at32523	DEP domain-containing protein 5
11088at32523	Complete	contig_64	562126	579573	-	2933.0	1525	https://www.orthodb.org/v10?query=11088at32523	Transcription initiation factor TFIID subunit
11195at32523	Complete	contig_36	1597375	1696069	+	2956.7	1622	https://www.orthodb.org/v10?query=11195at32523	Coiled-coil domain containing 88A
11278at32523	Complete	contig_18	13989392	14009080	-	2110.7	1646	https://www.orthodb.org/v10?query=11278at32523	Tet methylcytosine dioxygenase 2
11302at32523	Complete	contig_35	16984253	17053370	-	3079.7	1623	https://www.orthodb.org/v10?query=11302at32523	proteasome-associated protein ECM29 homolog
11337at32523	Complete	contig_28	3317214	3444518	+	2842.9	1548	https://www.orthodb.org/v10?query=11337at32523	von Willebrand factor A domain-containing protein 8
11446at32523	Complete	contig_45	3989399	4012461	-	1307.9	1215	https://www.orthodb.org/v10?query=11446at32523	tumor suppressor p53-binding protein 1
11466at32523	Complete	contig_38	2626993	2697967	-	2773.7	1379	https://www.orthodb.org/v10?query=11466at32523	glycogen debranching enzyme
11525at32523	Complete	contig_84	3020877	3105202	-	2001.2	1642	https://www.orthodb.org/v10?query=11525at32523	uncharacterized protein KIAA2026 homolog
11754at32523	Complete	contig_3	45209715	45225994	+	1505.6	1593	https://www.orthodb.org/v10?query=11754at32523	Caspase 8 associated protein 2
11773at32523	Complete	contig_113	1958787	2046031	+	3085.8	1519	https://www.orthodb.org/v10?query=11773at32523	Zinc finger SWIM-type containing 8
11855at32523	Complete	contig_33	3183325	3261464	+	2688.8	1550	https://www.orthodb.org/v10?query=11855at32523	supervillin isoform X1
11900at32523	Complete	contig_29	237180	259572	-	2316.8	1535	https://www.orthodb.org/v10?query=11900at32523	general transcription factor 3C polypeptide 1
11992at32523	Complete	contig_1	32184914	32348237	-	1987.6	1089	https://www.orthodb.org/v10?query=11992at32523	leucine-rich repeat-containing protein 7
12002at32523	Complete	contig_11	14557963	14638156	+	2666.0	1941	https://www.orthodb.org/v10?query=12002at32523	cation-independent mannose-6-phosphate receptor
12176at32523	Complete	contig_9	18524751	18555989	+	3027.6	1618	https://www.orthodb.org/v10?query=12176at32523	Vir like m6A methyltransferase associated
12263at32523	Complete	contig_11	6247814	6305456	-	2607.4	1374	https://www.orthodb.org/v10?query=12263at32523	SNF2 histone linker PHD RING helicase
12302at32523	Complete	contig_46	11811641	11830339	-	2680.7	1321	https://www.orthodb.org/v10?query=12302at32523	rho GTPase-activating protein 5
12314at32523	Complete	contig_8	36040381	36103462	-	2706.4	1346	https://www.orthodb.org/v10?query=12314at32523	protein polybromo-1 isoform X1
12325at32523	Complete	contig_209	287688	507445	-	1573.9	939	https://www.orthodb.org/v10?query=12325at32523	UPF0606 protein KIAA1549L homolog
12350at32523	Complete	contig_57	5799161	5857295	-	2192.5	1468	https://www.orthodb.org/v10?query=12350at32523	cilia- and flagella-associated protein 44
12370at32523	Complete	contig_13	9033909	9106729	-	2946.8	1459	https://www.orthodb.org/v10?query=12370at32523	protein MON2 homolog isoform X1
12479at32523	Complete	contig_2	32331905	32408259	+	1475.9	1150	https://www.orthodb.org/v10?query=12479at32523	secretory phospholipase A2 receptor
13033at32523	Complete	contig_14	1168559	1372048	-	2317.4	1410	https://www.orthodb.org/v10?query=13033at32523	neuron navigator 1 isoform X1
13169at32523	Complete	contig_24	4769213	4793871	-	1930.9	1207	https://www.orthodb.org/v10?query=13169at32523	gamma-tubulin complex component 6
13552at32523	Complete	contig_50	4374604	4424973	-	2040.2	1207	https://www.orthodb.org/v10?query=13552at32523	Transient receptor potential cation channel subfamily M member 2
13671at32523	Complete	contig_114	637104	644669	-	2162.4	1810	https://www.orthodb.org/v10?query=13671at32523	xin actin-binding repeat-containing protein 1
13675at32523	Complete	contig_62	7591492	7831525	+	2613.1	1306	https://www.orthodb.org/v10?query=13675at32523	WD repeat domain 7
13705at32523	Complete	contig_45	12995819	13053326	+	2054.1	1179	https://www.orthodb.org/v10?query=13705at32523	Cell migration inducing hyaluronan binding protein
13794at32523	Complete	contig_5	14374930	14427022	+	2085.4	1111	https://www.orthodb.org/v10?query=13794at32523	tectonin beta-propeller repeat-containing protein 2
13828at32523	Complete	contig_27	17794203	17838943	-	2367.5	1161	https://www.orthodb.org/v10?query=13828at32523	Mediator complex subunit 23
13944at32523	Complete	contig_4	3862612	3915393	-	2659.8	1382	https://www.orthodb.org/v10?query=13944at32523	rapamycin-insensitive companion of mTOR isoform X1
13946at32523	Complete	contig_73	5541813	5596360	-	1907.1	1297	https://www.orthodb.org/v10?query=13946at32523	zinc finger protein 236
13981at32523	Complete	contig_75	737395	820979	-	1671.6	1371	https://www.orthodb.org/v10?query=13981at32523	methylcytosine dioxygenase TET1
14011at32523	Complete	contig_13	5715672	5759334	+	2570.5	1570	https://www.orthodb.org/v10?query=14011at32523	zinc finger C3H1 domain-containing protein
14074at32523	Complete	contig_63	9374952	9393098	-	2155.4	1190	https://www.orthodb.org/v10?query=14074at32523	GTPase activating protein and VPS9 domains 1
14142at32523	Complete	contig_56	4909036	4955788	+	2547.2	1356	https://www.orthodb.org/v10?query=14142at32523	DNA (cytosine-5)-methyltransferase 1
14203at32523	Complete	contig_11	19784576	19869604	+	2823.5	1501	https://www.orthodb.org/v10?query=14203at32523	afadin
14268at32523	Complete	contig_60	6968769	7100342	-	2828.6	1588	https://www.orthodb.org/v10?query=14268at32523	disks large homolog 5
14307at32523	Complete	contig_166	491764	535910	-	2818.8	1483	https://www.orthodb.org/v10?query=14307at32523	transcription elongation factor SPT6
14391at32523	Complete	contig_166	1154713	1163383	-	2316.3	1558	https://www.orthodb.org/v10?query=14391at32523	WD repeat domain 81
14413at32523	Complete	contig_5	5475812	5583385	-	2490.0	1736	https://www.orthodb.org/v10?query=14413at32523	Coiled-coil domain containing 88C
14519at32523	Complete	contig_11	14952921	15056334	+	2353.5	1216	https://www.orthodb.org/v10?query=14519at32523	mitogen-activated protein kinase kinase kinase 4 isoform X1
14701at32523	Complete	contig_58	4331295	4359010	+	2269.3	1270	https://www.orthodb.org/v10?query=14701at32523	copper-transporting ATPase 1
14765at32523	Complete	contig_42	271984	413605	-	2027.9	1460	https://www.orthodb.org/v10?query=14765at32523	rho guanine nucleotide exchange factor 17
14845at32523	Complete	contig_37	59140	116411	-	2133.2	1123	https://www.orthodb.org/v10?query=14845at32523	phosphoinositide 3-kinase regulatory subunit 4
14923at32523	Complete	contig_10	14598720	14734933	+	1898.7	1526	https://www.orthodb.org/v10?query=14923at32523	UPF0606 protein KIAA1549 homolog
14956at32523	Complete	contig_66	2505635	2554243	-	2726.2	1258	https://www.orthodb.org/v10?query=14956at32523	intron-binding protein aquarius
14979at32523	Complete	contig_38	16796714	16819940	+	2584.3	2140	https://www.orthodb.org/v10?query=14979at32523	abnormal spindle-like microcephaly-associated protein
15001at32523	Complete	contig_43	7163938	7228528	-	2392.1	2102	https://www.orthodb.org/v10?query=15001at32523	centrosomal protein 192 
15039at32523	Complete	contig_30	16473859	16944568	+	1940.7	1004	https://www.orthodb.org/v10?query=15039at32523	Regulatory associated protein of MTOR complex 1
15121at32523	Complete	contig_5	41015420	41103370	+	2268.3	1399	https://www.orthodb.org/v10?query=15121at32523	Histone-lysine N-methyltransferase, H3 lysine-79 specific
15162at32523	Missing
15265at32523	Complete	contig_15	1422183	1448664	-	2565.7	1285	https://www.orthodb.org/v10?query=15265at32523	rho GTPase-activating protein 35
15274at32523	Complete	contig_50	8239191	8333560	-	1612.8	1022	https://www.orthodb.org/v10?query=15274at32523	sushi, nidogen and EGF-like domain-containing protein 1
15391at32523	Complete	contig_3	43406479	43437192	+	3594.9	2283	https://www.orthodb.org/v10?query=15391at32523	Zinc finger protein 292
15464at32523	Complete	contig_4	2695327	2727158	-	2008.4	1103	https://www.orthodb.org/v10?query=15464at32523	nuclear pore complex protein Nup155
15476at32523	Complete	contig_26	8885681	8972910	-	2546.5	1352	https://www.orthodb.org/v10?query=15476at32523	MAP kinase-activating death domain protein
15520at32523	Complete	contig_14	3859866	3923361	+	2635.0	1311	https://www.orthodb.org/v10?query=15520at32523	Ral GTPase activating protein non-catalytic beta subunit 
15549at32523	Complete	contig_28	15830455	15887036	+	1246.2	1044	https://www.orthodb.org/v10?query=15549at32523	LIM domain only protein 7
15690at32523	Complete	contig_35	7711911	7851405	+	2312.9	1567	https://www.orthodb.org/v10?query=15690at32523	focadhesin
15838at32523	Complete	contig_8	32644301	32688816	-	2626.1	1255	https://www.orthodb.org/v10?query=15838at32523	protein VPRBP
15890at32523	Complete	contig_38	1511886	1599494	-	1736.4	932	https://www.orthodb.org/v10?query=15890at32523	probable ATP-dependent DNA helicase HFM1
15909at32523	Complete	contig_20	13540467	13623651	+	2342.6	1304	https://www.orthodb.org/v10?query=15909at32523	T cell lymphoma invasion and metastasis 1
15955at32523	Complete	contig_5	28725048	28809158	+	1765.0	1667	https://www.orthodb.org/v10?query=15955at32523	ninein isoform X1
16025at32523	Complete	contig_20	2549793	2657503	-	2402.6	1183	https://www.orthodb.org/v10?query=16025at32523	mediator of RNA polymerase II transcription subunit 14
16076at32523	Complete	contig_14	7727568	7761502	-	2469.3	1649	https://www.orthodb.org/v10?query=16076at32523	Nuclear receptor coactivator 6
16175at32523	Complete	contig_42	5064265	5086840	+	1581.4	1380	https://www.orthodb.org/v10?query=16175at32523	PCF11 cleavage and polyadenylation factor subunit
16472at32523	Complete	contig_40	4602588	4661922	-	2180.7	1096	https://www.orthodb.org/v10?query=16472at32523	clustered mitochondria protein homolog
16495at32523	Complete	contig_64	604686	619597	+	2222.0	1105	https://www.orthodb.org/v10?query=16495at32523	Zinc finger MYM-type containing 3
16505at32523	Complete	contig_69	3707658	3741949	+	2024.0	1240	https://www.orthodb.org/v10?query=16505at32523	rho guanine nucleotide exchange factor 12
16602at32523	Complete	contig_2	5139485	5162410	+	2146.0	1141	https://www.orthodb.org/v10?query=16602at32523	splicing factor 3B subunit 1
16690at32523	Complete	contig_24	12530537	12628429	-	2101.2	1188	https://www.orthodb.org/v10?query=16690at32523	Hepatocyte growth factor receptor
16701at32523	Complete	contig_163	767670	947980	-	2183.7	1051	https://www.orthodb.org/v10?query=16701at32523	Zinc finger protein 423
16711at32523	Missing
16928at32523	Complete	contig_16	1370912	1430604	-	1875.0	1271	https://www.orthodb.org/v10?query=16928at32523	SPHK1 interactor, AKAP domain containing
16931at32523	Complete	contig_11	4625186	4649832	-	3500.9	2117	https://www.orthodb.org/v10?query=16931at32523	transcription factor HIVEP2
16978at32523	Complete	contig_3	29942979	29995182	+	1914.9	1592	https://www.orthodb.org/v10?query=16978at32523	PHD finger protein 3 isoform X1
17009at32523	Complete	contig_66	8608927	8651999	-	2432.7	1261	https://www.orthodb.org/v10?query=17009at32523	DNA helicase INO80
17056at32523	Complete	contig_4	30390764	30441960	-	2048.9	1356	https://www.orthodb.org/v10?query=17056at32523	tetratricopeptide repeat protein 37
17185at32523	Complete	contig_78	2346999	2371747	+	2018.6	1269	https://www.orthodb.org/v10?query=17185at32523	ATP binding cassette subfamily C member 10
17218at32523	Complete	contig_34	11045678	11116260	+	2130.8	1153	https://www.orthodb.org/v10?query=17218at32523	rab3 GTPase-activating protein non-catalytic subunit
17252at32523	Complete	contig_11	13562126	13628647	+	2521.6	1302	https://www.orthodb.org/v10?query=17252at32523	tubby-related protein 4
17363at32523	Complete	contig_28	3119781	3146768	-	1869.1	1496	https://www.orthodb.org/v10?query=17363at32523	A-kinase anchor protein 11
