file,lrt,pval,k,adj_pval,signif,grouping
OG0005115,0.1661032290776348,0.6835984696084616,1.185389136481667,0.8129050847245165,Insignificant,Intensification
OG0005116,2.592088908723781,0.1073986083380856,1.839350678051792,0.22955690699058365,Insignificant,Intensification
OG0005117,18.07452335613743,2.124248166968101e-5,2.572644676850821,1.3315746650104673e-4,Significant,Intensification
OG0005118,0.2910167361524145,0.5895697174552113,0.8030330395327033,0.7419362711114803,Insignificant,Relaxation
OG0005119,0.7173562050720648,0.3970124934727135,19.15024783983035,0.5747696289050932,Insignificant,Intensification
OG0005120,0.04585983457491238,0.8304307920328526,1.848049394874206,0.9120114264709333,Insignificant,Intensification
OG0005125,27.31651269600479,1.727300192877479e-7,1.362622284320639e-4,1.513003192204004e-6,Significant,Relaxation
OG0005128,2.651876417505264,0.1034277455785808,0.6799607024228728,0.22366314526890801,Insignificant,Relaxation
OG0005129,0.6733011023843574,0.4119030546328672,0.1049624361802055,0.5874996227019583,Insignificant,Relaxation
OG0005130,1.455426439048551,0.2276592264321257,0.4735364511763247,0.391856125289391,Insignificant,Relaxation
OG0005131,6.052418952891458,0.01388725926000545,8.21172874980655e-6,0.045227566529859854,Insignificant,Relaxation
OG0005132,1.279919437640274,0.2579140150961114,1.240268092630654,0.42745534968004845,Insignificant,Intensification
OG0005133,1.175020196242258,0.2783721213490775,0.4330689929194786,0.451176368053706,Insignificant,Relaxation
OG0005134,28.70780749502774,8.416373264985566e-8,2.037222353324741,7.642666833812365e-7,Significant,Intensification
OG0005135,3.749327415574953,0.05282876496700839,1.726781906453026e-4,0.13462185265147342,Insignificant,Relaxation
OG0005136,24.47105835532238,7.543448762303839e-7,2.127622359658618,6.084627246539866e-6,Significant,Intensification
OG0005137,0.01231838464218526,0.9116256893035934,1.052579938992645,0.959189142190251,Insignificant,Intensification
OG0005138,2.982053162114426,0.08419240914262671,0.08187864197872716,0.19254457243996176,Insignificant,Relaxation
OG0005139,7.25344435101124,0.00707651478872573,0.2906594594763742,0.025124527710955327,Insignificant,Relaxation
OG0005140,0.1443818079878838,0.7039631843317218,0.8187500745567791,0.8287936001887379,Insignificant,Relaxation
OG0005141,6.096949937712452,0.01354154110161154,0.06875303009811756,0.04423467969957042,Insignificant,Relaxation
OG0005142,0.559470499859799,0.4544736649472141,0,0.6257646181767447,Insignificant,Relaxation
OG0005143,12.30912469218492,4.507493032055443e-4,0.04197828410738438,0.002192499277748248,Significant,Relaxation
OG0005144,1.792969356562935,0.1805647947116774,1.416709489109722,0.33366740968158304,Insignificant,Intensification
OG0005145,12.86636901214752,3.345400728013148e-4,4.761887599008332,0.001669424337948036,Significant,Intensification
OG0005146,12.4589915526667,4.159844716543626e-4,2.391511885394462,0.0020359737163512673,Significant,Intensification
OG0005147,0.1144689773227583,0.7351125270891343,0.946064063545165,0.8496554219558101,Insignificant,Relaxation
OG0005148,5.999338674135288,0.01431124195885503,1.713641954784604,0.04641643170706145,Insignificant,Intensification
OG0005149,2.142461762787207,0.143271820282931,0.2629516436244516,0.28377373536889844,Insignificant,Relaxation
OG0005150,8.588634357252886,0.003382675899944343,1.740526577911916,0.013194111355793715,Insignificant,Intensification
OG0005151,8.805560492100994,0.003003138727716959,0.6230262867729277,0.01190672347744257,Insignificant,Relaxation
OG0005154,0.6485619551431228,0.4206272877848988,0.8114607967348779,0.5946302536032275,Insignificant,Relaxation
OG0005155,2.008209391406126,0.1564498783069841,0.7005526641362627,0.3019887022668011,Insignificant,Relaxation
OG0005156,0.7732878973793049,0.3792018329708312,0.7437696867387525,0.5570672340217586,Insignificant,Relaxation
OG0005159,1.079676486142489,0.2987699395738088,1.262075418558578,0.4743376075832706,Insignificant,Intensification
OG0005160,9.241609103759401,0.002365769724367084,0.7420788365319361,0.009690148048317752,Significant,Relaxation
OG0005161,4.743561791041429,0.0294081255336045,0.6199532605589634,0.08497751550954497,Insignificant,Relaxation
OG0005162,0.05944744438102134,0.8073714180450204,0.6184074192508996,0.8982614611910291,Insignificant,Relaxation
OG0005163,1.850516981687178,0.1737232783685445,0.7469880594977598,0.3244857180911387,Insignificant,Relaxation
OG0005164,3.547243681691725,0.05964445038911104,49.99999999999989,0.14746000962353564,Insignificant,Intensification
OG0005165,10.42741823843971,0.001241581814733772,2.665787914339728,0.005429491802644456,Significant,Intensification
OG0005166,165.4833740503882,0,6.771744166189361,0,Significant,Intensification
OG0005167,16.71715480183093,4.338689881755453e-5,7.922057116179129e-5,2.5796891177520587e-4,Significant,Relaxation
OG0005168,0.6380939122282143,0.4244018631413092,0.9242793485471654,0.598362360133059,Insignificant,Relaxation
OG0005169,18.31321390990524,1.87402773614842e-5,4.582716400409062,1.1902274397546747e-4,Significant,Intensification
OG0005170,7.229777799678232,0.007170408165586339,0,0.025401140700284167,Insignificant,Relaxation
OG0005171,0.08955083781711437,0.7647489507104048,0.9374939424954523,0.8682855805363956,Insignificant,Relaxation
OG0005172,1.591059753645823,0.2071747899868337,1.854659881114214,0.36717577857118255,Insignificant,Intensification
OG0005173,1.25111373380787,0.2633398667991862,1.44327413121753,0.43321558414002087,Insignificant,Intensification
OG0005174,7.395962793445506,0.006537042619686351,0.3391870362757439,0.023459155018369038,Insignificant,Relaxation
OG0005175,0.02367427881199546,0.87771658984660506,1.044823039007654,0.9405812491144407,Insignificant,Intensification
OG0005176,0.2438380929670529,0.6214476813821332,1.569177360661112,0.7662398610608341,Insignificant,Intensification
OG0005177,0.8724493237186834,0.3502781236785574,0.2921974065329405,0.529112360144262,Insignificant,Relaxation
OG0005178,189.0889784511564,0,4.191303545493084,0,Significant,Intensification
OG0005180,15.26849599476918,9.325901652101898e-5,3.969329435884517,5.235922619064079e-4,Significant,Intensification
OG0005181,0.1985251097812579,0.6559139779325516,0.08969463384387588,0.7913903608397903,Insignificant,Relaxation
OG0005182,18.29288435249509,1.894133553725919e-5,2.458461529249043,1.2012356497750831e-4,Significant,Intensification
OG0005183,0.7420267373199749,0.3890124144634767,5.974844984926268e-5,0.5669607245116248,Insignificant,Relaxation
OG0005184,2.417092270572539,0.1200175208507609,0.1794511282693395,0.24988883860440755,Insignificant,Relaxation
OG0005185,18.17667363863438,2.01329681472906e-5,8.438874865167323,1.2684502040725707e-4,Significant,Intensification
OG0005186,0.01800453645410016,0.8932594625389302,1.075223816365129,0.949369000610324,Insignificant,Intensification
OG0005187,2.677077671238294,0.1018023891010346,3.750442446315426,0.22080973880377133,Insignificant,Intensification
OG0005188,0.3703382742369286,0.5428199374667949,1.129511162110426,0.7047868579011165,Insignificant,Intensification
OG0005189,0.1728137994541612,0.6776231072185046,1.100076515224496,0.8079559166694803,Insignificant,Intensification
OG0005191,0.5139274206048867,0.4734436304364973,1.043313493368669,0.6432625737878569,Insignificant,Intensification
OG0005192,4.951732767355679,0.02606453225968719,3.641772848386511,0.07680171529444563,Insignificant,Intensification
OG0005193,8.06668795121368e-4,0.9773415965982941,0.9954917984187299,0.9991397511601394,Insignificant,Relaxation
OG0005195,49.22122584012504,2.286615341517972e-12,4.327481674128838,3.688817263234673e-11,Significant,Intensification
OG0005196,7.447199212779196,0.006353523842816178,0.5087924659082312,0.022885894823416443,Insignificant,Relaxation
OG0005197,0.2319671330333222,0.6300690497159189,1.381288397289913,0.7729096824821589,Insignificant,Intensification
OG0005198,76.10604575791149,0,3.191242861571192,0,Significant,Intensification
OG0005199,2.442320561006454,0.1181013966516249,1.504486007064341,0.2471157917511234,Insignificant,Intensification
OG0005200,4.672819908564634,0.03064357309381949,0.4964718305076472,0.08787331139085014,Insignificant,Relaxation
OG0005201,2.981581869293223,0.08421692611936837,2.345760171702229,0.19254981023280238,Insignificant,Intensification
OG0005202,60.74425338744413,6.550315845288424e-15,12.74455120311022,1.4080740984549285e-13,Significant,Intensification
OG0005203,4.289315100045314,0.03835261234519116,2.235731845254486,0.10497588649175073,Insignificant,Intensification
OG0005204,1.442315701053303,0.2297649770698544,1.313247643109984,0.39407127229383265,Insignificant,Intensification
OG0005205,0.5561355639902104,0.4558214866460442,0.5882328373737941,0.6268903487360856,Insignificant,Relaxation
OG0005206,0.6028235373187272,0.4375027421215504,0.5384702922892969,0.6098397695566963,Insignificant,Relaxation
OG0005207,11.84116072458164,5.793570132806014e-4,3.941200599670993,0.00274560711490692,Significant,Intensification
OG0005208,16.65613191896591,4.480523366956479e-5,4.241010863416935,2.6567264837743995e-4,Significant,Intensification
OG0005209,-2.967910404549912e-6,1,1.167723461152975,1,Insignificant,Intensification
OG0005210,4.4536220562713416,0.03482730350376717,4.197203062026597e-5,0.09741973853830643,Insignificant,Relaxation
OG0005211,0.1222811942843691,0.7265734003074396,1.112997186969432,0.8435145224957584,Insignificant,Intensification
OG0005213,5.000220027752221,0.0253440965854983,0.6324091017737382,0.07501055986339998,Insignificant,Relaxation
OG0005214,0.3555997000617026,0.5509602643003219,0.6963391869800113,0.7117460139626735,Insignificant,Relaxation
OG0005215,0.3151535660463196,0.5745348356151385,0.9050783180337529,0.7302223123435951,Insignificant,Relaxation
OG0005216,2.149473727795339,0.14261876821279,0.229461855047222,0.28311328804477537,Insignificant,Relaxation
OG0005217,0.02686345232905296,0.8698092851381989,1.074868178864739,0.9360444518201511,Insignificant,Intensification
OG0005218,0.2671295142208692,0.6052638506304522,1.738487942303874,0.7534704322476804,Insignificant,Intensification
OG0005220,0.04495560450232006,0.8320856836434993,0.7177905388242408,0.912797046651087,Insignificant,Relaxation
OG0005221,21.02204214897756,4.54029764085373e-6,3.096665125044141,3.221343035439464e-5,Significant,Intensification
OG0005222,0.6706074768690087,0.4128398931677846,0.6113368637093,0.5884225065009078,Insignificant,Relaxation
OG0005223,4.923718707086664,0.02649043903352455,1.779223283900884,0.07779209266014345,Insignificant,Intensification
OG0005224,9.20183849640307,0.002417721849053867,1.787363233133062,0.009854603269742945,Significant,Intensification
OG0005225,9.524547616038035,0.002027415584679892,0.09747959254289042,0.008415669003393342,Significant,Relaxation
OG0005226,9.784925392177684,0.00175948368313239,3.257631010501344,0.007449856865579616,Significant,Intensification
OG0005227,0.4673504043112189,0.4942086384618412,49.99999999999989,0.6614134767487919,Insignificant,Intensification
OG0005228,1.113743122979031,0.2912697217463198,1.596496231901025,0.4649474109984095,Insignificant,Intensification
OG0005229,0.143460092010173,0.7048651577730365,0.91095847564998,0.8290898658231929,Insignificant,Relaxation
OG0005231,1.582340360317176,0.208423905390078,3.16489792695538,0.36831136182312657,Insignificant,Intensification
OG0005232,0.5998262875741602,0.4386443129612443,1.931090810560135,0.6110268022484739,Insignificant,Intensification
OG0005233,0.1783305251938145,0.6728119037167545,0.8899369388804922,0.8049111573245543,Insignificant,Relaxation
OG0005234,0.06574982912570704,0.7976286347830075,1.20215666932135,0.89078984957138,Insignificant,Intensification
OG0005235,0.4732864897923719,0.4914791023046967,0.8162635199935891,0.6590148201951594,Insignificant,Relaxation
OG0005236,0.2910211135540521,0.5895669186550564,1.197403861166176,0.7419362711114803,Insignificant,Intensification
OG0005237,2.405554236557236,0.1209052968187982,49.99999999999989,0.25123592860188265,Insignificant,Intensification
OG0005238,45.15966865549399,1.816069516991092e-11,4.052798530830357,2.635278094756085e-10,Significant,Intensification
OG0005239,0.8144994620361103,0.366793318294409,0.08876837028783201,0.5444706162413407,Insignificant,Relaxation
OG0005240,-9.288260957873717e-5,1,1.153526867919676,1,Insignificant,Intensification
OG0005241,31.90228044185733,1.621267053941722e-8,5.377185427858344,1.6183974941010796e-7,Significant,Intensification
OG0005242,0.2604155877243102,0.6098347842063736,1.245563567102457,0.7567681901704361,Insignificant,Intensification
OG0005243,45.71324952356736,1.368938296053557e-11,3.999567850869082,2.0134316568271586e-10,Significant,Intensification
OG0005244,6.809633174179908,0.009066738869252133,0.3011088190757004,0.031205863656865805,Insignificant,Relaxation
OG0005245,0.1908187201825058,0.6622360756986911,0.8110164185053861,0.7971309050684676,Insignificant,Relaxation
OG0005246,2.749667608711661,0.09727464881523695,34.58105775651702,0.2137528862594949,Insignificant,Intensification
OG0005247,6.190272112925413,0.01284544334355964,0.1478560859691751,0.04223152777429114,Insignificant,Relaxation
OG0005248,5.163565663655845,0.02306549673586789,4.294951398387125e-5,0.06928446540319817,Insignificant,Relaxation
OG0005249,1.677825020647106,0.1952137070112143,0.2305332531485156,0.35224668690650895,Insignificant,Relaxation
OG0005250,1.561870904234183,0.2113914941259024,0.3162161880152628,0.37164104816731264,Insignificant,Relaxation
OG0005251,0.3242532924050465,0.5690627139144832,0.8907785568806402,0.7261438047784899,Insignificant,Relaxation
OG0005252,22.5654939806991,2.03099880424773e-6,0.1029571789418865,1.5233370252119555e-5,Significant,Relaxation
OG0005255,0.03872288629099785,0.84399867299035,1.48134633341459,0.921083459828093,Insignificant,Intensification
OG0005256,0.1529292506447746,0.6957516322709694,1.22957759700655,0.8219414142047468,Insignificant,Intensification
OG0005257,52.07678078067329,5.336842079373127e-13,4.206658391962438,9.136968959211345e-12,Significant,Intensification
OG0005258,6.611151227521077,0.01013421252050284,0,0.0343342522741948,Insignificant,Relaxation
OG0005259,10.10802302048432,0.001476252393076471,0.3663806297389292,0.006334212224478192,Significant,Relaxation
OG0005260,4.012941327082444,0.04515231526895214,2.247113709224884,0.11972895842513999,Insignificant,Intensification
OG0005261,4.126745011672028,0.04221046658628469,1.274078096872357,0.11352662900868808,Insignificant,Intensification
OG0005262,2.275062687451282,0.1314698091256695,0.5891563039927402,0.2674783833855507,Insignificant,Relaxation
OG0005264,64.62866371015116,8.881784197001252e-16,2.464157435305207,2.0409256365682187e-14,Significant,Intensification
OG0005265,4.377106327027832,0.03642478533832727,7.036940455582439,0.10094788198944468,Insignificant,Intensification
OG0005266,0.02248690388660179,0.8807990613687265,1.052286766556314,0.9426974104250362,Insignificant,Intensification
OG0005267,39.66597285844364,3.013300720056122e-10,2.524101696402211,3.7291748768351694e-9,Significant,Intensification
OG0005268,0.3066730151067532,0.5797289683348148,1.752107035849371,0.7348832386134768,Insignificant,Intensification
OG0005269,15.65351351575191,7.607112103136249e-5,6.267112276109771e-5,4.3327029684069247e-4,Significant,Relaxation
OG0005270,0.7230317768880923,0.3951512285289963,1.513795727536354,0.5736737713757062,Insignificant,Intensification
OG0005271,4.500798332185695,0.03387903306840478,0.6345701076231041,0.0953671720505137,Insignificant,Relaxation
OG0005272,3.961002073910095,0.046565975089954643,0.5902276296989699,0.12231687149917438,Insignificant,Relaxation
OG0005273,0.1899136805050148,0.662988470209712,0.8270265385398453,0.7973635729960168,Insignificant,Relaxation
OG0005274,9.898242124259923,0.001654367267532542,9.307189782010212e-5,0.007035730799525975,Significant,Relaxation
OG0005275,5.478111628619445,0.01925605034871736,5.329122050193938e-5,0.05989772501649497,Insignificant,Relaxation
OG0005276,1.2717567245993,0.2594373781725015,4.814293901629881,0.4289522410834557,Insignificant,Intensification
OG0005277,0.1849513206107076,0.6671522354748146,0.4014653705287927,0.8001578036713719,Insignificant,Relaxation
OG0005278,3.322142456038364,0.06835269953677936,0.2208283988604947,0.16393672095435205,Insignificant,Relaxation
OG0005279,3.598719383485331,0.05782409833326851,0.6205962068762059,0.14394544938537504,Insignificant,Relaxation
OG0005280,17.99141127399889,2.219039042539173e-5,1.982366057459165,1.3869794535004945e-4,Significant,Intensification
OG0005281,20.83813770803863,4.997779747273334e-6,2.591731588497937,3.5199809715958454e-5,Significant,Intensification
OG0005283,0.07097234317552648,0.7899262755221153,0.4454421369376697,0.8867605707979894,Insignificant,Relaxation
OG0005284,0.06740978837910916,0.7951461452641321,0.8438220322521052,0.8890120409607065,Insignificant,Relaxation
OG0005285,14.12214298596473,1.713152187814426e-4,2.06830951827931,9.121719362652963e-4,Significant,Intensification
OG0005286,0.678338042294854,0.4101596013851455,1.374764341587576,0.5859487307366014,Insignificant,Intensification
OG0005287,1.678231565951592,0.1951596016670535,0.6215221684652636,0.35222242275868426,Insignificant,Relaxation
OG0005288,23.86907092431738,1.031152335739804e-6,3.159059311532394,8.098705969640908e-6,Significant,Intensification
OG0005289,0.04791879822187184,0.8267251205180266,0.9461657554692672,0.9106758037691018,Insignificant,Relaxation
OG0005290,0.006104979798692511,0.9377211673345325,1.024438155735011,0.9738903084468081,Insignificant,Intensification
OG0005291,1.060112900792774,0.3031894363739467,17.30567073040127,0.4792938115524635,Insignificant,Intensification
OG0005292,0.1074192715886966,0.7431016074362837,0.8697015139528302,0.8544583521662498,Insignificant,Relaxation
OG0005293,8.48383402777472,0.003583161517190736,1.387345271191612e-4,0.01383902283701442,Insignificant,Relaxation
OG0005294,1.042331169967838,0.3072799226527684,1.261438293157505,0.48416987448907467,Insignificant,Intensification
OG0005295,17.79038929039052,2.466258602451532e-5,0.2793746144959395,1.5304583290141563e-4,Significant,Relaxation
OG0005296,12.54237325704162,3.978267076728548e-4,0.4195292488267955,0.001954834241956858,Significant,Relaxation
OG0005297,0.6193011123459655,0.4313071156104061,0.5992579148885339,0.6048912971560543,Insignificant,Relaxation
OG0005298,1.813684910848679,0.1780668217160728,0.8892672693574178,0.3304101645213941,Insignificant,Relaxation
OG0005299,0.3292408444162902,0.5661064487029989,1.466268669595059,0.7236277690971443,Insignificant,Intensification
OG0005300,0.4192823264847902,0.5172953668013496,2.039457178399195,0.6844859878723218,Insignificant,Intensification
OG0005301,0.7531036344171298,0.3854953773172771,0.074485738976177,0.5633512911099142,Insignificant,Relaxation
OG0005302,21.50598207501571,3.527266227099091e-6,3.374908614930694,2.559188218204307e-5,Significant,Intensification
OG0005303,0.7213522296669908,0.3957007112844698,0.4758557620325253,0.5737526960419593,Insignificant,Relaxation
OG0005304,0.2127323518434423,0.6446341922083405,1.139543234220083,0.783674713317549,Insignificant,Intensification
OG0005305,46.33751000230768,9.954037594184229e-12,5.160191998278179,1.4841966898178652e-10,Significant,Intensification
OG0005306,10.99877162425219,9.117229241861757e-4,2.412291577038505e-5,0.004135212404306199,Significant,Relaxation
OG0005307,0.3972630691105223,0.5285061176781176,0.6630588087444275,0.6947569798855133,Insignificant,Relaxation
OG0005308,1.169088293910136,0.2795886508201455,1.278111126467269,0.4524919543987743,Insignificant,Intensification
OG0005309,4.71787606761427,0.02985059201655971,0.5079975802170306,0.0859121855945039,Insignificant,Relaxation
OG0005310,0.8078041966455203,0.3687702380072464,1.276687480410162,0.5466443981174706,Insignificant,Intensification
OG0005311,9.112831686099526,0.002538226455542913,2.518546054743197,0.010308793147851972,Insignificant,Intensification
OG0005312,14.21595912235716,1.62982381241572e-4,0.4400457806541654,8.726306357822856e-4,Significant,Relaxation
OG0005313,41.30381167832456,1.303145369391245e-10,4.100598262873601,1.7001729420235476e-9,Significant,Intensification
OG0005314,86.91248461960095,0,3.685551617818501,0,Significant,Intensification
OG0005315,1.197364228690276,0.2738491212084465,0.349628267458675,0.4455773759454446,Insignificant,Relaxation
OG0005316,0.5495841754709545,0.4584876496303565,0.9089318086406459,0.6290920697949327,Insignificant,Relaxation
OG0005317,5.375397917224745,0.02042268196343167,9.49185541075175e-5,0.06280500314135909,Insignificant,Relaxation
OG0005318,2.456393532997026,0.1170472505889318,0.7761097063519812,0.24539698253918593,Insignificant,Relaxation
OG0005319,0.4754899983190626,0.4904722954790816,0.06605783422625151,0.6581414956219461,Insignificant,Relaxation
OG0005320,8.12921388281211,0.004355762882381153,1.961145537373839,0.016398945610633608,Insignificant,Intensification
OG0005321,0.0120571441057109,0.9125640036473067,0.9400909046212452,0.959189142190251,Insignificant,Relaxation
OG0005322,73.07451656530793,0,4.188031813255657,0,Significant,Intensification
OG0005323,35.61814767862779,2.40040864962765e-9,3.443996391839961,2.6523903229240218e-8,Significant,Intensification
OG0005324,48.97510600869737,2.592370762499741e-12,49.99999999999989,4.158834799173195e-11,Significant,Intensification
OG0005325,0.129923868561491,0.7185109876632533,0.2866284354769142,0.8384241225925058,Insignificant,Relaxation
OG0005326,3.917199477653412,0.04779443580396825,8.115031589523765,0.12463135387315895,Insignificant,Intensification
OG0005327,0.4772073888088926,0.4896899851373541,1.072784356086066,0.6575481629039996,Insignificant,Intensification
OG0005328,0.4597335830058,0.4977485098629864,0.5669062071620206,0.6649183255116502,Insignificant,Relaxation
OG0005329,1.641013450822356,0.20018647541519,1.508665964143224,0.3590508150148636,Insignificant,Intensification
OG0005330,3.861260710496026,0.04941318585967014,0.6004594843252611,0.1279720266374656,Insignificant,Relaxation
OG0005331,0.02506955627677598,0.8741938649597267,2.902205334943035,0.9386640372020467,Insignificant,Intensification
OG0005332,0.3620098979702107,0.5473921031189004,7.057952169684695e-4,0.7092518380674596,Insignificant,Relaxation
OG0005333,0.09609817717137048,0.7565631921534932,1.09643218919842,0.8631775231958003,Insignificant,Intensification
OG0005334,5.927219052844521,0.01490875143569859,3.571257002293229e-4,0.04804855419920271,Insignificant,Relaxation
OG0005335,0.5672155462707451,0.451367510493117,0.7342922556561715,0.6230396340665826,Insignificant,Relaxation
OG0005336,57.97256511533578,2.653433028854124e-14,10.10990318476325,5.296472426028405e-13,Significant,Intensification
OG0005337,0.08947233772641994,0.7648490436422988,2.006147483809157,0.8682855805363956,Insignificant,Intensification
OG0005338,7.621792505453413,0.005766714098694004,4.314462852457784,0.02102569201893357,Insignificant,Intensification
OG0005339,2.304714396331292,0.1289819867497822,1.2524735534723,0.2642489366903809,Insignificant,Intensification
OG0005340,66.65286880949498,3.33066907387547e-16,3.285505790284606,7.862012585009046e-15,Significant,Intensification
OG0005341,69.80699238260058,1.110223024625157e-16,13.91894285262717,2.7246068165234376e-15,Significant,Intensification
OG0005342,0.09218333467742923,0.761419633293643,0.8167069634156802,0.8666239061845862,Insignificant,Relaxation
OG0005343,1.642004841012749,0.2000506178388937,1.799046373829061,0.35888144591806503,Insignificant,Intensification
OG0005344,2.20911978178583,0.1371969325264906,0,0.27610518349054086,Insignificant,Relaxation
OG0005345,3.002968594325466,0.08311210122989643,0,0.19062751732978364,Insignificant,Relaxation
OG0005346,-1.745625745570578e-4,1,1,1,Insignificant,Neutral
OG0005347,1.581647822756167,0.2085234975899805,0.5808452164161565,0.36831136182312657,Insignificant,Relaxation
OG0005348,0.8791074684322666,0.3484462532046612,0.6450772615548935,0.5276332619318266,Insignificant,Relaxation
OG0005349,0.5175679126348314,0.4718809891294244,28.71871163370234,0.6420457057999377,Insignificant,Intensification
OG0005350,0.09471889134329103,0.7582616550080041,0.8424608245702463,0.8642250378636949,Insignificant,Relaxation
OG0005351,18.886672533602,1.387184267331865e-5,2.454142799805128,8.941568219151924e-5,Significant,Intensification
OG0005352,28.53090652811898,9.221469687847872e-8,4.253321096094052,8.321415823523553e-7,Significant,Intensification
OG0005353,2.240057899713065,0.1344759447032415,0.6405875392200336,0.2721245290736233,Insignificant,Relaxation
OG0005354,1.304029324706789,0.2534785308038505,0.2685100927095959,0.4227732984893641,Insignificant,Relaxation
OG0005355,1.970451783797898,0.1603999158994586,28.3031238018703,0.30701380279209234,Insignificant,Intensification
OG0005356,8.753564733318854,0.003089974613853519,11.77894177518786,0.012217457818262452,Insignificant,Intensification
OG0005357,66.9007955727975,3.33066907387547e-16,4.610736952002246,7.862012585009046e-15,Significant,Intensification
OG0005358,6.598658311682811,0.01020556428554986,0.7350114000622889,0.034508510306681665,Insignificant,Relaxation
OG0005359,30.27007408788631,3.758807742837433e-8,1.940407453054012e-5,3.5901379797354663e-7,Significant,Relaxation
OG0005360,20.94751374188854,4.720400570201733e-6,3.152556269347918,3.340917495070066e-5,Significant,Intensification
OG0005361,11.06159158897026,8.813445554445298e-4,3.394419544895843,0.004014241789598297,Significant,Intensification
OG0005362,4.850534452749343,0.02763756750705859,0.4433230258859552,0.08054889007492554,Insignificant,Relaxation
OG0005363,0.5803799378481926,0.4461634360013649,0.7755014983520417,0.6185171781212713,Insignificant,Relaxation
OG0005365,4.776357410384662,0.0288530913525733,0.4498232858554172,0.08354088582464657,Insignificant,Relaxation
OG0005366,13.38720178451149,2.533470717117625e-4,0.5076158749679915,0.0012986660841650878,Significant,Relaxation
OG0005367,2.41422758749286,0.1202372638001501,0.4487339261556174,0.25014779450064845,Insignificant,Relaxation
OG0005368,0.004038592865981627,0.9493286057922725,0.9873074583071061,0.9801619449654121,Insignificant,Relaxation
OG0005369,49.73448437013576,1.760258605543186e-12,1.788612587403238,2.8717740677628286e-11,Significant,Intensification
OG0005370,0.6262282555558158,0.4287421992700101,0.6470844883148558,0.6024354025966032,Insignificant,Relaxation
OG0005372,223.3285274462251,0,11.37159586454086,0,Significant,Intensification
OG0005373,9.150917139175363,0.002485934350025087,1.434429543543989e-5,0.010115382467950835,Insignificant,Relaxation
