file,lrt,pval,relaxation or intensification parameter,adj_pval
OG0005333,0.0483541904904996,0.8259522584561861,0.9726888743804402,0.9088311001097447
OG0005334,21.7700050812,3.07368068186431e-6,3.28351705357836,2.2827025973811166e-5
OG0005335,0.5708512954715843,0.4499208324748211,0.6595341685722497,0.6237325817292344
OG0005336,2.180726000122377,0.1397485258797425,0.3863236094579769,0.27881008191915657
OG0005337,0.2504003247231594,0.6167933375219343,0.8571561104470017,0.7625744435895649
OG0005338,24.35850555268917,7.997285559335765e-7,4.349569781053881,6.490855033712292e-6
OG0005339,2.912945493473671,0.08787125702847709,1.867216427745091,0.19726572802552772
OG0005340,1.182323887610437,0.2768834056175379,2.382699060331615e-4,0.4499615374535946
OG0005341,2.202429663368093,0.1377933988230109,0.5999451324520351,0.2765456939495918
OG0005342,3.989942294081629,0.04577263183237801,0.7736513541095565,0.12083248736713553
OG0005343,103.8773685967471,0,4.009212717780294,0
OG0005344,0.4605641535681571,0.49736043329143,1.788523183628488,0.6661242211822681
OG0005345,30.40280303465715,3.510205692780488e-8,7.034563555437502,3.4355542594951114e-7
OG0005346,15.05574828796671,1.043818743031721e-4,1.518244308728237,5.918164983427556e-4
OG0005347,0.06370897154738486,0.8007269832125101,0.5125620424482541,0.8942174000792406
OG0005348,0.6631043555621545,0.4154661236865022,0.4256189873784708,0.5914366920167106
OG0005349,4.987780309760637,0.02552693356207936,6.595340942108415,0.07574040781176633
OG0005350,0.9689125469108149,0.3249515364118404,0.3776353442591628,0.5037593071197354
OG0005351,1.364670826817019,0.2427296240149314,0.8223971600902407,0.40993494182650525
OG0005352,1.680121891338786,0.1949082568765379,0.7070074433348643,0.3522026396190071
OG0005353,0.3609327383574055,0.547988672365169,0.4796832034327025,0.7107508581906049
OG0005354,0.005084229806016083,0.943155982626809,1.1032159787462,0.9765660078610761
OG0005355,1.649716095920667,0.1989975764224069,0.4721603007819941,0.35772429486945034
OG0005356,12.5921754887504,3.873649998991091e-4,2.013127897366306,0.0019272466814991905
OG0005357,0.8397949508689635,0.3594554216055426,0.5177479314630105,0.538245905216021
OG0005358,42.26931958275691,7.95304933021157e-11,2.573054189658347,1.0819148239778382e-9
OG0005359,1.930169400420709,0.1647399128978035,0.5907358717712116,0.3132592805256694
OG0005360,9.202224506285347,0.002417212083036802,2.764122150434284,0.009935258404956964
OG0005361,42.86336134691373,5.869982278028374e-11,2.202997865776861,8.125933867120238e-10
OG0005362,2.093431555484131,0.1479334570612766,0.4332220250274011,0.2896618812809645
OG0005363,0.03550588883626915,0.8505395345137916,0.8214834780472179,0.923668639715492
OG0005364,58.94811960316292,1.620925615952729e-14,0.1686114280024241,3.379336970897111e-13
OG0005365,1.192885726517488,0.2747482430240568,7.844376126522498e-4,0.44733191543924344
OG0005366,222.0361012787944,0,5.274145000820785,0
OG0005367,2.043068961938843e-4,0.9885957484959114,0.9984735936040874,1
OG0005368,3.144507507984599,0.07618299625358416,5.745331519650972e-5,0.17704412666828098
OG0005369,4.964469912970344,0.02587324432719296,10.64995278481161,0.07666277736947723
OG0005370,0.008355502514405089,0.9271680573731432,0.7715785276513251,0.9670714927537595
OG0005372,157.8843918855473,0,10.95567790007442,0
OG0005373,0.7844125144747522,0.3757950241656963,2.000151036764812,0.5543697440889351
OG0005374,29.49881467093928,5.595091057131185e-8,4.246947743698009,5.26754383311197e-7
OG0005375,38.41184514166116,5.728364449453238e-10,6.402275855117524,7.0903875846451245e-9
OG0005376,5.069953623838956,0.02434403493574211,1.347493842080836,0.07305743678946956
OG0005377,6.511573259620491,0.01071746455916767,0.1895219399902306,0.03662223671639758
OG0005378,0.01328793857737764,0.9082284839928525,0.9409076061265765,0.9560765109509868
OG0005379,4.880319461446561,0.02716459112985525,8.329853977564829e-6,0.07986002122171512
OG0005380,50.12876110379148,1.439848240636366e-12,13.08400821831113,2.414257166276325e-11
OG0005381,8.861807971135931,0.0029119900993382912,2.577575355033524,0.0116912010856032
OG0005382,3.397046085785405,0.06531328368062195,6.295176694007869e-5,0.15775838369758266
OG0005383,4.569165350656476,0.03255242177579176,49.99999999999989,0.09273742285286478
OG0005385,11.43284592166492,7.215707916219394e-4,4.422958735524816e-5,0.003363958225254504
OG0005386,0.01176511790617951,0.9136251545206251,0.9932616288637678,0.9588409554721553
OG0005387,2.36066257042512,0.1244293305812076,2.312027041311348,0.25589792445652676
OG0005388,2.55269824129573,0.110106069210532,0.8594347439792175,0.23195464105418134
OG0005389,60.79565841847034,6.328271240363392e-15,5.612354197932992,1.3826313831218198e-13
OG0005390,0.4278534269897136,0.5130441230280862,2.171153944864553,0.6801804707997245
OG0005391,0.3267233575379578,0.5675948937471589,1.375960296519003,0.7257028255800825
OG0005392,0.02812725041803787,0.8668100066349071,0.9654757000305612,0.9337201416092152
OG0005393,0.7365243387694136,0.3907765362271499,0.8582971328710842,0.5690000995350557
OG0005394,0.007425507309562818,0.9313301788494129,0.9705562581021755,0.969559458983753
OG0005395,3.834803220934191,0.05019888321889565,2.879660059870289,0.12980202734741636
OG0005396,0.006224170918358141,0.93711740105148,0.9878067467829971,0.9739266971648535
OG0005397,159.72677206850491,0,3.958193315693176,0
OG0005398,57.91677577753762,2.731148640577885e-14,1.690784882566493e-6,5.573089159971665e-13
OG0005399,1.057063218468102e-5,0.9974058817022813,0.9992361260316848,1
OG0005400,27.22283834521295,1.813043205567411e-7,4.433221578830004,1.6006581443438e-6
OG0005401,0.1528765695065886,0.69580142373503,0.5101992195269144,0.8242147696585285
OG0005402,3.168285041247145,0.07508124562055973,13.57158667402163,0.1750375497177219
OG0005403,11.88739541209816,5.65150954988547e-4,5.575690270888416,0.0027059690440292797
OG0005404,3.518017309989773,0.06070502659075772,3.56177215564156,0.14955008259203753
OG0005405,9.240696200040475,0.002366949450427147,0.6121206255051994,0.009751831735759846
OG0005406,42.74370608787285,6.240230554510617e-11,2.574692441774471,8.624676478853971e-10
OG0005407,136.2362607804725,0,9.742607947583279,0
OG0005408,54.27830976609221,1.73971947958762e-13,5.370481845589845,3.2721854211721932e-12
OG0005409,0.4947428940849932,0.481819201929277,0.8043789724536303,0.651562947029088
OG0005410,8.620605366509153,0.003323813631978867,1.768204977977487,0.01313733921602611
OG0005411,42.50516607620284,7.049583139462356e-11,12.25591618393415,9.666084520226356e-10
OG0005412,23.06584112914516,1.565473483622348e-6,9.099393130406623,1.2082494719269005e-5
OG0005413,1.233324603283108,0.2667614549158623,0.6616731724949656,0.43764055170199506
OG0005414,8.185829371694126,0.00422188722833361,5.177171947293669e-5,0.016162729336080706
OG0005415,66.49600283138716,3.33066907387547e-16,6.928784546122271,7.960483101428333e-15
OG0005416,8.358265890541588,0.003839367883057054,2.43412605656695,0.014876046092346452
OG0005417,19.52153623313052,9.947187370684674e-6,49.99999999999989,6.718428191347681e-5
OG0005418,0.1560332345297866,0.6928351955463541,1.72618977949235,0.8220529500640503
OG0005419,0.02115251828263354,0.8843642322233612,1.074682877601635,0.9432346322974016
OG0005420,2.166817102988716e-5,0.996285933970177,1.003534680136788,1
OG0005421,0.6140258303753399,0.4332760279839624,1.955067658635819,0.608259645321636
OG0005422,3.844632662239746,0.04990545232637378,0.5608963795118851,0.12919867550203049
OG0005423,1.810051399947042,0.1785020641663836,1.532298079173218e-4,0.3313451746765825
OG0005424,10.7518165619108,0.001041770115424834,3.365948710290751,0.004677423476209478
OG0005425,171.2876212947076,0,7.497386799427171,0
OG0005426,-7.896874194557313e-7,1,1.167723461152975,1
OG0005427,0.9920173125897236,0.3192498250766402,0.6381504042219048,0.49786400262492625
OG0005428,6.958493480012748,0.008342224676293308,12.63879922913844,0.02938799995899418
OG0005429,41.09234694962288,1.452037379223725e-10,2.326140196250654,1.9209522026060656e-9
OG0005430,5.213133586959884,0.0224168966451348,0.6136476546255555,0.06836481839044987
OG0005431,0.04878895452748111,0.8251841429419638,0.9575436389782871,0.9084480474276462
OG0005432,1.19775720016878,0.2737704029776691,1.392127552415655,0.44599162616508997
OG0005433,86.90069120891803,0,11.31443373937767,0
OG0005434,0.1537662954906409,0.6949618243978382,1.185739174149734,0.8238410446520398
OG0005435,3.39962077106793,0.06521140987029617,0.4123316746516296,0.157556302205474
OG0005436,9.605040008159449,0.001940440490607376,3.644264000662177,0.008153808219881018
OG0005437,0.2168528159181733,0.6414484492911768,0.8293229360890949,0.7823898390030396
OG0005438,1.505060530456831,0.2198943555458773,2.102081765401013,0.3835890931482566
OG0005439,1.272473858429294,0.2593030983606207,0.7147433411167536,0.42864974039575593
OG0005440,49.46740275681987,2.016942168836522e-12,3.662473803857597,3.3302640543461045e-11
OG0005441,4.786638070159825,0.02868135557757046,0.3131071357018306,0.08369345310527473
OG0005442,0.009785850138996466,0.9211990450922045,0.9538947728593653,0.9638667478700874
OG0005443,5.416307880676868,0.01994950270996942,1.114836090261268e-4,0.062154518345932816
OG0005444,7.931057705676722,0.004859338305235328,2.406719820891039,0.0182399110702369
OG0005445,0.7873632368682593,0.3748986175127864,1.691313828428748,0.5535529043888952
OG0005446,0.01804230899506365,0.8931482243380809,1.113081720729051,0.9480454468130385
OG0005447,24.48713259449232,7.480776403889777e-7,3.149769079619866,6.094508234129412e-6
OG0005449,1.436371395019705,0.2307274313908211,0.5747984705206226,0.3957718611556122
OG0005450,35.25338943666793,2.894778527995356e-9,0.1448182000751002,3.252678418729327e-8
OG0005451,0.8381084443899454,0.3599383176556873,0.8487605346671752,0.5386001944581471
OG0005452,3.98511718792497,0.04590390744913431,0.3340107019865472,0.12099228796987971
OG0005453,0.5786036319395862,0.4468601737377235,7.853032121829118e-6,0.6207826305682055
OG0005454,76.20136496303166,0,6.342477354499271,0
OG0005455,1.585382130243488,0.2079871413177485,1.517921931175046,0.3683092042416126
OG0005456,5.202191446318466,0.02255843110916866,15.81663001974871,0.0687237837875096
OG0005457,7.045254998836754,0.007947550918852575,0.5229241238928654,0.028146627322927744
OG0005458,1.124877660502534,0.2888705865404865,0.7660582914508394,0.4629205991384125
OG0005459,0.4152555620630665,0.5193139708776363,1.289531954698052,0.6858122103268786
OG0005460,0.7386627445412159,0.3900895857660374,0.777303925436339,0.5681910936107333
OG0005461,1.614244294662058,0.2038962099394206,0.7278992808783582,0.3633683626449475
OG0005462,64.42482570037646,9.992007221626409e-16,3.559782959003398,2.323947486062142e-14
OG0005463,37.48811951512562,9.197149708484176e-10,4.568502696319257,1.1036579650181011e-8
OG0005464,1.379376487526315,0.2402073827918053,0.6254038697234471,0.40702590597624355
OG0005465,0.3284723708566162,0.5665599990433697,0.4970780986493381,0.7250743321625914
OG0005466,22.3066274035009,2.324031448064368e-6,3.657450353473619,1.7523611995774155e-5
OG0005467,0.5406779353761522,0.4621519038441323,1.165211534204843,0.634590250935764
OG0005468,19.50073121218338,1.005611806936813e-5,7.879554499520392,6.781413369927752e-5
OG0005469,2.799973129404862,0.09426588670738967,1.62307691634979,0.2072651719929696
OG0005470,1.506424406583392,0.2196855020006854,0.4561039845139451,0.383439475346234
OG0005471,0.6796367441438633,0.4097118380693976,0.6366747407875721,0.5866005002443203
OG0005472,12.72288201439369,3.612086961274352e-4,2.994978795028003,0.0018054174690321024
OG0005473,3.223699574486091,0.0725794223015298,3.009737792289075e-5,0.1709657396550057
OG0005474,1.50205887070706,0.2203548426766295,1.812146377526045e-4,0.38414469047717076
OG0005475,31.69699721702818,1.802006011075719e-8,6.543623360238024,1.83639057807151e-7
OG0005476,0.777482724403626,0.377912119489513,0.1894499572311863,0.5562598941516275
OG0005477,1.123573247693002,0.289150340342669,25.01417118638977,0.46311157805345654
OG0005478,1.145743445496009,0.2844419715467307,0.5007787069048222,0.45768866241813533
OG0005479,0.3676512238143914,0.5442873442644087,0.7248988485405635,0.7077858854462356
OG0005480,4.650105969021752,0.03105163049103132,22.88107551510616,0.08914007679746341
OG0005481,20.15056521071529,7.157909307609067e-6,0.4852365759233955,4.958572192764276e-5
OG0005482,0.956146870835255,0.328159583986577,2.057694226713312,0.5070177890722095
OG0005483,0.4377657546433511,0.5082028064101751,0.7975878811436267,0.6758660190906801
OG0005484,16.97131812485941,3.794879132634765e-5,2.997781850081209,2.3302550926583386e-4
OG0005485,1.743813992657124,0.1866562934463468,0.4530600033232018,0.34222298175414123
OG0005486,0.5121765629369293,0.4741981536762403,1.397592544745826,0.6456512764602332
OG0005487,66.39858063856082,3.33066907387547e-16,4.919283550264998,7.960483101428333e-15
OG0005488,4.317405726170364,0.03772439403310701,0.2872532907462964,0.10394632394090506
OG0005489,2.630740649051631,0.104812810405721,0.08398657198111642,0.22434082078770265
OG0005490,2.436526795353529,0.1185384290210552,0.1060539621079279,0.2458869546607935
OG0005491,53.69682794475011,2.339239912885205e-13,2.952035453156917,4.28794570472093e-12
OG0005492,49.88473185743715,1.630473533964505e-12,2.654855986430369,2.7128571184347882e-11
OG0005493,4.36120633100154,0.03676626110937564,6.49508726069235,0.10211932299143438
OG0005494,37.12637649452904,1.107159364188703e-9,19.23226166271685,1.3104162543037837e-8
OG0005495,26.49067830862305,2.648128787363646e-7,6.681031787383684,2.293454481308335e-6
OG0005496,1.33188922689078,0.2484694003561658,0.5354697095855001,0.4172665473372567
OG0005497,2.020691044195701,0.1551685113745312,0.8413032639198431,0.2997969897009057
OG0005498,1.148396640810461,0.2838850405581577,0.730391157251709,0.45749778210091646
OG0005499,4.725166813562282,0.02972429995034631,0.5819529106464605,0.08612680615217558
OG0005500,2.519557491513751,0.1124421338632856,2.698014653072237,0.23555674144918812
OG0005501,0.007192639748609508,0.9324128949485238,0.9319020112456723,0.9703195053036598
OG0005502,0.2740730108998832,0.6006125561357534,0.9252337400646404,0.7509495516863747
OG0005503,3.147800272267887,0.07602939237378492,0.7091014582894587,0.17673463267543985
OG0005504,1.750521297004525,0.1858112115609062,0.4977011842606727,0.34117966944502554
OG0005506,1.888301870458235,0.1693935782824452,0.537696689189935,0.31923180991063294
OG0005507,11.93813911397774,5.499638431409881e-4,0,0.0026406938539952334
OG0005508,4.284491691008952,0.0384615814133269,49.99999999999989,0.10560761738752916
OG0005509,10.14410824602965,0.00144763176674767,2.398447494334653,0.006265587816858849
OG0005510,76.03313638700638,0,7.85736783018682,0
OG0005511,0.2164146174127382,0.6417854855170677,2.628026645522249e-4,0.7823898390030396
OG0005512,1.262829488628995,0.2611161858451155,4.322039239212522e-5,0.43056551170801205
OG0005513,28.61011942698497,8.851837851597821e-8,22.15339584864429,8.121537761614459e-7
OG0005514,1.890818977462914,0.1691095781109537,0.5106852054756152,0.3188628809964177
OG0005515,-4.80345988762565e-7,1,1.167723461152975,1
OG0005516,0.2877867773568141,0.5916423186169827,1.314426194937542,0.7442409625871088
OG0005517,3.526200214971141,0.06040607522577857,6.041089525061863,0.14894082725945745
OG0005518,2.576151065633894,0.1084851623114873,0.3760018408718555,0.22955658430553028
OG0005519,0.1404673207453015,0.7078168735895451,0.8105132922589003,0.8319564719870595
OG0005520,3.215615546539084,0.07293875260093685,0.1713737677365791,0.17167194981047487
OG0005521,0.1020856248196651,0.7493410142035175,0.9113408043241146,0.8590563740411864
OG0005522,1.473605268463871,0.2247777239878537,1.450108349803062,0.38940903676967964
OG0005523,4.732548112446239,0.02959700628910256,49.99999999999989,0.08587094805947969
OG0005524,13.76633472968933,2.070128337831045e-4,0.3750360196541341,0.0011015221635248588
OG0005525,5.220472297142805,0.02232248760432498,1.364738638536345e-4,0.06810090365043009
OG0005526,0.3877011817148741,0.5335102399857612,0.8512018006459839,0.6986424392851228
OG0005527,3.707964927466492,0.05415337935259201,0.4274798724144628,0.13736002291369864
OG0005528,41.0168846277611,1.509197211646551e-10,4.038364505452621,1.9874542275747274e-9
OG0005529,3.947498725860441,0.04694109168700533,8.83407674374497e-5,0.12298070172831642
OG0005530,0.09686029230988424,0.7556304439235975,0.9050296989246408,0.8624953299244018
OG0005531,3.37888072408532e-4,0.9853343257113368,1.008553203933593,1
OG0005532,5.19967165793787,0.02259115505549614,2.600163684795293e-5,0.0687992515100854
OG0005533,0.16474782080968,0.6848224043406157,0.6513377123431009,0.816014797184273
OG0005534,3.016696593480447,0.08241117712286106,49.99999999999989,0.18788445440500498
OG0005535,4.116019179012255,0.04247892298304712,5.03392491507413,0.11424545901439966
OG0005536,0.2870328952758427,0.592128224921155,0.7334105716757615,0.7445274526984208
OG0005537,7.247838572071487,0.007098640702691061,1.528251008042624,0.02553739682315304
OG0005538,7.551984044089295,0.005994403826214967,8.355297730933053,0.022004065296738182
OG0005539,0.03539733642537612,0.850765495495005,0.9623552357696971,0.9236821517157464
OG0005540,0.2296649455856823,0.6317723776587386,0.740681630750538,0.7736864276721028
OG0005541,3.469792175259499,0.06249916250370091,0.6581460603981729,0.1527521903904012
OG0005542,0.01846391112030688,0.8919145852027229,0.6996573099396819,0.9472008090308037
OG0005543,0.01394613074080553,0.9059933858110765,1.006024092355367,0.9551448106728926
OG0005544,1.14028901572874,0.2855912653879875,0.5228689664029008,0.4591963627832871
OG0005545,8.133170109429557,0.004346268902605699,2.09874101793232,0.016594844900858125
OG0005546,13.05813594940491,3.01969815848957e-4,5.257996696326352,0.0015359452361700036
OG0005547,0.06626949675410287,0.7968479080765365,1.12000698623723,0.8914310965448919
OG0005548,0.05513482817696058,0.8143577064807022,0.9572730475730847,0.9016922032852618
OG0005549,0.3757241066141432,0.5399005529818137,1.166851209570487,0.7045580066966293
OG0005550,62.15149242038115,3.219646771412954e-15,5.36912706889857,7.216679758099709e-14
OG0005551,3.276864383049087,0.07026305021766799,0,0.16655230424198997
OG0005552,0.3446649857428383,0.5571488012551378,0.8172040721929187,0.71732908161599
OG0005555,0.01940694346012606,0.8892061314756116,0.9297343421153914,0.9454568704435306
OG0005556,0.01773100832360797,0.8940685586962065,0.9887446170910655,0.948440555399654
OG0005557,0.1026831093404326,0.7486332511112861,0.9681180491966727,0.8588197855035463
OG0005558,2.152898041676053,0.1423010656490664,2.073715330205007e-4,0.2824475384252632
OG0005559,163.1793559441594,0,5.982465286615812,0
OG0005560,0.2782455195383591,0.5978534778330069,0.1557138798982126,0.7483547873569409
OG0005561,2.941289643457822,0.08634177173150281,0.08419737143021763,0.19433637071304952
OG0005562,0.04664407077052601,0.8290092737378452,0.9179469116990921,0.9106892123387299
OG0005563,9.035060006703134,0.002648503606231922,2.512088591741704,0.010737981818705992
OG0005564,17.9561762159492,2.260497367623238e-5,3.183183646451335,1.4412544749208735e-4
OG0005565,13.30924652530666,2.64100470870221e-4,1.608194707127593,0.0013642607603373078
OG0005566,2.386522715453793,0.1223855888151936,11.89667969887477,0.25223442459005596
OG0005567,0.7862143972597551,0.3752472689068909,1.61750896762438,0.5538449966875504
OG0005568,0.06182702775413418,0.8036312091521165,0.8847336710470771,0.8947877373199091
OG0005569,-4.559110493573826e-7,1,1.167723461152975,1
OG0005570,10.14852704233635,0.001444165874576964,1.383879053584499,0.006256846843685475
OG0005571,3.483646633466378,0.06197802017518772,0.5638177427277545,0.15186457959663668
OG0005572,0.03965790332040342,0.8421509468089761,1.039656752421516,0.9181969965026193
OG0005573,1.452478268355662,0.2281307094016232,0.08057512372485845,0.39294981042063387
OG0005574,2.312753807178524,0.1283165407782257,2.144889976778096,0.2621321972414919
OG0005575,0.2723877001049004,0.6017345616729102,1.351934047288426,0.7517119675966377
OG0005576,7.239692609458871,0.007130918729082447,1.79257158907885,0.025632201430835617
OG0005577,2.811614376696525e-4,0.9866218029534659,0.9940179185242082,1
OG0005578,0.3510047815434518,0.5535448980401099,0.4563068547179633,0.7151366967064403
OG0005579,0.01398055721438141,0.9058779671936297,1.013163113869061,0.9551448106728926
OG0005580,44.58379158134085,2.437006152433696e-11,2.899364978980421,3.5318219817179797e-10
OG0005581,1.508444497698292,0.2193765957893371,1.21826530730645,0.38305677230461044
OG0005582,30.74410555911891,2.943967636337419e-8,2.518596548951296,2.9043566692806557e-7
OG0005583,0.1762921868867124,0.6745792327385733,1.123731487751538,0.8081500306915171
OG0005584,0.03543271643866319,0.8506918096597241,0.9471610414604553,0.9236821517157464
OG0005585,8.32830251257019,0.003903211338581625,2.53540329869769,0.01510312365894822
OG0005586,5.67867050789846,0.01717237532276605,1.864437323603431,0.05474406458827261
OG0005587,8.439443507114447,0.003671685908003153,4.964874598531447,0.014296771591378614
OG0005588,0.1549348329376699,0.6938633684256204,1.277716463232173,0.8230471433532311
OG0005589,0.4198580371048592,0.5170078895223642,0.8910176269084652,0.6838636691862857
OG0005590,2.153058144041097,0.142286231086132,3.205982679713181e-5,0.2824475384252632
OG0005591,0.5988351893529398,0.4390227995770428,3.310305655804291,0.6132426964708709
OG0005592,2.535615178977423,0.1113034994499377,1.298723557784454,0.2337940949844285
OG0005593,0.01259271713115595,0.9106511310816817,1.115181944154549,0.9576163324576122
OG0005594,14.38481636329379,1.489989092566812e-4,1.4971936430801,8.221546957199016e-4
OG0005595,4.332591998910175,0.03738926783058882,43.44406726156466,0.10328606170825494
OG0005596,1.433819390832014,0.2311421219723283,0.03087343814251537,0.395851472546434
OG0005597,8.672600311048882,0.003230299331548836,0.6928001758971083,0.012814557458303772
OG0005599,9.948586850063293,0.001609729185130582,49.99999999999989,0.006898155973130161
OG0005600,3.985154241590408,0.0459028978279411,1.545618859775175,0.12099228796987971
OG0005601,39.68471513636541,2.984521518811789e-10,2.719415957373967,3.8029573167539906e-9
OG0005603,0.5549183239154445,0.456315004304613,0.334362752680545,0.6295373909583647
OG0005604,6.447063800769683,0.0111135862638565,1.663511088401072,0.03778182646557424
OG0005606,2.214085346443426,0.1367560914536321,2.414953968444241,0.27510200029221693
OG0005608,24.86975531894132,6.133722649792617e-7,1.04479387452832e-5,5.092991205950645e-6
OG0005609,11.51095095247092,6.918737374921324e-4,7.267491703142412,0.0032462535665845607
OG0005610,6.584779777121184,0.01028543396200643,1.575566844272865,0.03528531904808867
OG0005611,49.91628339616182,1.604494315188276e-12,2.053217725418904,2.6747754942213806e-11
OG0005612,82.72041257353703,0,4.185557827638329,0
OG0005613,3.094378744386177,0.07856313468126663,0.6909815322041887,0.1810797825941544
OG0005614,3.627065379852866,0.05684697102635472,0.689592178181214,0.1423560038552883
OG0005616,0.008042928238864988,0.9285396228647111,0.9937355098926832,0.9678536511059956
OG0005617,46.18199981471525,1.077626876622162e-11,15.77983546853211,1.6215004759191208e-10
OG0005618,3.297509465483017e-8,0.9998551117775014,0.997236885716056,1
OG0005619,0.1630773245342425,0.686338958265829,0.9759343436746852,0.8170342139400045
OG0005620,0.0981312070198328,0.754083889665494,0.2732884558838799,0.861525658706702
OG0005621,0.5064514359255554,0.4766790504853818,0.8949801345072058,0.6471159073060647
OG0005622,0.04604721695795888,0.8300899909578872,1.04643913427645,0.9113916290168699
OG0005623,1.268236685690681,0.2600977373237755,0.1507769293943586,0.42937714621738327
OG0005624,128.0488959131917,0,14.00720068250918,0
OG0005625,3.699894692622365,0.05441590228324966,5.018872570750656,0.13778354888928185
OG0005626,7.960145337835456,0.004781857420785851,4.211122017037191e-5,0.017980282661729328
OG0005627,83.59100817439412,0,12.18358354095575,0
OG0005628,2.187886998866816,0.1391000238572648,0.6181347944057113,0.2779784842914776
OG0005629,6.041120780826532,0.01397640856315951,1.621705150620475,0.04615415530093743
OG0005630,21.06603235450439,4.437245612609608e-6,3.006470933982597,3.204595078489009e-5
OG0005631,1.476758558289475,0.2242823654515855,0.4976128078309335,0.38889491539738885
OG0005632,1.224825004305785,0.2684158173070643,45.18517761421187,0.4397526323311344
OG0005637,22.35902955538404,2.261472585418645e-6,0.3862678571479844,1.7103374833078776e-5
OG0005638,13.3620099301379,2.567729686541176e-4,0.7386072756305845,0.001331096300057175
OG0005639,2.734076609847762,0.09822826318296596,0.537126869597283,0.21398085238191145
OG0005640,3.795847733819755,0.05137984919794925,35.67495066224009,0.13214579526178863
OG0005641,7.561291521389649,0.005963523973545048,0.6254357249742427,0.021913397043929188
OG0005642,0.6620095254411353,0.4158514004761024,1.0663659446799e-4,0.591670172162348
OG0005643,18.00956218734427,2.197981287688222e-5,0.5319263398680963,1.406577966056102e-4
OG0005644,13.48996240327688,2.398430010691621e-4,0.6554442852630343,0.0012530927809483033
OG0005645,30.22689418667596,3.843427942573641e-8,6.021441215087223,3.719612814222276e-7
OG0005646,16.89238952443884,3.955987715020814e-5,0.4041776080672591,2.4214679602799194e-4
OG0005647,0.04566316059936071,0.8307892763191409,1.027756968027023,0.9117185208920862
OG0005648,2.854520209517432,0.09111742117224375,0.6733583648040902,0.20260805139610713
OG0005649,0.1262681459320447,0.7223331741339393,0.8455621125997672,0.8420407737276802
OG0005650,1.794419531514905,0.1803886131467697,0.4994629901378403,0.3338443381702356
OG0005651,78.82163687688626,0,7.454346359111307,0
OG0005652,4.511025303630959,0.0336770475659951,0.4661585948505643,0.09525132904249416
OG0005653,17.10951827839017,3.52850251355008e-5,5.330108127782573e-5,2.1832865686358243e-4
