TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0006357"	"regulation of transcription by RNA polymerase II"	NaN	5.757088421165282	1.9000449520251896	0.8080556689292594	0.35004445	null
"GO:0006366"	"transcription by RNA polymerase II"	NaN	4.895007945070542	0.2610229110396995	0.9304425632889668	0.40191926	null
"GO:0006406"	"mRNA export from nucleus"	NaN	4.373518854969121	0.07855551721372038	0.9182369969117322	0.66676731	null
"GO:0006405"	"RNA export from nucleus"	NaN	4.455560475037095	0.09489022488079137	0.9616230159707594	0.91499221	6406
"GO:0006468"	"protein phosphorylation"	NaN	6.1174406706235205	4.356287697349047	0.8926530511419031	0.57251346	null
"GO:0006487"	"protein N-linked glycosylation"	NaN	4.503926804193511	0.10606922811326183	0.8968863712920191	0.38583971	null
"GO:0006508"	"proteolysis"	NaN	6.205807733083953	5.339292055631215	0.9235228613536438	0.35803535	null
"GO:0006509"	"membrane protein ectodomain proteolysis"	NaN	3.072249897613515	0.0039224572745510345	0.953780773626584	0.03461181	null
"GO:0006879"	"intracellular iron ion homeostasis"	NaN	4.52622293292822	0.11165706767132985	1	-0	null
"GO:0007007"	"inner mitochondrial membrane organization"	NaN	3.936915680945254	0.0287436339432566	0.8732116076791505	0.35194603	null
"GO:0042407"	"cristae formation"	NaN	3.5765716840652906	0.012535242696891482	0.8790754061947487	0.86841196	7007
"GO:0007010"	"cytoskeleton organization"	NaN	5.412329483285485	0.8590214672430109	0.8489088070467737	0.50128543	null
"GO:0007088"	"regulation of mitotic nuclear division"	NaN	4.175192788386603	0.049755373292779556	0.8458405932878289	0.19680649	null
"GO:0007274"	"neuromuscular synaptic transmission"	NaN	3.088844562727004	0.004075366625931837	0.9907847223000026	0.00478593	null
"GO:0007283"	"spermatogenesis"	NaN	4.461723569269393	0.0962464643452124	0.8824963570707857	0.45781996	null
"GO:0007368"	"determination of left/right symmetry"	NaN	3.9422065422770953	0.029095990274699324	0.8810074998464511	0.50223563	null
"GO:0007422"	"peripheral nervous system development"	NaN	3.5285310606354114	0.011222216744817196	0.8828483251205795	0.43908551	null
"GO:0007507"	"heart development"	NaN	4.453715751700767	0.09448800680433317	0.8588758532155072	0.62070871	null
"GO:0007623"	"circadian rhythm"	NaN	4.138302698166282	0.04570327548118828	0.9866636923986922	-0	null
"GO:0032922"	"circadian regulation of gene expression"	NaN	3.7319914490189294	0.017930283507566338	0.8576628517022145	0.82962639	7623
"GO:0008150"	"biological_process"	NaN	7.4783238000196866	100	1	-0	null
"GO:0008283"	"cell population proliferation"	NaN	4.528415301936139	0.11222216744817197	0.9952917305050235	-0	null
"GO:0009312"	"oligosaccharide biosynthetic process"	NaN	4.896691526562884	0.2620367665216809	0.9733346749044887	-0	null
"GO:0010811"	"positive regulation of cell-substrate adhesion"	NaN	3.6489451821656727	0.014808938269597336	0.8140978201394273	0.45104272	null
"GO:0016226"	"iron-sulfur cluster assembly"	NaN	4.968352173538501	0.30904641972227476	0.8259907063231481	0.58804104	null
"GO:0044571"	"[2Fe-2S] cluster assembly"	NaN	3.906335041805091	0.026789053538649816	0.8510367618699906	0.82282523	16226
"GO:0016476"	"regulation of embryonic cell shape"	NaN	2.3483048630481607	0.0007379538262290928	0.8763019885845178	0.10512306	null
"GO:0016567"	"protein ubiquitination"	NaN	5.504177155664985	1.0613338355851507	0.9083083782312927	0.18218075	null
"GO:0016573"	"histone acetylation"	NaN	4.421225399340183	0.0876768924352187	0.8793827431365056	0.6469635	null
"GO:0043967"	"histone H4 acetylation"	NaN	3.7148325124333326	0.01723554319368399	0.8894310819434407	0.89039282	16573
"GO:0043968"	"histone H2A acetylation"	NaN	3.5397032389478253	0.01151473898224134	0.8917112489364756	0.86809808	16573
"GO:0018009"	"N-terminal peptidyl-L-cysteine N-palmitoylation"	NaN	1.9395192526186185	0.0002858740047554143	0.9042059760168311	0.25397142	null
"GO:0018216"	"peptidyl-arginine methylation"	NaN	4.129367595722986	0.044772522907566	0.8795318402603173	0.35868898	null
"GO:0034969"	"histone arginine methylation"	NaN	2.8305886686851442	0.0022471026420309314	0.8886060177210441	0.83551831	18216
"GO:0035246"	"peptidyl-arginine N-methylation"	NaN	3.245265839457461	0.0058437965158141675	0.8914501793548276	0.8812565	18216
"GO:0043985"	"histone H4-R3 methylation"	NaN	2.7218106152125467	0.001748485191876139	0.8899193918596224	0.82428771	18216
"GO:0018279"	"protein N-linked glycosylation via asparagine"	NaN	3.5583485087616196	0.012020004665064863	0.9090810920964387	0.63521108	null
"GO:0019082"	"viral protein processing"	NaN	2.496929648073215	0.0010404484126563336	1	-0	null
"GO:0019800"	"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan"	NaN	2.4409090820652177	0.0009141319919504529	0.8934208526624263	0.53627727	null
"GO:0030036"	"actin cytoskeleton organization"	NaN	4.980921013846726	0.31812125731509194	0.8529259013778214	0.61424339	null
"GO:0000226"	"microtubule cytoskeleton organization"	NaN	4.992845011398707	0.32697670322984107	0.8419836279527485	0.82211264	30036
"GO:0030154"	"cell differentiation"	NaN	5.477073479698979	0.9971218803542166	0.86989251034908	0.63561261	null
"GO:0030198"	"extracellular matrix organization"	NaN	4.430800424624181	0.08963147283982549	0.8859927147702303	0.32224417	null
"GO:0030705"	"cytoskeleton-dependent intracellular transport"	NaN	4.322115878973959	0.06978649832366475	0.9762098574411673	0.00575281	null
"GO:0031297"	"replication fork processing"	NaN	3.8852481077813863	0.02551924109892228	0.9415208148632587	0.06326591	null
"GO:0032006"	"regulation of TOR signaling"	NaN	4.307175012040345	0.06742637572626539	0.8363304264099365	0.69999173	null
"GO:0032543"	"mitochondrial translation"	NaN	4.3480905842171556	0.07408790486033343	0.9138320888937389	0.23675721	null
"GO:0035066"	"positive regulation of histone acetylation"	NaN	2.8549130223078554	0.0023767431790711773	0.8200208118445881	0.39017317	null
"GO:0035556"	"intracellular signal transduction"	NaN	6.055297275897614	3.775488119059742	0.8101919967238287	0.34225706	null
"GO:0035767"	"endothelial cell chemotaxis"	NaN	2.575187844927661	0.001246543625386981	0.9101594971975024	0.38840645	null
"GO:0002042"	"cell migration involved in sprouting angiogenesis"	NaN	2.9585638832219674	0.003018297631603677	0.8749435959492747	0.8525286	35767
"GO:0035924"	"cellular response to vascular endothelial growth factor stimulus"	NaN	3.6014080605346837	0.013273196523120576	0.977337869989971	0.18272911	null
"GO:0044344"	"cellular response to fibroblast growth factor stimulus"	NaN	3.754118894225413	0.01886768431385735	0.9771064060361259	0.7982952	35924
"GO:0042118"	"endothelial cell activation"	NaN	2.6138418218760693	0.001362887697089766	0.9328060283313149	0.00449462	null
"GO:0042254"	"ribosome biogenesis"	NaN	5.695154957170554	1.647518482336128	0.8377924297473431	0.54325511	null
"GO:0006364"	"rRNA processing"	NaN	5.546410627757015	1.1697299451324683	0.7906864385396105	0.91310013	42254
"GO:0042475"	"odontogenesis of dentin-containing tooth"	NaN	3.4608978427565478	0.009603372089981303	0.8867136242465756	0.49868129	null
"GO:0048705"	"skeletal system morphogenesis"	NaN	4.090892625710363	0.040976382053720846	0.8640203270679578	0.73735662	42475
"GO:0042981"	"regulation of apoptotic process"	NaN	4.997434442495766	0.3304504047992528	0.8545662847705758	0.2307312	null
"GO:0043066"	"negative regulation of apoptotic process"	NaN	4.630142998345801	0.141843368103701	0.8163215500101897	0.92205418	42981
"GO:0044030"	"regulation of DNA methylation"	NaN	3.106870544478654	0.004248220675318832	0.8533940567543116	0.16523299	null
"GO:0044572"	"[4Fe-4S] cluster assembly"	NaN	2.326335860928751	0.0007013885465510747	0.8776794916398062	0.65297848	null
"GO:0045586"	"regulation of gamma-delta T cell differentiation"	NaN	2.5118833609788744	0.0010770136923343517	0.862050104148852	0.51802458	null
"GO:0033089"	"positive regulation of T cell differentiation in thymus"	NaN	2.550228353055094	0.0011767371823653103	0.8016454716983865	0.75854849	45586
"GO:0045596"	"negative regulation of cell differentiation"	NaN	4.403772331808551	0.08422313556381318	0.7943358981429737	0.687985	null
"GO:0045815"	"transcription initiation-coupled chromatin remodeling"	NaN	3.161667412437736	0.004819968684829661	0.7251195363193353	0.62238682	null
"GO:0045844"	"positive regulation of striated muscle tissue development"	NaN	2.1398790864012365	0.0004554039378080438	0.830011811739415	0.4311221	null
"GO:0045893"	"positive regulation of DNA-templated transcription"	NaN	5.339300356078998	0.7260634621010682	0.7394206837945441	0.58745848	null
"GO:0032786"	"positive regulation of DNA-templated transcription, elongation"	NaN	4.046612209068446	0.03700406303415433	0.783171739846121	0.76236725	45893
"GO:0045944"	"positive regulation of transcription by RNA polymerase II"	NaN	5.049768297270041	0.37276972985205725	0.7506236424436289	0.92980807	45893
"GO:0046784"	"viral mRNA export from host cell nucleus"	NaN	2.482873583608754	0.0010072072493126807	1	0	null
"GO:0048254"	"snoRNA localization"	NaN	2.5563025007672873	0.0011933577640371367	0.9761649095555034	0.14626869	null
"GO:0048714"	"positive regulation of oligodendrocyte differentiation"	NaN	2.8344207036815328	0.002267047340037123	0.8030647038612264	0.61977303	null
"GO:0050808"	"synapse organization"	NaN	4.102502309185453	0.04208663690939885	0.8915730773142081	0.2654128	null
"GO:0051145"	"smooth muscle cell differentiation"	NaN	3.162564406523019	0.004829941033832757	0.8961897292504787	0.00483452	null
"GO:0007517"	"muscle organ development"	NaN	4.301594211829356	0.0665654295956648	0.8746101102943981	0.8018353	51145
"GO:0051260"	"protein homooligomerization"	NaN	4.637979785399654	0.1444262064955028	0.8566840981549473	0.42212345	null
"GO:0051726"	"regulation of cell cycle"	NaN	5.18902966680373	0.513692317731139	0.8608724632575354	0.16020856	null
"GO:0060271"	"cilium assembly"	NaN	4.720126213041972	0.17449948697250553	0.8374321590662488	0.58103711	null
"GO:0036158"	"outer dynein arm assembly"	NaN	3.298197867109815	0.006601695040049452	0.8505489620240966	0.78512143	60271
"GO:0042255"	"ribosome assembly"	NaN	4.705324784486743	0.168652366340357	0.8310093375807325	0.7908478	60271
"GO:0060325"	"face morphogenesis"	NaN	3.1649473726218416	0.004856533964507678	0.8936941973389578	0.38233391	null
"GO:0007420"	"brain development"	NaN	4.526313425758425	0.11168033648567041	0.8511779990190625	0.80311034	60325
"GO:0021591"	"ventricular system development"	NaN	3.2357808703275603	0.005717480095108287	0.87260048637585	0.81102202	60325
"GO:0061045"	"negative regulation of wound healing"	NaN	3.485153349903652	0.010155175401485939	0.818955549201369	0.46933325	null
"GO:0050728"	"negative regulation of inflammatory response"	NaN	3.7015679850559273	0.016716981045523008	0.8141607284606978	0.827081	61045
"GO:0061640"	"cytoskeleton-dependent cytokinesis"	NaN	4.156367400133521	0.0476445594204576	0.9860714594527261	0.00560077	null
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	NaN	4.008003671840159	0.03385612486551041	0.8426620723895518	0.63156673	null
"GO:0071347"	"cellular response to interleukin-1"	NaN	3.540079088804173	0.011524711331244436	0.9791121597697094	0.0050996	null
"GO:0090161"	"Golgi ribbon formation"	NaN	3.0557604646877348	0.0037761961558389614	0.8940976093967371	0.00476443	null
"GO:0090630"	"activation of GTPase activity"	NaN	3.797613730153076	0.020855505881807786	0.8813477435356845	0.55521384	null
"GO:0010466"	"negative regulation of peptidase activity"	NaN	4.528067840594207	0.1121324163071441	0.7940069098336091	0.71990588	90630
"GO:0045892"	"negative regulation of DNA-templated transcription"	NaN	5.27916484306227	0.6321771203532551	0.7742729743311806	0.74897661	90630
"GO:0097421"	"liver regeneration"	NaN	2.5877109650189114	0.0012831089050649993	0.8896336540170119	0.35833108	null
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	NaN	3.5877109650189114	0.012861006097659281	0.8508020712651814	0.17809513	null
"GO:1902857"	"positive regulation of non-motile cilium assembly"	NaN	2.4653828514484184	0.0009673178533002974	0.813068352750667	0.56794734	null
"GO:1902895"	"positive regulation of miRNA transcription"	NaN	3.325515663363148	0.0070305060471825736	0.8018208856617453	0.67497632	null
"GO:1902958"	"positive regulation of mitochondrial electron transport, NADH to ubiquinone"	NaN	2.1072099696478683	0.00042216277446439096	0.8328487383504476	0.16553955	null
"GO:1904234"	"positive regulation of aconitate hydratase activity"	NaN	2.0211892990699383	0.00034570809877398944	0.9040277784467775	-0	null
"GO:1904439"	"negative regulation of iron ion import across plasma membrane"	NaN	1.591064607026499	0.00012631642070588074	0.8802444044217647	0.10502977	null
"GO:1904992"	"positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway"	NaN	1.6901960800285136	0.0001595575840495336	0.8264015275767788	0.41677607	null
"GO:2000020"	"positive regulation of male gonad development"	NaN	2.4424797690644486	0.000917456108284818	0.8246444108238322	0.5237295	null
