# WARNING - This exported Revigo data is only useful for the specific purpose of constructing a TreeMap visualization.
# Do not use this table as a general list of non-redundant GO categories, as it sets an extremely permissive 
# threshold to detect redundancies (c=0.10) and fill the 'representative' column, while normally c>=0.4 is recommended.
# To export a reduced-redundancy set of GO terms, go to the Scatterplot or Table tab, and export from there.
TermID	Name	Frequency	Value	Uniqueness	Dispensability	Representative
"GO:0044284"	"mitochondrial crista junction"	0.0026394604314617554	NaN	0.7689744909573983	0.1136891	"sarcoplasm"
"GO:0061617"	"MICOS complex"	0.029647001856433274	NaN	0.6841944941537176	0.62458208	"sarcoplasm"
"GO:0099128"	"mitochondrial iron-sulfur cluster assembly complex"	0.0006933851060879212	NaN	0.7586772334768362	0.40600766	"sarcoplasm"
"GO:0140275"	"MIB complex"	5.363199715597181E-05	NaN	0.7678583761162738	0.36449824	"sarcoplasm"
"GO:0030425"	"dendrite"	0.11241266603891692	NaN	0.9364024160162623	3.687E-05	null
"GO:0005930"	"axoneme"	0.06935383403655097	NaN	0.658932177969238	0.69550853	"dendrite"
"GO:0097227"	"sperm annulus"	0.0007278628185453317	NaN	0.8166918451002335	0.51338196	"dendrite"
"GO:0097546"	"ciliary base"	0.00881863267521765	NaN	0.7919282031801794	0.59279236	"dendrite"
"GO:0097730"	"non-motile cilium"	0.02625669346478791	NaN	0.778931357853852	0.63580773	"dendrite"
"GO:0030496"	"midbody"	0.05904499801178525	NaN	0.9999362654409596	0	null
"GO:0032153"	"cell division site"	0.13904861434073632	NaN	0.9999319457338859	3.518E-05	null
"GO:0032991"	"protein-containing complex"	14.83437673106848	NaN	1	-0	null
"GO:0042383"	"sarcolemma"	0.04298604572051141	NaN	0.9504085539348698	3.246E-05	null
"GO:0005614"	"interstitial matrix"	0.0019843838947709567	NaN	0.9385222159832479	0.53458064	"sarcolemma"
"GO:0005886"	"plasma membrane"	14.240532611702042	NaN	0.9280366274600579	0.39023759	"sarcolemma"
"GO:0005901"	"caveola"	0.03927394534593021	NaN	0.9398214222951581	0.62510288	"sarcolemma"
"GO:0031012"	"extracellular matrix"	0.2118846973354858	NaN	0.9303601659461913	0.22742583	"sarcolemma"
"GO:0032154"	"cleavage furrow"	0.02311539077422385	NaN	0.9413650388738249	0.20732689	"sarcolemma"
"GO:0042995"	"cell projection"	1.3209599208085252	NaN	0.9999168870024369	4.52E-05	null
"GO:0043083"	"synaptic cleft"	0.0027390627118942744	NaN	0.9788038613326496	2.748E-05	null
"GO:0005615"	"extracellular space"	0.6728478820341237	NaN	0.9749257545113111	0.43890746	"synaptic cleft"
"GO:0005798"	"Golgi-associated vesicle"	0.1327391929610302	NaN	0.7780664656953518	0.55616684	"synaptic cleft"
"GO:0070062"	"extracellular exosome"	0.020564040052375474	NaN	0.800511772231652	0.50449339	"synaptic cleft"
"GO:0045202"	"synapse"	0.5985560734022837	NaN	0.966693455489511	5.219E-05	null
"GO:0048786"	"presynaptic active zone"	0.010576996010545583	NaN	0.9687403984059753	0.64124533	"synapse"
"GO:0060076"	"excitatory synapse"	0.0058229025483626535	NaN	0.9694181534049324	0.61550489	"synapse"
"GO:1990904"	"ribonucleoprotein complex"	4.374160563473086	NaN	0.8654354004222681	-0	null
"GO:0000346"	"transcription export complex"	0.010902618850421125	NaN	0.7450126126261546	0.34525489	"ribonucleoprotein complex"
"GO:0005681"	"spliceosomal complex"	0.3788487661959054	NaN	0.6603231189360522	0.50700372	"ribonucleoprotein complex"
"GO:0005732"	"sno(s)RNA-containing ribonucleoprotein complex"	0.0742918086318401	NaN	0.8665490775141006	0.32770265	"ribonucleoprotein complex"
"GO:0031428"	"box C/D RNP complex"	0.022950663925816222	NaN	0.8751202807183159	0.38404408	"ribonucleoprotein complex"
"GO:0032040"	"small-subunit processome"	0.09726162684235487	NaN	0.8644298831275637	0.42326362	"ribonucleoprotein complex"
"GO:0034709"	"methylosome"	0.005485787137667973	NaN	0.8107855979398195	0.2511781	"ribonucleoprotein complex"
"GO:0044530"	"supraspliceosomal complex"	0.00038691655091093943	NaN	0.765464304949853	0.25445417	"ribonucleoprotein complex"
"GO:0070761"	"pre-snoRNP complex"	0.001574482202221744	NaN	0.8912254491848556	0.22908062	"ribonucleoprotein complex"
"GO:0071013"	"catalytic step 2 spliceosome"	0.03887936708113985	NaN	0.695723683812716	0.55500963	"ribonucleoprotein complex"
"GO:1990229"	"iron-sulfur cluster assembly complex"	0.0011032867986371343	NaN	0.848532011862463	0.22347913	"ribonucleoprotein complex"
