# WARNING - This exported Revigo data is only useful for the specific purpose of constructing a TreeMap visualization.
# Do not use this table as a general list of non-redundant GO categories, as it sets an extremely permissive 
# threshold to detect redundancies (c=0.10) and fill the 'representative' column, while normally c>=0.4 is recommended.
# To export a reduced-redundancy set of GO terms, go to the Scatterplot or Table tab, and export from there.
TermID	Name	Frequency	Value	Uniqueness	Dispensability	Representative
"GO:0048523"	"negative regulation of cellular process"	1.8278052558467632	NaN	0.6871595302166299	0.29653132	"regulation of steroid biosynthetic process"
"GO:0048583"	"regulation of response to stimulus"	1.3331568005952028	NaN	0.7855843506191486	0.2683551	"regulation of steroid biosynthetic process"
"GO:0050790"	"regulation of catalytic activity"	0.6853995469827777	NaN	0.7909810336530915	0.22271973	"regulation of steroid biosynthetic process"
"GO:0050793"	"regulation of developmental process"	1.1758828844673783	NaN	0.7886942982933682	0.25959592	"regulation of steroid biosynthetic process"
"GO:0050794"	"regulation of cellular process"	20.367259674616214	NaN	0.683690413378923	0.64719805	"regulation of steroid biosynthetic process"
"GO:0051128"	"regulation of cellular component organization"	0.7906610148267887	NaN	0.7921138888651038	0.24869653	"regulation of steroid biosynthetic process"
"GO:0051239"	"regulation of multicellular organismal process"	0.537170551400761	NaN	0.8061972014747935	0.16212391	"regulation of steroid biosynthetic process"
"GO:0051240"	"positive regulation of multicellular organismal process"	0.22369308460477738	NaN	0.765980421531233	0.20751555	"regulation of steroid biosynthetic process"
"GO:0051246"	"regulation of protein metabolic process"	2.1160693002465862	NaN	0.701559859023971	0.30937265	"regulation of steroid biosynthetic process"
"GO:0065009"	"regulation of molecular function"	0.8277348843039647	NaN	0.8027755138834397	0.23256911	"regulation of steroid biosynthetic process"
"GO:0050896"	"response to stimulus"	14.587937719223396	NaN	1	-0	null
"GO:0051179"	"localization"	18.742358479819107	NaN	1	-0	null
"GO:0060537"	"muscle tissue development"	0.04901409535021611	NaN	0.8674782915886059	-0	null
"GO:0007507"	"heart development"	0.09448800680433317	NaN	0.8465413115056677	0.67042036	"muscle tissue development"
"GO:0009888"	"tissue development"	0.43290299434072516	NaN	0.8476690141415318	0.62715908	"muscle tissue development"
"GO:0035239"	"tube morphogenesis"	0.12667210115365785	NaN	0.8520774573496516	0.5315676	"muscle tissue development"
"GO:0072359"	"circulatory system development"	0.1713415764548585	NaN	0.8506662757345796	0.66386673	"muscle tissue development"
"GO:0065007"	"biological regulation"	22.890652894010586	NaN	1	-0	null
"GO:0071840"	"cellular component organization or biogenesis"	9.257238504316515	NaN	0.9905108245055197	0.01412867	null
