Orthogroups,Gene,Model,AIC-c,Lnl,Estimated parameters,Proportion reference 0,Omega Reference 0,Omega Test 0,Proportion reference 1,Omega Reference 1,Omega Test 1,Proportion reference 2,Omega Reference 2,Omega Test 2
OG0005322,,General descriptive,7931.704918666974,-3908.33613885871,57,90.4718994723914,0.3630863503641339,0.2506597434276916,7.501112024344332,0.4571174317921367,0.7088461403611801,2.0269885032642763,17.03647506336076,1.015862243841603
OG0005323,CCDC85C,General descriptive,5018.492267320597,-2453.636594772509,55,52.43576566434262,0,0.01183431392635446,42.83245684774162,0,0.07175078422681658,4.731777487915769,6.160515754148641,1.003425522862109
OG0005324,CCNK,General descriptive,7552.516793826268,-3718.841866738005,57,86.68654924339445,0.01378853701776215,0.06355180783662677,13.19117044173608,0.6361433756598103,0.2684611821131954,0.12228031486947091,146.9140333687891,11.10068295930065
OG0005325,SETD3,General descriptive,6759.113379575392,-3320.091512389536,59,99.69374793629642,0.1350766047618573,0.0981841623998593,0.3062520637035814,0.1355443365911824,0.1041395787834287,0,11.98581450894557,1582.450935208597
OG0005326,CHTF18,General descriptive,18989.42464997801,-9431.402813973424,63,59.095723014259136,0,0.3049368346328745,40.167807297206046,1,0.6677277968192242,0.7364696885348082,69.30586776970958,1066.697808459524
OG0005327,GNG13,General descriptive,952.4267044498658,-417.4342111206385,55,100,0.07489582161964296,0.2800380083601977,0,0.0783228883467072,0.8329167633633554,0,1.126182693305602,1.002330296983805
OG0005328,TYR,General descriptive,8971.430257307864,-4426.209342112998,59,78.57312042121836,0.03730147579417646,0.08252501554498469,21.06352754720752,0.8338843456227522,0.2831129972550737,0.3633520315741275,9999999171.59636,9.543081662466737
OG0005329,GRM5,General descriptive,21118.89149786708,-10500.22040040722,59,93.20812458823914,0.01879162451704454,5.183055313657304e-4,6.020696980273475,1,0.04056744675480812,0.7711784314873749,211.2007386819318,120.642768602161
OG0005330,CTSC,General descriptive,7971.568743344147,-3928.230973613821,57,78.63389388865349,0,0.04189142315607108,21.192184245402242,1,0.5422254024664638,0.17392186594428,135.5327467140159,11.70156774188366
OG0005331,TMEM135,General descriptive,6815.846937369359,-3348.325495711706,59,68.05567463652295,0.04059839671551287,0,30.97395948929667,0.4101714443374612,2.596861219232656e-5,0.970365874180387,16.2322442210838,6.479030999576433
OG0005332,CCDC81,General descriptive,11445.20693981141,-5667.240476387729,55,16.25985702717172,0.01349914637500922,0.2230479679820533,83.54453302623263,0.3087033772450087,0.268377907782367,,,
OG0005333,EED,General descriptive,6655.559911524278,-3268.224661644492,59,6.662995021402715,0,0.1012978740814672,92.76447544814327,0.0423679182342085,0.4159278229020841,0.5725295304540162,2254.478466707918,9998.990001009473
OG0005334,EPB41L3,General descriptive,16186.29978234726,-8037.978665912346,55,91.30996330118599,0.1982603366405558,0.04173775803368062,8.377367288427438,0.305066219270975,0.4655967706797901,0.3126694103865694,11.43581395941103,9998.990001009473
OG0005335,TMEM200C,General descriptive,8170.088298323591,-4027.586381230474,57,99.62458799490639,0.3606782811588669,0.3557127300815235,0.1945635952259343,0.3819275207665219,0.516799346781991,0.1808484098676773,37.86028317057805,1.008520394974125
OG0005336,ARHGAP28,General descriptive,8800.793161246862,-4340.986098248663,59,34.43420903553109,0.02325176146493387,0.1875165428622566,60.47612332773389,0.1373572380810311,0.3626087944709313,5.089667636735019,2.1726124828864,1.210794369410909
OG0005337,MTCL1,General descriptive,25323.59293522475,-12600.64637037858,61,92.37416709094475,0.1456162438815827,0.2570295470295151,5.226757735372228,0.9059328168515731,0.4119421821520468,2.399075173683014,5.020595946519021,1.001563693512811
OG0005338,NDUFV2,General descriptive,2898.675541124021,-1395.092881479801,53,25.56512374068128,0.1764616229711153,0.1186683126563223,70.46830387133906,0.1827383439914349,0.239446215406014,3.966572387979676,6.149350201078801,554.5438719883274
OG0005339,ANKRD12,General descriptive,24754.12420032415,-12315.9172348003,61,78.00205073111836,0.03942860254167624,0.1824215912324748,21.889127353124092,1,0.9044863763235831,0.1088219157575577,101.2783364932383,8002.45497907825
OG0005340,TWSG1,General descriptive,3552.617597755079,-1720.356123343979,55,80.30275679408754,0,0.007302138837488095,19.48200747068203,1,0.5596943533751393,0.2152357352304333,88.29682333389604,12.4906636397928
OG0005341,RALBP1,General descriptive,7545.570604817734,-3713.369174514192,59,95.97764539177987,0.05382534428183482,0.101842311511559,4.022354608220124,0.7305322083065549,0.8273689241547766,0,1.155682045110432,1.069332558552512
OG0005342,PPP4R1,General descriptive,11593.48625202473,-5737.453555460216,59,99.72049401217937,0.1804527645516963,0.3542635687628194,0.2436275920264251,0.1918087503284525,0.3546345517695988,0.035878395794202336,2890.102114350032,985.3841339043845
OG0005343,VAPA,General descriptive,4900.150071574422,-2390.150029254679,59,87.74079660450823,0.04283171829343957,0,7.831139704413753,0.107139371491253,0,4.428063691078016,15.69243596693994,3999.998399600536
OG0005344,APCDD1,General descriptive,6547.737768661713,-3216.367823403303,57,62.74242053062934,0.00286001708292013,0.0021312542728535,35.675538544025734,0.2858553392396549,0.2311699369012717,1.582040925344934,2.521893197738276,2.03220948149203
OG0005345,NAPG,General descriptive,4663.917300312559,-2272.078491031466,59,88.09068752618367,2.77764174301578e-6,0.04554809538996943,11.77123092208213,1,0.0851110877711151,0.138081551734194,159.9710319989632,55.67395697229492
OG0005346,PIEZO2,General descriptive,36532.68159358165,-18203.23026744517,63,98.2244491043194,0.1804848902857025,0,1.5447683408147501,1,0,0.2307825548658503,75.63978727023735,46.56624780189564
OG0005347,MPPE1,General descriptive,5721.543173502224,-2803.125378776132,57,82.36531864455789,0.0029317741031339,0.1609517382011474,11.205028182568071,1,0.5128901750330821,6.429653172874042,3.547812116834024,1.175295990354282
OG0005348,IMPA2,General descriptive,3563.292656497768,-1727.88149660805,53,92.98168803059518,0,0.08339857589521373,1.0877841549717608,1.713498006654284,1.631842888315357,,,
OG0005349,CIDEA,General descriptive,3314.532850955367,-1599.086553957341,57,89.87531519029784,0.35655942053106793,1,10.12468480970217,0.3604150155268537,1,0,1.001632960254127,5.825112058058746
OG0005350,PRELID3A,General descriptive,3188.563845600132,-1536.03248969349,57,87.19797667431875,0,0.2528738084022036,12.40537283602274,1,0.4089680072422829,0.39665048965850763,9999999171.59636,24493.86141452837
OG0005351,SPIRE1,General descriptive,10394.15531804969,-5135.713655174991,61,78.75229908980043,0.1161601595281441,0.692012223316602,20.370802408521723,0.4311797176595189,0.7447538875399374,0.8768985016778422,7.330271188347993,66309.60519824024
OG0005352,CEP76,General descriptive,8604.58971983004,-4246.935172889445,55,97.39946044339777,0.1447714718456191,0.1293374661758336,2.4330064271046092,0.1945476092304496,0.2491278345205482,0.1675331294976122,442.2059955234439,12.03784157011134
OG0005353,PSMG2,General descriptive,3826.88944240625,-1855.476071920968,57,2.289798006748905,0.05759663495910906,0.2178869942426904,92.27003675000671,0.06708797484080646,0.253366180577075,5.440165243244383,4.978248985012406,1
OG0005354,PTPN2,General descriptive,5433.275614877667,-2661.077297884694,55,50.47670203884499,0,0.02993992655025739,46.13665981915188,0.4340720613342626,0.3825540350289134,3.386638142003136,1.544041229221807,1.001486269921009
OG0005355,SEH1L,General descriptive,4889.086229267547,-2388.982605079633,55,91.56006471068096,0.07571127851529363,0.2124704182341457,8.414761433623683,0.08980681423095425,0.5288745890882566,0.02517385569536092,9999999171.59636,2.328494399609071
OG0005356,LDLRAD4,General descriptive,4292.004417661372,-2088.169882546698,57,57.86244129660455,0.0162661314515777,4e-4,39.51122062792007,0.1259464844076304,0.01046065844029926,2.626338075475376,7.925116146227197,30.78418792802882
OG0005357,FAM210A,General descriptive,4713.868396375119,-2299.052833218218,57,62.473906455491054,0.04508589608343428,0.2195010952417289,26.842002390882868,0.1253001386043592,0.3065114750442536,10.68409115362606,4.671750036159307,1.001564863437289
OG0005358,RNMT,General descriptive,7064.274966706441,-3476.597416721623,55,73.31015940603376,0.1351666773189255,0,26.202345693077277,1,0.9014539825427023,0.4874949008889596,298.0473957112249,517.917478477506
OG0005359,MC5R,General descriptive,4327.802693447528,-2106.107970193887,57,100,0.1377229941890296,0.3099076528292131,0,0.1732474959879262,0.3662385703500632,0,1.30624562885826,1.001564863437289
OG0005360,MC2R,General descriptive,5099.816049115412,-2492.124426548699,57,45.16372719424951,0.1819838924921904,0.11734391763377,52.976180778288565,0.261724086494281,0.1954397868931642,1.8600920274619341,10.46549862891085,3999.998399600536
OG0005361,BCL11A,General descriptive,10173.51420400628,-5029.443737074229,57,91.50540145911351,0,0.08095474971879804,0.8688077715889306,1,0.737217200771305,7.625790769297552,15.99824065986116,1454.575540210335
OG0005362,PAPOLG,General descriptive,9668.839017394967,-4777.072349188925,57,0.5831328381768386,0,0.4248484210617355,98.55826082358833,0.285114691751987,0.5928193945240463,0.8586063382348328,38.76633972574625,1.004017666725364
OG0005363,REL,General descriptive,8484.250586944392,-4184.69683313005,57,30.89679782765963,0,0.2624504013704292,52.05603997080811,0.2266617429466533,0.370677805848755,17.04716220153226,1.382156942857969,1.001564863437289
OG0005364,USP34,General descriptive,43242.22169760976,-21564.03934453323,57,95.64915696742737,0.03450267204128753,0.02527192283044459,3.64970687072007,0.3403141941482086,0.2981390350309425,0.7011361618525562,326.943992390125,1.001564863437289
OG0005365,XPO1,General descriptive,10877.78061588853,-5381.65186582382,57,98.99878512160448,0,0,0.8728513048679982,0,0,0.1283635735275194,15.76972068097041,15.41948383317605
OG0005366,PPP1R3A,General descriptive,23958.668145127,-11918.10025494372,61,38.15173298169258,0.06683506473350975,0.005955614591596046,47.77275148349078,0.9111712653744299,0.333613054915965,14.07551553481664,1.932771133836727,76.57860521981328
OG0005367,PPP1R16A,General descriptive,10140.64378828885,-5012.825721249332,57,67.52021835085212,0,0.005055318124596437,29.07425117853611,0.5329175702654115,0.006210163738300891,3.405530470611777,38.59998140721118,24.97904622378308
OG0005368,FOXH1,General descriptive,10286.26640374301,-5081.472359655883,61,74.02088222761428,0.04377221924743903,0.1704346883609252,25.31469258050351,1,0.2092642565399026,0.6644251918822071,812.348583970015,1582.451039320776
OG0005369,CYHR1,General descriptive,5653.80191587441,-2767.225900728967,59,75.54177882209697,0.03616230413308193,0,24.45822117790303,0.0503764833538889,0.114018871141752,0,10.85105833504216,22.68478288383339
OG0005370,VPS28,General descriptive,3316.868813690509,-1602.341045112915,55,80.20571822018702,0.00171999175871462,0.007105727224144191,17.512313106558,0.01552898904100075,0.01563858679481162,2.281968673254974,2.060409084912083,1.422000730072476
OG0005372,MMP17,General descriptive,11734.17644999202,-5805.590265812339,61,84.09959182626125,4.240585808823956e-21,4.240585808823956e-21,9.7874997863693185,4.240585808823956e-21,0.01301612786055273,6.112908387369437,3.06564213826825,66.17650377570251
OG0005373,CHFR,General descriptive,12177.60342960503,-6029.437367334421,59,86.52427950725145,0.1323973140209989,0.04989357993618569,11.396563450395519,0.1605097113235746,0.05650401875152173,2.07915704235304,4.038344043099546,5.445433930903044
OG0005374,PGAM5,General descriptive,5765.804716962628,-2823.070591564021,59,98.98851952763657,0.07853141458483986,0.006071662349191811,0.915353920144445,0.2793624179717429,0.01934696773930583,0.09612655221897912,208.8124036056737,529.2674680819387
OG0005375,RANBP1,General descriptive,3570.509647099037,-1727.023538633317,57,84.63584742326285,0,0.1555793385600843,15.194464369632971,0.9104786978779517,0.5109096314432262,0.169688207104191,23.399979793508,1582.45103931827
OG0005376,TRMT2A,General descriptive,12591.01855748049,-6238.135042833524,57,8.755125329915405,0,0.1697503867426424,89.56805312742655,0.16560807152222,0.1706755412939233,1.6768215426580462,5.615837482946359,118.4059947857571
OG0005377,DGCR8,General descriptive,12394.02500380895,-6135.634301904476,61,69.67690686333835,0.02762691771732642,0.06899719280870313,27.22938245308259,0.07940904536328966,0.1186644519136553,3.093710683579057,11.08562543708928,1.002330882617735
OG0005378,COMT,General descriptive,4544.553250990015,-2214.296779614747,57,88.54410547174872,0.04039470515318999,0.04386446412869383,11.38057574572037,1,0.4758272397009249,0.07531878253090651,9999999171.59636,11.69279697898291
OG0005379,TXNRD2,General descriptive,9388.612867942997,-4634.769745069133,59,86.79592502556176,4.315732992550232e-4,0.0321242867753692,2.351826395801464,0.7313760074371423,0.3031249098565922,10.85224857863678,2.287237168227204,1.552983892089581
OG0005380,GP1BB,General descriptive,4398.895666282237,-2139.061229145819,59,75.66130814700803,0,0.3627596317843986,24.26355243398385,0.7406719299673404,0.4508444328681246,0.0751394190081147,57.15027324329382,270.8901511827946
OG0005381,PPM1F,General descriptive,8385.659904030344,-4133.186783410521,59,80.88264773512226,0.1326304215812067,0.1567291761335055,17.90991585937968,0.1755033266094025,0.1579911349224563,1.207436405498063,5.769815059900603,60.78274274281576
OG0005382,SDF2L1,General descriptive,4036.0257133335,-1959.928566735625,57,2.6871437112023737,0,0.03279180411890452,87.00200748705966,0,0.05178445573885865,10.31084880173796,2.022058534743127,1.002330882617735
OG0005383,HIC2,General descriptive,7790.548536557303,-3837.824594720436,57,7.120856834889216,0,0,87.34541485226212,0.03451623774825642,0,5.533728312848657,1,42.88136919280624
OG0005385,ABHD12B,General descriptive,6898.372479750704,-3387.406767492829,61,53.9312482458053,0,0.1630885651333562,43.63057974594091,1,0.33819431313509,2.438172008253797,53.16392846257654,11.77226678368812
OG0005386,NIN,General descriptive,28763.40771971675,-14322.56677276547,59,57.80892026129397,0.006062513305004283,0.3139691462043914,42.09817175324908,0.9947492351246926,0.5860989101011003,0.09290798545694855,860.1846043775606,447.8714952565423
OG0005387,SAV1,General descriptive,5116.1539398526475,-2500.406925337754,57,96.8450643129473,0.072006387397974,0.02210425174380701,2.444667181920913,1,1,0.7102685051317826,9999999171.59636,57.398112964543
OG0005388,ATL1,General descriptive,8921.064958695557,-4403.073885922893,57,96.62041333226942,0.0452044834915321,0.01656837011415351,2.648123014589461,0.08739107258741668,0.05472455753209612,0.7314636531411224,9999999171.59636,1582.451364458434
OG0005389,MAP4K5,General descriptive,11195.90726638973,-5540.661841491423,57,84.91438747874324,0.05856154512472209,2.41447196609016e-5,15.016459562387642,0.06739475959476957,0.5989348959306816,0.06915295886912659,23.55631573010556,216.7710403560982
OG0005390,CDKL1,General descriptive,4272.624023044482,-2078.580271814405,57,98.91671341216245,0.05750663455943467,0,0.9771044999736263,1,0,0.1061820878639247,9998.990001009473,644.9041725775578
OG0005391,DMAC2L ATP5S,General descriptive,3628.912218863509,-1756.14887337007,57,51.146045786630786,0.2079254777772663,0.0320017274506735,47.92033947843754,0.2121903588845705,0.07648671168995605,0.9336147349316722,391.0411290060286,174.904326443575
OG0005392,SOS2,General descriptive,15120.04185803858,-7502.828931806907,57,0,0.001384879274933851,0.00214822781425885,100,0.05901938988911901,0.06511735670128607,0,15.34208631496917,15.34208631496917
OG0005393,VCPKMT,General descriptive,4757.557468367242,-2320.828187892649,57,66.38190615089589,0,0,31.55432255283991,1,0,2.063771296264206,474.2468047586867,122.7688088253292
OG0005394,KLHDC2,General descriptive,5421.515840328966,-2653.12458683115,57,11.26143943388294,0.1602749225561195,0.1733378485508461,88.73856056611706,0.1670496257044141,0.1876844599563497,0,1.331838639814401,1
OG0005395,KLHDC1,General descriptive,5002.050459360777,-2441.336513727081,59,0.3937478654848421,0.1472539041294637,0.03244871951714858,99.57274494140565,0.1473411620640875,0.2285456250161322,0.033507193109513646,1187.636233665315,9998.990001009473
OG0005396,POLE2,General descriptive,7379.079158853534,-3627.982501801196,61,2.5670826906773763,0.1006723837726348,0.1760055454304685,97.02982824089518,0.1480239331408872,0.3179715594474212,0.40308906842743536,9998.990001009473,462.7941297692149
OG0005397,DNAAF2,General descriptive,18265.06888312235,-9073.24851958395,59,97.06556274223836,0.4463120599790598,0.05934672561200767,1.6399678572251548,0.4493463820141161,1,1.294469400536492,12.08403158932091,90.55715012035596
OG0005398,MGAT2,General descriptive,9557.777569102504,-4717.246897246432,61,53.20273602920233,0.05628736476233253,0.05047703264282286,46.511904880891954,0.2441714683210575,0.06432437283100678,0.2853590899057134,12.66301323103561,24.45817601530053
OG0005399,SLC45A3,General descriptive,7784.723078412328,-3834.911865647948,57,0.1524656772803745,0.1323151411549888,0.07587251982899049,99.64743473087513,0.1329500899548768,0.153134106705455,0.200099591844497,36.63048184792295,14.5914691560658
OG0005400,,General descriptive,5607.647646421187,-2746.126207679891,57,85.95367825381308,0.158365008432317,0.3220427703006697,11.66884081056058,1,0.3400768974672284,2.377480935626342,2.732395819185033,9999999171.59636
OG0005401,ELK4,General descriptive,6006.484466240322,-2947.69340917148,55,85.34012835298074,0.02673407239064654,0.204469525828558,8.311346411319635,1,0.5342466172090757,6.348525235699618,4.119171603978591,1
OG0005402,MFSD4A,General descriptive,6193.273888914159,-3039.133901243446,57,1.4247788754693491,0.01233461750089256,0,97.98482453138769,0.08527195738892442,0.007878289503557264,0.590396593142958,2.339372102960585,1.674268635630423
OG0005403,CDK18,General descriptive,6069.21142120898,-2979.098046190447,55,93.12297698358744,0.01977680965563708,0,5.545154071524373,1,0.2561460059058918,1.331868944888191,2.692410275154318,708.4084575933686
OG0005404,LEMD1,General descriptive,4344.879448860559,-2112.393934179172,59,46.28066872680089,0,0.559751415482435,47.434791453657986,0.781972927314328,0.691674657431,6.284539819541121,3.302631396596168,3999.998399600536
OG0005405,,General descriptive,10523.55884557104,-5202.336202552641,59,96.56384241645256,0.05563559484475125,0.005696068018651967,2.758741430848386,0.06696793948312976,0.05628295291449905,0.6774161526990529,212.5756605582446,12.78412379088869
OG0005406,DLEC1,General descriptive,33275.09501906335,-16574.36399489875,63,65.22500467254486,0.003692178908658734,0.08187060084899622,34.65917432725732,1,0.9208643388451638,0.1158210001978183,118.4536205158683,605.7340811125478
OG0005407,NPFFR1,General descriptive,8379.252775699786,-4127.956414422081,61,0,0.1242765858538853,0.06462532471126096,100,0.175435414428137,0.1868601759671187,0,2.301244012257027,304.5923507019876
OG0005408,PPA1,General descriptive,4799.140139007789,-2341.68563932733,57,74.7722793506222,0,0.04217843741483417,20.67570385238577,1,0.1926702914144854,4.5520167969920315,3.224679115263155,1582.371822183715
OG0005409,TYSND1,General descriptive,11333.90632502533,-5607.470676482955,59,81.93138312100838,0.1868862401147668,0.2566347425993532,17.50199534060083,0.8274047902526851,0.5192775073873981,0.5666215383907856,20.64314528816676,2.380201751848072
OG0005410,ASCC1,General descriptive,5569.162098775411,-2728.901587662579,55,74.51513888684005,0.009161588815341086,0.03103542258231157,24.12212875728894,0.7098228645571786,0.1084075857802734,1.362732355871012,8.679411431463844,45.31801427607242
OG0005411,ANAPC16,General descriptive,2291.351856834963,-1084.554897860262,59,90.59512610131945,1.040451749194564e-20,1.040451749194564e-20,7.386043810738576,1.040451749194564e-20,1.040451749194564e-20,2.018830087941979,6.206706874930452,95.12876037858611
OG0005412,DNAJB12,General descriptive,5880.859853682696,-2884.848794765876,55,92.34811869058382,0.1066795646264338,0,7.651881309416189,0.126506289698125,0,0,12.09476220617045,3386.896745120779
OG0005413,STOX1,General descriptive,17148.99054173143,-8513.197569354379,61,63.77064914329716,0.1817457777998781,0.4032841970004508,35.21493868129808,0.8782433820941838,0.5397596984665475,1.014412175404753,14.15302413663995,1.221897598873214
OG0005414,CCAR1,General descriptive,16775.21821652481,-8326.353964229482,61,52.14621290646041,0.008696000450185305,0.004878915286733664,39.49494881316052,0.03117003977391799,0.09283062778754561,8.358838280379073,4.591201708787469,1
OG0005415,SLC25A16,General descriptive,4536.640329697508,-2210.521806964185,57,81.9040272467076,0.0485500236546663,0.00849006290242714,15.10526898403039,0.1592911113868329,0.05931615547293544,2.990703769262006,3.777198484285208,9999999171.59636
OG0005416,DNA2,General descriptive,15425.05109053327,-7651.246410275121,61,51.84038425783532,0.1793952488944502,0.01877271922553139,47.49767201885838,0.2773073848682093,1,0.6619437233063061,9.778505438296781,1454.545170628486
OG0005417,HNRNPH3,General descriptive,3584.04857269706,-1736.320608030047,55,0.2306974043098764,0.108712843503564,0,99.69139253026063,0.109068383136842,0,0.0779100654294984,152.6130100219995,9999999171.59636
OG0005418,PBLD,General descriptive,4420.168752218861,-2152.184294432328,57,45.63610657338485,0,0.0248281432350165,34.38114183070981,0.1564611796235668,0.06736098330060239,19.98275159590533,1.253602185845808,1
OG0005419,ATOH7,General descriptive,2618.383344631482,-1254.606076747874,53,98.4931752074569,0.1676445270642556,0.1429236083712302,1.350087542715448,0.9027562519236297,0.9381373830524351,0.1567372498276562,88.05557500362232,13.25169387876325
OG0005420,SIRT1,General descriptive,10140.82599994083,-5011.06672196983,59,94.67652734078126,0.2252021859370205,0.1970054456781436,5.0349165149996935,0.2663235060498489,0.2731843514103439,0.28855614421903814,16.01588639063269,15.22786529558695
OG0005421,DNAJC12,General descriptive,2876.213326952941,-1381.870708420291,55,43.68767198803807,0.1589042882595978,0,55.79448948380495,0.1600053003420289,0,0.5178385281569695,9.300744802201502,66.84785955978874
OG0005422,LRRTM3,General descriptive,8241.75459323928,-4061.416058834624,59,91.20841727348787,0,0.002048038735260124,7.345477737348778,1,0.2766169715793909,1.4461049891633482,43.35455138739808,17.7915749028495
OG0005423,UNC93B1,General descriptive,8836.534387342705,-4356.781699447989,61,0.6870345404695818,0,0.01398320828741973,82.51608820094486,0,0.1606333191110144,16.79687725858555,1.793134026836697,1.002330882617735
OG0005424,MAX,General descriptive,2185.683015430228,-1034.341507715114,57,98.67075315039338,0.1102326069354982,0,0.9040882054972537,0.1243871293339092,0,0.42515864410935983,80.90360924318632,9999999171.59636
OG0005425,,General descriptive,8133.527632127397,-4005.08603828592,61,95.67978758072108,0.05358624586065994,0.1991600790639043,3.521099136219477,1,0.2106408840637985,0.7991132830594468,22.91816622165367,2614.379984086014
OG0005426,RAB15,General descriptive,2436.983639627373,-1164.432604417683,53,84.33165156356802,0,7.813687552137119e-4,11.87098199022981,0,7.813687552137119e-4,3.797366446202165,2.605311043206594,2.273252551468429
OG0005427,GPX2,General descriptive,2547.026737678633,-1215.142722073148,57,100,0.1085370926007898,0.2118615925264522,0,0.2456946851513923,0.2420079888662332,0,1.138385105262292,1.001564863437289
OG0005428,CHURC1,General descriptive,1459.738109943908,-674.8276854997713,53,18.899109615169298,0,0,74.67019930153972,0,0,6.430691083290989,1.604602418303934,9999999171.59636
OG0005429,PLEKHG3,General descriptive,21892.70149906921,-10883.12186670082,63,92.35604148936706,0.205426423804308,0.2189561526930702,5.63960676516981,0.7056591149489123,0.2197094289014117,2.0043517454631328,5.612828586997586,346.6920456704771
