Orthogroup,Gene,Model,Log likelihood,Estimated parameters,Proportion background 0,Omega background 0,Proportion test 0,Omega test 0,Proportion background 1,Omega background 1,Proportion test 1,Omega test 1,Proportion background 2,Omega background 2,Proportion test 2,Omega test 2
OG0005335,PREX1,Constrained,-10085.18864137943,43,99.81087712974272,0.1217117133748454,74.68429971028712,0,0.1098726183518922,0.1408787118814812,2.436588701824308,1,0.07925025190539332,111.7461604795742,22.87911158788856,1
OG0005336,SULF2,Constrained,-5543.721156080107,43,99.10480346831699,0.0977954895920661,38.84919500249587,0.06954145824095523,0.47290154490046926,1,43.92107703410975,0.2195520030019069,0.4222949867825487,15.09207686754262,17.22972796339438,1
OG0005339,ZMYND8,Constrained,-6894.011598134401,43,76.67924098238528,0,79.33301758901551,0.1106603227978339,12.23031142749591,0,20.66698241098449,0.2253236646687716,11.09044759011881,1,0,1.0549044762382
OG0005341,SLC2A10,Constrained,-4675.246968666537,42,67.32105958077015,0,0,0.3628426482168333,0,0.06039387523938644,100,0.3855353294314809,32.67894041922985,1,0,1.060725775054739
OG0005343,JPH2,Constrained,-5283.729892271672,43,3.220000402867857,0,93.08107437308888,0.4410208621972934,77.22400419417978,0,6.918925626911121,0.8331398926330889,19.55599540295235,1,0,1.001565155918729
OG0005347,SERINC3,Constrained,-3524.579292049036,44,72.00520654100072,0,0,0.004463998908979912,7.3641772897236555,1,100,0.09743585918036046,20.63061616927563,1,0,1.05754110882483
OG0005348,ADA,Constrained,-3252.396517533941,42,86.04446357124593,0.2269796128147416,33.87639781357352,0,1.570417354915168,0.6255279001159989,31.959085587661214,0,12.38511907383891,4.082815842569886,34.164516598765275,1
OG0005349,CCN5 WISP2,Constrained,-2391.405889019827,45,6.765693306211736,0.225004087961752,69.29020192908119,0,92.35892553066314,0.2322587716461775,6.42444862340653,0,0.8753811631251261,33.05799337528665,24.28534944751227,1
OG0005350,,Constrained,-3113.58605716414,43,68.46395232286474,0,0,0.7314170878183075,0.011494405825399089,0.005128382226004344,0,0.9276750890510069,31.52455327130986,1.788504462810679,100,1
OG0005351,KCNK15,Constrained,-2669.687887232104,43,76.3738151035217,0,23.76520256850381,0.02149935546859897,15.58261456134263,6.60834884420317e-6,76.23479743149619,0.08145719266859541,8.043570335135675,1,0,1.074242515528049
OG0005353,PABPC1L,Constrained,-4557.481992846584,42,36.71728803992339,0,0,0.1972921471280084,43.74944583696633,0,100,0.2144378967060449,19.53326612311028,1,0,1.063883899255589
OG0005355,KCNS1,Constrained,-2990.434579279006,42,74.05978919554957,0,1.065676842074774,0.07436338645316568,13.95247574919623,0,98.93432315792523,0.08816750093916928,11.98773505525421,1,0,1.076658715519042
OG0005357,SDC4,Constrained,-1166.566052539782,42,79.86630404068119,0.04198843770467439,0,0.9299273003488779,2.030847368907562,0.1458288609907031,33.702875218234816,1,18.10284859041125,2.035928831495233,66.29712478176518,1
OG0005359,,Constrained,-1085.001283261726,40,48.922128271158435,0,0,0.4701346751248885,16.7016010887729,3.475181810425214e-5,100,0.6028130529308814,34.37627064006867,1,0,15.22420787958939
OG0005360,PIGT,Constrained,-3663.243214943741,41,73.98440230738291,0,85.04326203493373,0.1955484256502319,13.985332347289962,0,3.319442753582739,0.2587455983990622,12.03026534532713,1,11.63729521148353,1
OG0005361,SRC,Constrained,-3228.469552000328,42,83.97237701430322,0,100,0,7.904982280060474,0,0,0.001002651544923764,8.122640705636302,1,0,1.189767962680618
OG0005363,GHRH,Constrained,-1723.212235515923,42,15.025491269401032,0.2731077699361868,10.00637705831484,1,83.68399010803826,0.4479489066501113,16.98586845625013,1,1.290518622560718,12.04950602104286,73.00775448543504,1
OG0005365,LPIN3,Constrained,-6853.672585597683,43,12.85136973371492,0,0,0.1893830373969239,48.141473279338484,0,100,0.4034318259985343,39.0071569869466,1,0,1.070047906120941
OG0005366,ZHX3,Constrained,-6849.661971304405,44,66.06984994350849,0.02332811940366571,43.64613976864311,0,8.669236796466423,0.1104515061914938,17.20348928675734,0,25.26091326002509,1.299325254396931,39.15037094459956,1
OG0005367,RB1CC1,Constrained,-9596.214552278228,43,75.97560406408923,0,9.190037631682772,0.1086176043601904,0.17498522942479242,1,63.40786467406314,0.1785823389485452,23.84941070648599,1,27.402097694254092,1
OG0005368,NPBWR1,Constrained,-2383.757460860851,43,66.47654803119914,0,44.31327765849256,0.03758512697217741,11.14788172808006,0,7.714821627125143,0.1146718800760531,22.37557024072079,1,47.9719007143823,1
OG0005369,OPRK1,Constrained,-2481.30428068866,42,63.541935099818794,0.003504229389942345,100,0.1740582409955224,25.498429830676738,0.02188414918633466,0,0.3119204565266168,10.95963506950446,1,0,1.057502271448074
OG0005372,MRPL15,Constrained,-2278.692003623843,43,5.972255688216897,0,69.48209340042352,0.2345968864319035,65.37200466577198,0,30.51790659957647,0.3844389457935788,28.655739646011106,1,0,1.061806234491468
OG0005373,SOX17,Constrained,-3466.686540886822,42,73.85938000487484,0.04573279403915516,68.11050297189205,0,22.69285438743135,0.05330252731705933,17.151350009159362,1,3.447765607693805,3.977650151328359,14.738147018948599,1
OG0005374,RP1,Constrained,-24189.66026612087,43,50.85723148165798,0,0,0.04066273299731298,14.303063022373971,0,100,0.4041799013623008,34.83970549596805,1,0,2.765557539422009
OG0005375,,Constrained,-3088.392425615309,43,73.74923018869315,0.01864492903154313,78.07212740074847,0,5.421703076705297,0.04651341277486436,1.8903920586191891,0,20.82906673460155,4.004537351278568,20.03748054063234,1
OG0005376,,Constrained,-2707.369693810836,42,44.866275803621754,0,16.46530639617277,0.1706554746550691,53.79906793702225,1,56.27510046648745,0.2604280547739732,1.334656259356004,1,27.25959313733978,1
OG0005377,LYN,Constrained,-3000.981347545357,42,80.72916803153126,0,98.03057385427411,0.10844246272800841,9.388795899170029,0,1.9694261457258828,0.280449040822594,9.88203606929871,1,0,1.064074102707696
OG0005378,,Constrained,-5732.73757942433,42,20.44230907217235,0,6.175791242105041,0,79.22680919815997,0.4146059657126033,68.49738687654204,0.3290499652261736,0.3308817296676767,468.7599687938233,25.326821881352913,1
OG0005379,MOS,Constrained,-2539.734449661918,42,56.22235460687403,0,85.84370200131562,0.08435233695000306,17.44413841345365,0,9.208444541316606,0.4435958647781996,26.33350697967233,1,4.94785345736777,1
OG0005381,CHCHD7,Constrained,-1624.591603754212,40,36.20130375253324,0,58.75344896303976,0.1532226138846897,55.58946633638166,0.732758282818821,0.3030146109762044,0.2607312672634385,8.209229911085105,309.9543364424747,40.94353642598404,1
OG0005382,SDR16C5,Constrained,-2556.740061106002,42,1.772682226422271,0,53.60440552002904,0,95.72823912946816,0.372831402209514,19.78253048383558,0,2.499078644109567,11.31818878398066,26.613063996135377,1
OG0005383,PENK,Constrained,-1760.746900153182,42,35.83803992420727,0.1483971767702735,46.612643110422304,0.01303273154607224,64.06098059831461,0.1740690198781434,40.799138075491435,0.09868581718922709,0.1009794774781272,34.72601781523105,12.58821881408628,1
OG0005385,ZDHHC20,Constrained,-2542.692212452186,41,96.37177267959035,0.05806850663243911,67.07024071494281,0,2.351675704004383,0.1092012578984932,3.2706209490283613,0,1.276551616405266,14.20180078437419,29.65913833602883,1
OG0005386,MRPL57,Constrained,-979.1537402372363,41,51.256134416654056,0,82.53642438606735,0.2042123637656951,26.44660566615491,1,17.46357561393265,0.3128145699108361,22.297259917191038,1,0,1.061757403970883
OG0005387,SKA3,Constrained,-3484.469253587644,45,4.136456548188087,0,49.39729781939773,0,90.25466451018414,0.4680050708084079,6.493198922062479,1,5.608878941627778,6.361997464315224,44.10950325853978,1
OG0005390,XPO4,Constrained,-6136.919259193293,43,3.9874204813025496,6.741249055384438e-9,61.37976552171557,0,92.39210733797773,5.969163360847958e-5,31.91164863069325,0,3.6204721807197138,1.218797513030702,6.708585847591185,1
OG0005391,EEF1AKMT1,Constrained,-2156.694410361228,41,76.19770098983733,0.03955335878508015,50.791402383745066,0,19.31970795839407,0.1944695887119048,11.925592144912219,0,4.482591051768607,2.395296252372713,37.28300547134271,1
OG0005392,IL17D,Constrained,-1700.008571545683,41,75.89528941695062,0,72.07202755473189,0.04157026358188685,20.08361599072002,1,18.30465974283683,0.05579542810257033,4.021094592329362,1,9.62331270243129,1
OG0005395,,Constrained,-1703.740303902675,43,69.88285689825632,0.002722245750270468,0,0.0771113899548077,24.938095008844112,0.2351080632915428,100,0.1125887744313533,5.179048092899576,1,0,1.063639064683173
OG0005397,PARP4,Constrained,-13274.77630462093,46,22.86991860442663,0,4.2261477666928355,0,65.82740746794073,0.3119061880113854,43.630112144459446,0,11.30267392763264,5.831457666675723,52.143740088847714,1
OG0005399,RNF17,Constrained,-11393.8794756189,45,47.75331271661469,0,0,0.06477591844291083,1.938476875985086,0,100,0.387051329714061,50.308210407400225,1,0,1.478191886155848
OG0005400,ARHGAP20,Constrained,-9051.999921877134,43,0.9924826908270216,0.2502249926917229,68.88153577669935,0,98.84014790485803,0.2529063842016525,4.24218928767097,0,0.16736940431495612,963.768412158497,26.87627493562968,1
OG0005402,ZC3H12C,Constrained,-5210.116765873933,44,3.4416005400829888,0,20.12403317176543,0.006835576209801153,80.56353668171833,0,65.03411159331415,0.06893029372774427,15.99486277819869,1,14.84185523492042,1
OG0005404,TSHR,Constrained,-5006.392769216851,44,57.9646269027851,0.003870252810303292,4.5199920446527075,0.01293506878965319,20.40455148626273,0.07679289157328546,90.38515607525414,0.06221163547865306,21.630821610952182,1,5.094851880093145,1
OG0005405,CEP128,Constrained,-7262.919866304134,43,99.45503268482574,0.370613885787194,70.745644133637,0,0.1030916994339969,0.3825010154634603,1.757214717827075,1,0.4418756157402638,25.2460700711296,27.49714114853593,1
OG0005407,ADCK1,Constrained,-3614.98876424726,41,71.36930922807872,0,59.182732666563275,0.2348409514447791,0,0.3144497184959619,40.81726733343672,0.3285403042461574,28.63069077192127,1,0,1.002251259508112
OG0005408,SNW1,Constrained,-2968.257074194222,43,87.12728378426654,0,78.3072701690339,0.01599155863065393,8.74759504559527,0,21.69272983096611,0.08374962894877105,4.125121170138189,1,0,1.065825021625218
OG0005409,SLIRP,Constrained,-826.805739509243,43,58.83284329891231,0,43.763895202113936,0.05869935636402791,4.413238110653757,0,38.77972658674763,0.07615452704250439,36.75391859043394,1,17.45637821113843,1
OG0005412,ISM2,Constrained,-3262.122774300838,42,32.2495849626239,0.1968399962247744,67.3047604918284,0.02862221960191549,67.3662034630134,0.2127711760296425,20.793404350171752,0.5780729401554165,0.3842115743626933,383.8673713100698,11.90183515799985,1
OG0005413,AHSA1,Constrained,-2242.603433626321,42,99.81348323860284,0.2227650837333158,12.79258774548135,5.157777043054934e-5,0.08748543782932923,0.2262550741605833,69.10341631362333,0.1367286761368165,0.09903132356783044,859.9323604321404,18.10399594089531,1
OG0005414,VIPAS39,Constrained,-3849.318737880519,42,11.91908819869084,0,6.375154934121685,0,86.83408773948833,0.1617026291600098,62.94508434926288,0,1.246824061820827,17.83219719268952,30.67976071661543,1
OG0005415,NOXRED1,Constrained,-3260.223671230687,42,50.95192767559884,0,58.89115063337962,0.4081912257442815,0.05121700454175298,1.018677668551316e-5,23.78744513006762,0.6174304201600415,48.996855319859414,1,17.32140423655276,1
OG0005416,TMED8,Constrained,-3208.410566002151,42,2.683632348335661,0.1407546809947402,6.222929573259006,0,94.60871897244047,0.2829225921838692,27.06181642107543,0,2.707648679223875,10.63243210493439,66.71525400566557,1
OG0005418,POMT2,Constrained,-4973.850899260787,43,0.3814667858348289,0.2108250410889749,68.87938634723486,0,99.543133871336,0.2183543685945519,16.85966103282279,1,0.07539934282917296,23.16074715515866,14.26095261994236,1
OG0005419,NGB,Constrained,-1106.660617840841,44,56.62573960312246,0,0,0.09610424963345297,16.69650000691203,3.431026413352261e-4,100,0.2003379477398111,26.67776038996551,1,0,1.01267690365429
OG0005420,ZDHHC22,Constrained,-1627.138748057971,40,82.86881330006602,0.2309268640917356,0,0.925873753866715,17.015228177422838,0.2327138215372008,0.12412208980726461,1,0.11595852251113631,35.5386918771453,99.87587791019273,1
OG0005421,IRF2BPL,Constrained,-4717.315455443385,43,96.14364365947326,0,0,0.01678681877671134,0.6379193298758692,1,100,0.03723358177641876,3.2184370106508755,1,0,1.065187744103437
OG0005422,LRRC74A,Constrained,-4383.2462773099,43,73.55687793230196,0.03043308953199145,5.190960591346872,0,4.851478512127261,0.2437729974607666,65.38118846161942,0,21.59164355557078,1.93955796143221,29.4278509470337,1
OG0005423,ANGEL1,Constrained,-4559.628779885576,42,0.5705784838431758,0,2.055374176027051,0.03055432598660545,99.00751446699475,0.2442240028005509,69.29998390150948,0.04740551347561913,0.4219070491620737,31.89728318180279,28.64464192246347,1
OG0005425,GPATCH2L,Constrained,-2993.99078136951,43,37.878314984618676,0,21.443599780629512,0,48.485912120917966,0,75.90851163844935,0.004832679939244785,13.635772894463342,1,2.647888580921125,1
OG0005428,FLVCR2,Constrained,-3628.277407300999,44,1.0111938210207652,0,21.352143596352498,0,85.15952969435125,0.001022517516892772,53.19327600576812,0,13.82927648462798,1.892701745479316,25.45458039787939,1
OG0005431,FOS,Constrained,-2412.250176920955,42,31.74064688504662,0.02618636027887391,6.754075981804081,0.00934418697805927,68.1414804894244,0.1484149868689358,86.09982655744032,0.04898001067179635,0.1178726255289933,80.809368792888,7.146097460755602,1
OG0005433,ZC2HC1C,Constrained,-3966.917097552123,42,60.24336492512062,0.1239330856011532,60.18662275575248,0,14.20807805369505,0.9877019646353392,5.799614208315447,1,25.54855702118432,1.10685066319847,34.01376303593207,1
OG0005434,MLH3,Constrained,-10949.63783696901,44,56.92048957034173,0,30.42370793139426,0,29.14973966619079,0.7153213473265356,26.850109521001393,0,13.92977076346749,2.520221624686263,42.72618254760435,1
OG0005436,PGF,Constrained,-1248.774845284191,43,0.2516857840468903,0,62.83961631215641,0,99.46502526167195,0.4084436180990093,6.734719908374834,0,0.28328895428115203,9999.99999999834,30.42566377946875,1
OG0005437,RPS6KL1,Constrained,-4781.477879174359,43,98.57790405061694,0.3219987115453285,1.007944710516042,0.5604036870779077,0.3609815893706605,0.3634195003819687,36.44334857709866,0.5751445620123358,1.061114360012402,17.15648687569533,62.548706712385304,1
OG0005438,YLPM1,Constrained,-19741.80551884788,43,54.053970496139904,0,41.139812849512644,0.02382114288453677,7.787232157250505,1,45.78166199485589,0.1356995635838479,38.15879734660959,1,13.078525155631471,1
OG0005440,AREL1,Constrained,-4786.261625542102,42,90.27496660585577,0,93.44079817954115,0.0956697026893702,2.842717410264134,0,0.305130420378453,0.4493679851216196,6.882315983880099,1.30734268759977,6.254071400080397,1
OG0005441,NPC2,Constrained,-1419.198182419351,42,36.917696825801585,0,85.51245558723113,0.1152932865808909,62.44105373224208,1,14.487544412768871,0.1293152519414451,0.6412494419563285,1,0,1.060771742462196
OG0005443,VRTN,Constrained,-5467.74263225403,42,62.12886527731556,0,39.4734119810224,0,30.23266237243478,0.998178295631081,41.03676761005716,1,7.638472350249664,2.985165056564842,19.48982040892045,1
OG0005444,ABCD4,Constrained,-4725.008649220305,42,55.411560665516134,0,69.84124988932922,0,25.30680515517997,0,0.8402792622260717,1,19.28163417930389,1.128638138177367,29.318470848444722,1
OG0005445,,Constrained,-4367.924993551436,42,76.27140581111168,0.03317040757797057,75.63125406188014,0,17.65605015283933,0.1234568638621585,5.732089621855276,0,6.072544036048984,2.82392277122427,18.63665631626459,1
OG0005446,VSX2,Constrained,-2493.192345717441,41,89.0150613263078,0,77.29266630525606,0.2665812589101906,6.45366765310173,0,9.707765443546077,0.5286775264642051,4.531271020590473,7.8414597938169,12.99956825119786,1
OG0005447,LIN52,Constrained,-856.3150201132307,40,9.617322235970091,0.01025230110726935,69.23012192130042,0,87.26068585096971,0.01660236214688796,4.813690600138361,0,3.121991913060198,271.7028538237107,25.956187478561223,1
OG0005448,ALDH6A1,Constrained,-3706.01885326389,43,0,0.1221557528540347,11.615010653471082,0.04018596997817171,99.52069668638933,0.1309207231336142,54.788782059215855,0.07955025273375982,0.47930331361066836,253.1088934747669,33.596207287313064,1
OG0005449,BBOF1,Constrained,-4006.505288854938,45,0.09621815597297922,0,62.10532329983499,0,99.55957677648716,0.3321767992742559,0.2154387471912089,2.073637142418919e-5,0.3442050675398522,135.8586192250023,37.6792379529738,1
OG0005450,COQ6,Constrained,-3366.371586735793,42,5.00759320301485,0,21.94212991485358,0.001456478042888387,74.55171411163275,0,75.30885165632672,0.05524094396759709,20.4406926853524,1,2.749018428819689,1
OG0005451,FAM161B,Constrained,-4836.955593567777,42,97.14820550971052,0.41580425736176,53.52493110603319,1,1.6002345711096562,0.4166169757282934,31.42186333012545,1,1.251559919179827,11.56566760576864,15.053205563841349,1
OG0005452,ZNF410,Constrained,-3000.99585737372,42,0.1694723648571993,0,66.60379165265013,0,99.25957594847262,0.1257973186540738,7.402007823206487,0,0.5709516866701893,13.40822340234366,25.99420052414337,1
OG0005455,TRAPPC6B,Constrained,-986.2958746766382,40,71.5007145364171,0,100,0,11.91714554013763,0,0,9.403617751475876e-4,16.58213992344526,1,0,1.205745415939673
OG0005458,TTC6,Constrained,-17219.43776446671,43,99.13336403452018,0.5454553490356915,68.77880278248384,0,0.05535037699128782,1,7.217536739286579,0,0.8112855884885238,232.290568399896,24.00366047822958,1
OG0005460,MIPOL1,Constrained,-3049.318477104175,42,96.06583339802499,0.22242149854014,71.36320996784826,0,0.49115918181745677,0.2231482565392471,0,0.007619800139492366,3.443007420157552,30.97895957761905,28.636790032151737,1
OG0005461,PAX9,Constrained,-2803.35169741265,41,93.05341064824721,0,18.451471707230578,0,5.2504458524293485,1,69.87218486363811,0.00849798329387561,1.696143499323437,381.5468494154965,11.67634342913131,1
OG0005464,MBIP,Constrained,-2911.421693166843,42,87.10680274809975,0.07932935373337695,68.0127738467274,0,3.198041928386646,0.5610111231953203,6.441059825382406,0,9.6951553235136,2.755796175294254,25.5461663278902,1
OG0005466,INSM2,Constrained,-3061.524954032019,41,87.30788862159883,0.05496369916510239,57.16701475493258,0.2532282977668192,3.710322222376952,1,24.13900459552071,0.385608179789467,8.98178915602422,1,18.69398064954671,1
OG0005467,NFKBIA,Constrained,-2425.100799363765,45,90.79518274482209,0.01507089744516539,67.98230945715257,0,0.7641100592714445,1,6.545490115524418,1,8.44070719590648,2.339411515005244,25.47220042732301,1
OG0005468,PSMA6,Constrained,-1344.586137714351,39,95.99555652024057,0,89.90633825646252,0,2.544658990066986,0,5.379872982211458,0.8353775605463989,1.459784489692448,5.960692728086292,4.713788761326027,1
OG0005469,PPP2R3C,Constrained,-2548.926796438363,42,51.37049463659674,0,100,0,38.367689150370346,0,0,8.870155807784826e-4,10.2618162130329,1,0,1.189516389173984
OG0005470,FAM177A1,Constrained,-1590.995769473455,43,1.906886320389007,0,4.194838997953095,0.002198496266851186,86.85946756218175,0,85.69320455208411,0.01069498124628751,11.233646117429249,1.906382868187081,10.11195644996279,1
OG0005471,SRP54,Constrained,-2722.705416722243,40,95.86791958033137,0,88.45154532449293,0.01523367608858756,0,0.06219896125146052,11.54845467550707,0.1355043547828204,4.132080419668627,1,0,1.076191535392625
OG0005472,,Constrained,-2902.940037233177,41,81.84431918067455,0.06100352754259499,4.957862303451348,0.008824016333992098,8.179628714702202,0.07166254092642314,50.80292314196083,0.3470213320960832,9.976052104623252,9.281815444593999,44.23921455458782,1
OG0005473,CFL2,Constrained,-853.2364776575491,40,68.459285559192935,0,100,0,22.50146342886082,0,0,0.002294686344508002,9.039251011946238,1,0,1.178817281438024
OG0005476,AKAP6,Constrained,-15948.71297518158,43,0.6015085342444288,0,52.25882956225515,0,98.88718445901578,0.3472575491800803,18.421729267044203,1,0.5113070067397845,20.51426324390042,29.31944117070066,1
OG0005478,NUBPL,Constrained,-2561.644705304182,42,77.36146887244135,0,24.17098523342189,0,18.46258936013728,0.1119989095923301,51.58754308011429,0,4.175941767421367,15.29923039758694,24.241471686463818,1
OG0005480,HEATR5A,Constrained,-13122.64967022409,45,96.72919309886018,0.1227244941021135,50.46042085001602,0,1.2517180703015969,0.1565214701107958,11.686397461189541,0,2.019088830838225,6.658609770304585,37.85318168879444,1
OG0005482,AP4S1,Constrained,-1245.299231150114,40,47.70980583867472,0,5.184126357528219,0,23.975643605928678,0,63.154031551165005,0,28.31455055539659,1.711749533187249,31.66184209130678,1
OG0005483,STRN3,Constrained,-4610.748246403157,41,13.22372483007469,3.600161685268906e-4,53.64983861968287,0,80.18995141090969,0.00175445193205605,27.806692766019957,0,6.586323759015625,1.057079141613769,18.54346861429718,1
OG0005484,COCH,Constrained,-3937.159152038637,43,1.9668505003517331,0,77.52707205777776,0,97.25749812258184,0.1886435582019883,18.41221281273901,1,0.7756513770664243,29.34144366242282,4.060715129483226,1
OG0005486,G2E3,Constrained,-4905.94944910688,42,1.7552147184509062,0.1997067318130666,48.99821684482163,0.3250250925341821,97.14051130167452,0.2736815622437223,0.5980372320741897,0.4849310182166548,1.104273979874568,15.04239890335034,50.40374592310418,1
OG0005491,BRD2,Constrained,-6748.718922863243,42,98.94782253988852,0.03297878647622243,74.54903783868525,0,0.08462093861136061,0.03827744615530433,17.52918749997731,0,0.9675565215001203,13.02024093235948,7.921774661337438,1
OG0005493,KCNT2,Constrained,-7011.04270598186,42,69.5948466263085,0,78.46335158802624,0.02699773458690337,19.3631191102239,0,18.940731420778782,0.3932633132662445,11.04203426346761,1,2.5959169911949758,1
